,PV [kW],Wind [kW],Battery [kW],Battery SOC [%]
101,0.0,16.12187335994139,0.0,63.86134667744783
102,0.0,0.8057239074860654,298.61430493073493,35.08769970313786
103,9.17548758355359,103.57419123290023,186.59758445899126,16.23143213357247
104,148.3325446581191,133.9668141643732,17.639630647898773,14.433579654287474
105,234.87212666515987,1.1816384599692502,0.0,14.433579654287474
106,294.21408806888854,0.992922513459709,0.0,14.433579654287474
107,327.9375320357858,0.07205252295218478,-27.912800712943312,17.24452932753048
108,325.0851439303022,1.1626865758457634,-26.2240324762044,19.856821596073605
109,256.4598154624268,0.7485497163730863,-751.6437094794184,90.0
110,164.24657470096028,2.409310817280593,0.0,90.0
111,56.435891673974304,1.1930914773349204,0.0,90.0
112,3.6240067951542407,0.3987709304996834,0.0,90.0
113,0.0,0.012544688905194334,299.63066012296775,61.77438229084866
114,0.0,2.2489072745059318,297.1917702273216,33.04787649123702
115,0.0,8.349061047929197,152.21392147513154,17.770967210527708
116,0.0,7.832008157349058,0.0,17.770967210527708
117,0.0,4.5896867445787155,0.0,17.770967210527708
118,0.0,18.681675570233068,0.0,17.770967210527708
119,0.0,3.1016746487351217,0.0,17.770967210527708
120,0.0,2.218803256777502,0.0,17.770967210527708
121,0.0,17.656396104376284,0.0,17.770967210527708
122,0.0,12.026935254062849,-327.39605209624125,48.89861385635415
123,0.0,1.1531724038209772,-1.1981825020221757,49.01040149931654
124,0.0,0.008348409589118477,0.0,49.01040149931654
125,0.0,0.5677534570364742,0.0,49.01040149931654
126,0.0,1.1730820511778615,297.92425505195763,19.27007912282814
127,4.949548415089733,231.4296523211848,63.46906594968338,12.724680769132146
128,104.92675318454658,861.5226422834269,0.0,12.724680769132146
129,215.1089321603854,859.4545454545455,0.0,12.724680769132146
130,282.95438944747633,504.7720166890449,-466.02060266490537,56.790107498409895
131,176.57474534643956,163.08325761818787,-39.64971229598397,60.52688115651353
132,243.40653018503738,6.552395281487186,49.93237543114283,55.810272997730195
133,94.85233046610043,0.899793323657939,203.80911060007227,36.19329869602122
134,278.6682780373971,19.466009540750747,1.796538288075717,36.02202032567175
135,113.75924092276652,5.594231216351048,180.04859215564232,17.956636213217784
136,-0.0,291.0303419717487,8.971712753192568,17.05351887114317
137,0.0,774.884247635643,0.0,17.05351887114317
138,0.0,849.7607171134946,-340.38399079860784,49.400775389086874
139,0.0,0.0,299.12792920741174,19.563406079955783
140,0.0,859.4545454545455,0.0,19.563406079955783
141,0.0,859.4545454545455,0.0,19.563406079955783
142,0.0,859.4545454545455,0.0,19.563406079955783
143,0.0,466.3958550568875,0.0,19.563406079955783
144,0.0,670.8177232385211,0.0,19.563406079955783
145,0.0,859.4545454545455,0.0,19.563406079955783
146,0.0,859.4545454545455,0.0,19.563406079955783
147,0.0,859.4545454545455,0.0,19.563406079955783
148,0.0,859.4545454545455,-494.76252211990356,66.14311362420791
149,0.0,92.85237719192293,206.77346997891382,46.43479237121292
150,0.0,34.37049663535669,264.8444413329099,20.072796080792692
151,4.660425236027051,242.39803052904972,52.72169001289034,14.70298750634508
152,150.56729202631118,512.8300863667935,0.0,14.70298750634508
153,185.09106203662571,501.0535844379576,0.0,14.70298750634508
154,283.30007314696394,871.5324915577672,0.0,14.70298750634508
155,372.7515547613364,396.98088018012004,-72.6031870373856,21.894733040970316
156,364.20444442468454,693.846888445763,-64.0518325185267,28.14139533637656
157,322.21192430220196,770.7902179025072,-22.15133235195862,30.293794858808244
158,254.694502267679,690.2848914021996,0.0,30.293794858808244
159,147.67268329284826,307.79964856966956,-82.06710656023373,38.17833031874592
160,4.564494638601524,338.0669779397099,-42.62699648523033,42.25607103131144
161,0.0,752.93665422537,-452.46782599661367,84.5843966939445
162,0.0,114.93331558746004,184.88510742341631,67.17021058087772
163,0.0,109.4548442320569,190.21353139376086,49.08820939235034
164,0.0,182.27356470372592,117.48225625414838,37.802089613219565
165,0.0,144.74200474603583,154.88615074806572,22.497173017234708
166,0.0,874.0666944722107,0.0,22.497173017234708
167,0.0,614.0950555830643,-44.78107078032552,26.87832803728587
168,0.0,859.4545454545455,-423.95271878585197,66.78375984667456
169,0.0,548.3757287767194,-248.17705224414652,89.96560760693703
170,0.0,99.06316324002304,0.0,89.96560760693703
171,0.0,155.8403789120988,0.0,89.96560760693703
172,0.0,10.870221321978164,11.969181757090015,88.88021875850617
173,0.0,1.1854716038452617,298.4210744196566,60.691115020342345
174,0.0,94.54549149528873,205.1420358764356,41.03920110504969
175,7.359391379730128,218.54814880671677,73.95094748605369,33.89712606456975
176,93.26515361687612,46.581587369886904,159.61014499801902,17.870163522767093
177,157.65195550525587,1.1696828145189517,0.0,17.870163522767093
178,278.76187338162583,1.1699571330038077,0.0,17.870163522767093
179,362.9520591087407,64.4464708109985,-62.83888023003511,24.05845069461393
180,361.5037306390264,173.88074890785288,-217.63222789787378,44.82857994271447
181,298.2614158007478,402.203231745895,-400.1091542969047,82.29302280877776
182,229.9175980247562,241.40739663913166,-82.18320617028787,89.97243294941022
183,124.08450764459674,87.13606466043586,0.0,89.97243294941022
184,11.450069123416045,23.570269748955198,0.0,89.97243294941022
185,0.0,3.324226308130511,0.0,89.97243294941022
186,0.0,1.225980779219431,298.42949646189817,61.82062190863872
187,0.0,1.1811263901468183,151.64357878016847,47.37210095061483
188,0.0,0.2125102689739946,298.86537795597906,17.27603921398615
189,0.0,0.0,0.0,17.27603921398615
190,0.0,0.4241726044246712,0.0,17.27603921398615
191,0.0,0.016592670739255272,0.0,17.27603921398615
192,0.0,0.0,0.0,17.27603921398615
193,0.0,0.0,0.0,17.27603921398615
194,0.0,0.11303731436235731,-0.09968898475130607,17.290847384147877
195,0.0,0.0,-596.1718408927487,73.27832037410246
196,0.0,0.0,0.0,73.27832037410246
197,0.0,0.0,0.0,73.27832037410246
198,0.0,0.0,299.5142088384367,44.688324931420745
199,6.306102813548453,0.05688050644437034,292.61466653440897,14.881184858071233
200,85.82419781586374,1.1330310214108579,0.0,14.881184858071233
201,164.10961718092793,0.3238549197553251,0.0,14.881184858071233
202,179.99068154453792,0.06806949573152926,0.0,14.881184858071233
203,191.9111364615162,0.34458314858186023,0.0,14.881184858071233
204,193.8014906811436,0.029557170142926248,0.0,14.881184858071233
205,200.12872603182842,1.1414649595441508,-804.0217505798316,90.00000000000001
206,147.87263440914566,0.3198970983114613,0.0,90.00000000000001
207,77.22038470902524,0.42152983176421266,0.0,90.00000000000001
208,2.841151449302667,0.0,0.0,90.00000000000001
209,0.0,0.28276907924269823,299.331593709558,61.77314971292704
210,0.0,23.577246724797845,275.8612709607072,35.15928607929045
211,0.0,2.7194632533146965,173.84641600777357,17.68513479806335
212,0.0,2.992950925769609,0.0,17.68513479806335
213,0.0,3.0352849517426908,0.0,17.68513479806335
214,0.0,4.786416869553939,0.0,17.68513479806335
215,0.0,4.505610522998927,0.0,17.68513479806335
216,0.0,40.46270159957828,0.0,17.68513479806335
217,0.0,14.713837384567412,0.0,17.68513479806335
218,0.0,5.6522791683858955,0.0,17.68513479806335
219,0.0,1.1706251759932655,0.0,17.68513479806335
220,0.0,5.81197831517931,0.0,17.68513479806335
221,0.0,3.6320339710099834,0.0,17.68513479806335
222,0.0,2.4785685041480203,0.0,17.68513479806335
223,7.085326866184617,26.02078908232002,0.0,17.68513479806335
224,80.48974371079412,4.1420383122167355,0.0,17.68513479806335
225,154.88433792687687,1.2045857095239554,0.0,17.68513479806335
226,236.79574855331003,3.232867660372886,0.0,17.68513479806335
227,280.5007582883663,7.582558508778746,0.0,17.68513479806335
228,263.98002046915843,1.6923309623809732,-770.1228662644528,89.66963538507288
229,152.20107936801486,0.7584685961543207,0.0,89.66963538507288
230,95.03833091647878,3.510898772299747,0.0,89.66963538507288
231,40.443466456687936,10.647062601927033,0.0,89.66963538507288
232,5.445572322612428,46.000649409126055,55.327987913873415,84.52712780381094
233,0.0,47.99721717565717,251.68172758677846,60.74379104298004
234,0.0,97.7127258178252,201.950559898919,41.393536037083194
235,0.0,144.95719519915406,154.62660935362007,26.242126953526352
236,0.0,214.24714117305825,85.53581110614304,17.63993368881024
237,0.0,85.45789367597837,0.0,17.63993368881024
238,0.0,108.14787224488171,0.0,17.63993368881024
239,0.0,181.12217291467107,0.0,17.63993368881024
240,0.0,212.29999211221786,71.38750339205568,10.11673151085117
241,0.0,26.060176291663694,0.0,10.11673151085117
242,0.0,216.42216704222585,0.0,10.11673151085117
243,0.0,224.52098778204186,0.0,10.11673151085117
244,0.0,125.18070834775042,0.0,10.11673151085117
245,0.0,89.53310599528413,0.0,10.11673151085117
246,0.0,127.3039276018969,0.0,10.11673151085117
247,0.7948537536981307,165.4864689185505,0.0,10.11673151085117
248,10.003070214119223,94.73167383669903,0.0,10.11673151085117
249,23.41284912416554,126.19458290643857,0.0,10.11673151085117
250,47.71666521596318,329.7901268559734,-71.96237714592128,17.36569939771333
251,71.44544347265308,340.9913066390959,-112.14118498691596,28.310003224977915
252,97.3387691518299,444.90168737947556,-241.84546912170424,51.2933714015007
253,119.59987206684224,441.68626640570096,-261.0258078798878,75.80714874205657
254,82.25084934172999,241.61873583400154,-23.87561150659608,78.04983394928148
255,39.76452923956668,400.96763736187313,-127.61081715790468,89.99563120012644
256,5.504191806824984,208.5295374280305,85.91584090694212,81.94306858447898
257,0.0,101.33986275436953,198.45621378508466,63.203356984373315
258,0.0,364.2047189131438,-64.1271871191611,69.24373305157697
259,0.0,398.9478265991313,-98.79945864839601,78.5218485837947
260,0.0,197.18114225440968,102.68275205349326,68.85089601031893
261,0.0,228.26449968083227,71.61063040414989,62.08656261211396
262,0.0,142.38865133438674,0.0,62.08656261211396
263,0.0,137.50187136744375,0.0,62.08656261211396
264,0.0,25.89583162193729,0.0,62.08656261211396
265,0.0,27.356701723715844,0.0,62.08656261211396
266,0.0,23.609611768259512,0.0,62.08656261211396
267,0.0,1.166891145776773,0.0,62.08656261211396
268,0.0,0.8212969991336454,0.0,62.08656261211396
269,0.0,0.039192437494202426,0.0,62.08656261211396
270,0.0,0.0030013134261962504,193.13478884993867,43.61841284524889
271,4.785131676626907,0.0,294.1489394765063,13.350448746945787
272,70.73934402110669,7.1807618792753445,0.0,13.350448746945787
273,92.93015706267319,55.40796414070087,0.0,13.350448746945787
274,156.09464666384739,38.39038724791919,0.0,13.350448746945787
275,279.459848451237,46.06303832937874,-25.51671419255612,15.939702598852861
276,332.60692251368266,70.87180951414427,-792.1236268059936,90.0
277,251.95683245895611,50.55211936494979,0.0,90.0
278,186.46060324662145,20.262057729908534,0.0,90.0
279,134.50906068446795,22.954393730647453,0.0,90.0
280,15.318137839742787,18.85101683553046,0.0,90.0
281,0.0,19.741077305172865,279.9637145803467,63.61118345368564
282,0.0,39.5704775828859,0.0,63.61118345368564
283,0.0,30.227758658771194,269.2995305687904,37.692055283099094
284,0.0,30.90175944819282,199.7619880715748,17.582715549095095
285,0.0,36.09563058336656,0.0,17.582715549095095
286,0.0,38.08866527359024,0.0,17.582715549095095
287,0.0,7.834647558413721,0.0,17.582715549095095
288,0.0,45.89755764734241,0.0,17.582715549095095
289,0.0,57.7644790140464,0.0,17.582715549095095
290,0.0,24.523078181814512,0.0,17.582715549095095
291,0.0,18.96419783997098,0.0,17.582715549095095
292,0.0,1.173111329465662,0.0,17.582715549095095
293,0.0,0.30975335142598315,0.0,17.582715549095095
294,0.0,0.3249913275493941,0.0,17.582715549095095
295,9.773487722945537,0.0,70.82763523578765,10.116770358190653
296,132.7832191454148,10.968799417015454,0.0,10.116770358190653
297,231.94472375908194,1.1225772272999277,0.0,10.116770358190653
298,319.014269165472,8.3468387119742,-27.201328750454177,12.923811678594182
299,356.4284418731725,5.379997308345978,-61.616917684035215,19.090971180493703
300,357.42873217037516,1.2130581888557619,-58.452580109774274,24.841958831955434
301,318.0954208973315,2.9715226752428787,-696.6211709458507,90.00000000000001
302,254.54330688706526,14.38272393220005,0.0,90.00000000000001
303,153.65043862004933,27.22193228541674,0.0,90.00000000000001
304,18.37258960655848,2.4225380599146327,0.0,90.00000000000001
305,0.0,3.2236085745412737,296.43426121999187,62.006861985206484
306,0.0,1.1577065615586357,0.0,62.006861985206484
307,0.0,1.209737441878896,298.1901319483401,33.127472349771594
308,0.0,1.1388690302602367,154.4028134743477,17.582479186722175
309,0.0,0.27058750212956184,0.0,17.582479186722175
310,0.0,0.010623077442445783,0.0,17.582479186722175
311,0.0,1.3194577519163886,0.0,17.582479186722175
312,0.0,4.439941405448931,0.0,17.582479186722175
313,0.0,6.478509272780215,0.0,17.582479186722175
314,0.0,83.52787296867086,0.0,17.582479186722175
315,0.0,3.505593476196468,-583.7681635813209,72.49638298485992
316,0.0,53.42604393110588,0.0,72.49638298485992
317,0.0,0.6277385956031112,0.0,72.49638298485992
318,0.0,1.0560475624817318,298.4092151920754,43.95601033959914
319,12.315158792485581,1.1928839882223878,285.5363490740717,14.824508296929412
320,146.34873899737337,1.377317007997199,0.0,14.824508296929412
321,238.0360469607761,1.194338569154553,0.0,14.824508296929412
322,318.510739851783,2.9145932483018147,-21.333040507558902,16.982199412007954
323,351.091226354406,16.839427503573305,-67.72438698467916,23.666785346264838
324,365.97377292054915,46.270957173452246,-112.07632387665123,34.50303332420738
325,314.78657018349907,52.483034994719446,-593.1275797295707,90.0
326,242.36582900792624,26.829745261566856,0.0,90.0
327,159.43026677925667,13.572124002141976,0.0,90.0
328,18.72135111192231,19.977119511979566,0.0,90.0
329,0.0,28.945909037993857,270.7761266015677,64.45286191089036
330,0.0,23.66627601114608,189.67985929386836,46.34186395142715
331,0.0,10.553169166874362,288.498356737602,17.245098960607404
332,0.0,7.318229167436236,0.0,17.245098960607404
333,0.0,1.3803728126042465,0.0,17.245098960607404
334,0.0,9.762530894029332,0.0,17.245098960607404
335,0.0,1.2251457382498216,0.0,17.245098960607404
336,0.0,1.1620272602687596,0.0,17.245098960607404
337,0.0,0.9062650744954808,0.0,17.245098960607404
338,0.0,3.77362025371162,0.0,17.245098960607404
339,0.0,4.920359365380648,-263.1674495484939,42.46342023363376
340,0.0,1.9462403846325582,0.0,42.46342023363376
341,0.0,0.2567904225024562,0.0,42.46342023363376
342,0.0,0.03595777592331387,298.85389369310127,11.22206059700264
343,11.73288142254454,2.735786446351728,0.0,11.22206059700264
344,119.21463552360494,1.1267666317977425,0.0,11.22206059700264
345,267.0401346586956,3.027273895116103,0.0,11.22206059700264
346,292.24933137012016,1.148235194731703,0.0,11.22206059700264
347,309.2079421050477,10.374948505692274,-19.530260034064252,13.23575855917568
348,353.5775396720752,13.181450743640525,-66.6069644586918,19.88630081180324
349,221.51868716069058,3.636146586033261,-749.355151824951,90.0
350,226.83283971325437,4.872274777177502,0.0,90.0
351,111.93139963105882,183.15926102952653,0.0,90.0
352,19.20194693351128,213.49999963695166,0.0,90.0
353,0.0,18.697342936399536,0.0,90.0
354,0.0,1.045427146360017,298.6314724858714,61.797258776840394
355,0.0,0.533037216285174,298.8835987047125,32.81852788843472
356,0.0,2.8288843105309134,151.51217113897516,17.55794560487173
357,0.0,74.7529711459211,0.0,17.55794560487173
358,0.0,2.8241185815927405,0.0,17.55794560487173
359,0.0,1.1548766047950765,0.0,17.55794560487173
360,0.0,1.1627339000159096,0.0,17.55794560487173
361,0.0,1.1842932325963522,0.0,17.55794560487173
362,0.0,1.2115112441323026,0.0,17.55794560487173
363,0.0,2.6345881617713527,0.0,17.55794560487173
364,0.0,0.8471265956144869,0.0,17.55794560487173
365,0.0,0.052957307444245594,0.0,17.55794560487173
366,0.0,0.5513395672228838,70.64110659051198,10.10753136788685
367,5.378604820171351,18.779334603654178,0.0,10.10753136788685
368,90.87371054171923,223.83630310564843,0.0,10.10753136788685
369,211.3469329861308,197.43756166833987,0.0,10.10753136788685
370,347.7251524419318,677.2626702307563,-47.53894951314071,14.957127283657549
371,408.2689458101002,339.6162063509312,-108.03273778224072,25.573974059896322
372,417.75456919060053,471.8149258487763,-117.5763902321843,36.91047689309649
373,371.2398749321004,379.6010286641806,-71.08152695890506,43.71539614013251
374,285.9796589653919,297.6916470093439,0.0,43.71539614013251
375,157.32535699830106,442.30329832479424,0.0,43.71539614013251
376,31.42038795198453,700.8648646711707,0.0,43.71539614013251
377,0.0,537.5920511349343,-217.78396241367366,64.29134838897635
378,0.0,100.06576738185836,199.57620420795016,45.204740952288866
379,0.0,4.402589592434248,294.61188175242387,15.182737181067168
380,0.0,406.90202738487824,0.0,15.182737181067168
381,0.0,611.6808334651853,-74.97675407155502,22.607232931649694
382,0.0,674.6970626781577,-374.2068816249157,58.058063831793106
383,0.0,495.1076757513388,-194.8975781299028,76.37699679194922
384,0.0,305.03612376983335,0.0,76.37699679194922
385,0.0,1.1937392428818652,298.3416447096862,47.923205246387006
386,0.0,26.81371064861193,272.43585536684253,20.797014212664937
387,0.0,722.2414556569662,0.0,20.797014212664937
388,0.0,290.8720079288436,9.073912387449635,19.89419454582943
389,0.0,321.3123450321897,0.0,19.89419454582943
390,0.0,859.4545454545455,0.0,19.89419454582943
391,10.097349517041883,387.8043103996638,0.0,19.89419454582943
392,131.41004788072865,158.19145538564862,10.369133725207405,18.85848171904957
393,216.5322769618973,76.67603811290621,6.7793010271359,18.17738532994656
394,280.4389927279349,241.24533975923327,0.0,18.17738532994656
395,279.586059805308,390.60002273687223,0.0,18.17738532994656
396,357.0832199588892,253.2972948312257,-159.83337653688668,33.657601747342305
397,307.32444371478886,1.5158881270270825,-8.782437585773918,34.50696899994446
398,219.0869366050146,6.729203555792587,74.02479050528265,27.257548759959406
399,114.16150561696959,86.89180910731733,98.59064818437464,17.311214930511863
400,46.36579354436104,732.1188720135752,-385.04585965882694,53.88356256088467
401,0.0,767.1996778690983,-385.78337786806793,89.99999999999999
402,0.0,251.27161474163825,48.654390341023664,85.43931836326963
403,0.0,13.65451505974518,285.92712196282804,58.35025871540718
404,0.0,10.605459860401744,288.7694443087583,30.23121481380706
405,0.0,14.455512360045603,125.69250664109468,17.569673976795393
406,0.0,10.881325079964661,0.0,17.569673976795393
407,0.0,92.51647885641006,0.0,17.569673976795393
408,0.0,859.4545454545455,-199.01635782393228,36.7678279110285
409,0.0,872.6951508333964,-568.5877691911232,90.0
410,0.0,62.839288782416816,0.0,90.0
411,0.0,8.328981004757708,0.0,90.0
412,0.0,86.85491854491875,212.86273867150857,69.95345684300244
413,0.0,106.46470760470757,193.22010049432527,51.56863526234604
414,0.0,124.72813637577278,174.95348895028903,34.64781243554796
415,2.560028727699695,23.77695921657434,168.0624643153128,17.723514530195324
416,9.082969764799186,16.513375562581274,0.0,17.723514530195324
417,7.921591562611753,638.5669770857418,-313.2535665758493,47.61487199909045
418,19.295941933441817,4.603830828342504,275.3117284584903,20.133807066384385
419,23.014170377630176,376.80212666093394,0.0,20.133807066384385
420,57.069327860994505,870.9531500782521,-127.22354673012876,32.48011036701246
421,118.89163987055609,737.2822589859271,-555.6718516552601,84.58419237561927
422,106.09570537831483,362.9519028463826,-57.34162422859307,89.94586946120296
423,70.17711473300986,20.16510160159953,0.0,89.94586946120296
424,15.27879397696428,0.9733537344136787,0.0,89.94586946120296
425,0.0,0.6107401412143205,299.02996963001937,61.68456441267337
426,0.0,0.0,299.38000658309915,32.63440165665442
427,0.0,0.08039083051150539,150.61335202046797,17.449495807463062
428,0.0,24.671177509530665,0.0,17.449495807463062
429,0.0,87.61713549738005,0.0,17.449495807463062
430,0.0,1.1708518679788973,0.0,17.449495807463062
431,0.0,89.69019743597681,0.0,17.449495807463062
432,0.0,849.3350172586033,-172.22104543882472,34.1281709782544
433,0.0,443.7943356137512,-143.57753468411366,47.83062846009231
434,0.0,22.805519371279544,276.4086270293507,20.24301626992439
435,0.0,228.90615367233954,70.8440769652584,12.92519758336741
436,0.0,859.4545454545455,-37.63150447268353,16.73275975141292
437,0.0,859.4545454545455,-558.8671860195166,69.40954688977735
438,0.0,200.0001044419795,99.87269298764261,59.94290069438522
439,10.14761689205886,7.194479719549683,282.11936495362886,32.57862542287789
440,137.17507154553408,19.865615504212442,142.47096427097551,18.264496969559886
441,242.27822715998812,849.9854362833222,0.0,18.264496969559886
442,324.3982606458949,720.4295866541314,-24.33182831217472,20.693054606277826
443,366.97893072772064,432.92079095281383,-66.84236757477409,27.242453533645122
444,374.4552200039761,18.997325471021796,-74.35162811716927,34.43941864614508
445,280.17230037384087,130.2468717707143,-22.9131393407107,36.651936630561615
446,99.67348454701487,34.094364380955085,165.72319890401153,20.103938515062843
447,170.64116325518538,874.9461890037837,0.0,20.103938515062843
448,32.23257960889771,859.4545454545455,0.0,20.103938515062843
449,0.0,859.4545454545455,0.0,20.103938515062843
450,0.0,859.4545454545455,0.0,20.103938515062843
451,0.0,859.4545454545455,0.0,20.103938515062843
452,0.0,859.4545454545455,0.0,20.103938515062843
453,0.0,859.4545454545455,-62.34647157862551,26.227903581242018
454,0.0,245.01849928044464,54.844989120514825,20.763187256159362
455,0.0,454.96288882408567,0.0,20.763187256159362
456,0.0,772.1602003636261,0.0,20.763187256159362
457,0.0,396.16424078222053,0.0,20.763187256159362
458,0.0,262.31925171625824,37.580645247145256,16.964939609208606
459,0.0,859.4545454545455,0.0,16.964939609208606
460,0.0,859.4545454545455,-46.995653038405145,21.634811286830843
461,0.0,451.786784275856,-151.50787422893765,36.26351286517118
462,0.0,61.68151189831349,237.39565346161436,11.474655945784026
463,6.0004329595578065,864.7087391445774,-412.97873031404055,50.792089506730484
464,86.12761726545372,653.0601239256654,-418.67036049748833,90.0
465,200.59979088142595,6.787881454084896,92.5096961254159,81.314765915532
466,195.71697530729463,1.174949375985167,95.62327007452085,72.32090417061676
467,236.08128282201835,1.187931611604198,0.0,72.32090417061676
468,392.2403192806011,89.3591219204913,-181.43641188231607,89.34426441826969
469,327.80974955393725,4.58196688157072,-6.76550659079865,89.98408330986237
470,278.5858806401337,0.05145508276251062,0.0,89.98408330986237
