10.2,87.0
11.4,96.0
10.7,84.0
11.5,86.0
11.2,87.0
9.8,81.0
9.8,74.0
10.0,88.0
11.1,91.0
10.5,84.0
10.4,88.0
10.1,92.0
9.8,95.0
9.6,90.0
9.7,98.0
8.0,91.0
9.5,84.0
8.9,89.0
10.6,74.0
9.3,85.0
12.1,93.0
10.4,91.0
10.1,93.0
11.1,83.0
10.2,85.0
12.5,90.0
9.8,87.0
11.9,90.0
10.3,92.0
10.2,88.0
10.4,91.0
9.3,83.0
11.4,101.0
9.8,102.0
9.9,101.0
9.5,101.0
9.4,99.0
8.2,103.0
8.8,98.0
9.1,99.0
9.4,95.0
9.8,95.0
9.9,96.0
9.0,98.0
9.8,93.0
10.4,94.0
11.5,96.0
11.7,95.0
10.8,95.0
10.5,98.0
10.6,96.0
10.0,99.0
10.0,95.0
9.9,95.0
10.2,90.0
10.6,93.0
10.8,92.0
10.0,93.0
10.2,93.0
9.8,100.0
9.7,96.0
8.3,88.0
8.9,96.0
8.8,92.0
10.2,94.0
10.1,100.0
10.1,103.0
11.3,100.0
11.1,99.0
11.8,97.0
11.3,92.0
13.0,93.0
12.7,90.0
12.1,90.0
12.2,95.0
12.1,93.0
12.8,94.0
11.6,88.0
12.3,89.0
11.3,84.0
10.5,86.0
11.8,89.0
13.5,86.0
12.4,87.0
12.1,84.0
12.0,84.0
12.3,87.0
10.6,83.0
11.0,80.0
11.0,81.0
12.1,84.0
12.5,81.0
12.1,78.0
11.5,78.0
11.7,75.0
11.7,75.0
12.5,73.0
11.9,73.0
12.3,73.0
12.4,76.0
13.4,82.0
12.7,73.0
13.4,76.0
13.0,76.0
13.0,78.0
12.4,79.0
12.8,86.0
12.6,79.0
12.5,77.0
11.9,77.0
11.0,74.0
11.6,72.0
11.4,70.0
12.0,68.0
10.9,56.0
9.8,70.0
11.4,69.0
11.8,77.0
11.7,88.0
9.4,76.0
12.3,69.0
12.9,63.0
12.7,62.0
12.3,62.0
11.5,62.0
11.3,66.0
11.0,68.0
11.0,68.0
10.5,73.0
11.9,75.0
11.4,74.0
10.9,80.0
10.8,78.0
10.1,72.0
9.6,70.0
11.0,63.0
10.9,68.0
9.5,72.0
9.2,73.0
10.1,68.0
8.8,64.0
8.6,61.0
9.7,73.0
10.6,75.0
10.3,73.0
10.2,74.0
10.2,71.0
9.5,70.0
9.8,73.0
9.3,81.0
10.1,78.0
10.8,81.0
10.8,77.0
10.0,87.0
10.0,87.0
9.1,77.0
10.6,92.0
7.6,86.0
9.3,72.0
9.1,80.0
9.5,78.0
9.2,80.0
10.2,77.0
10.9,76.0
10.5,81.0
9.6,81.0
9.1,79.0
8.4,79.0
8.5,80.0
8.7,84.0
8.6,85.0
9.0,83.0
8.6,81.0
8.6,79.0
8.8,85.0
9.2,86.0
9.3,85.0
9.9,88.0
9.5,87.0
8.9,91.0
7.9,90.0
8.3,93.0
7.3,91.0
7.0,87.0
6.7,97.0
8.1,93.0
7.5,100.0
7.7,92.0
7.9,85.0
9.3,73.0
9.6,79.0
9.6,78.0
9.6,85.0
8.7,85.0
8.6,85.0
9.3,81.0
8.8,79.0
9.9,84.0
8.4,83.0
8.9,87.0
10.3,91.0
9.4,91.0
9.1,96.0
11.2,97.0
10.0,105.0
8.9,108.0
6.9,99.0
9.4,105.0
10.2,103.0
9.3,100.0
9.9,100.0
7.9,104.0
8.5,102.0
10.0,104.0
12.4,97.0
10.7,109.0
12.8,102.0
11.7,105.0
11.3,102.0
11.5,100.0
11.2,99.0
11.1,99.0
9.9,97.0
11.4,98.0
10.4,98.0
10.6,95.0
9.8,93.0
10.0,92.0
9.7,92.0
8.6,90.0
10.1,93.0
9.6,90.0
9.5,88.0
10.3,94.0
9.3,86.0
10.6,97.0
10.9,84.0
10.4,86.0
11.0,90.0
10.8,89.0
9.6,92.0
10.2,92.0
9.8,91.0
9.9,89.0
9.6,86.0
9.7,87.0
9.5,88.0
10.4,85.0
10.1,84.0
9.6,85.0
9.2,83.0
9.2,81.0
10.0,81.0
9.3,83.0
9.2,76.0
9.1,81.0
8.6,85.0
8.9,81.0
9.3,82.0
10.2,81.0
9.6,81.0
11.0,103.0
9.5,82.0
8.1,84.0
8.8,77.0
8.6,73.0
9.3,75.0
10.1,81.0
10.9,83.0
9.2,84.0
12.5,85.0
10.9,89.0
8.9,82.0
10.8,87.0
9.4,85.0
10.5,84.0
10.7,91.0
9.7,90.0
9.5,94.0
9.0,93.0
9.8,95.0
9.3,98.0
9.5,91.0
7.5,82.0
10.9,93.0
9.8,93.0
11.4,97.0
10.9,85.0
10.7,90.0
7.9,92.0
9.1,86.0
8.1,87.0
9.4,86.0
8.5,88.0
10.4,86.0
11.3,91.0
10.3,95.0
10.1,93.0
8.7,103.0
10.1,105.0
8.8,89.0
8.6,98.0
7.9,97.0
7.7,90.0
8.3,86.0
8.1,81.0
9.6,93.0
7.6,92.0
9.3,110.0
6.6,90.0
6.5,96.0
6.7,96.0
8.5,89.0
6.6,82.0
6.8,96.0
7.6,96.0
7.6,92.0
8.0,90.0
9.0,95.0
8.6,106.0
9.5,111.0
9.2,109.0
8.6,116.0
9.2,110.0
8.9,111.0
10.5,110.0
8.4,113.0
7.9,113.0
9.4,106.0
11.5,121.0
8.7,114.0
8.2,114.0
7.3,101.0
6.6,107.0
6.8,105.0
6.8,100.0
6.5,102.0
6.6,101.0
7.1,102.0
6.7,99.0
6.6,102.0
6.6,92.0
6.2,92.0
6.6,97.0
7.3,92.0
6.3,106.0
6.1,99.0
5.9,106.0
4.9,106.0
5.9,104.0
5.2,123.0
5.1,101.0
5.6,103.0
5.9,107.0
5.3,104.0
6.1,111.0
5.7,106.0
6.3,103.0
6.1,103.0
6.1,102.0
5.9,96.0
6.3,94.0
7.1,96.0
7.2,99.0
7.2,95.0
7.2,93.0
6.9,93.0
7.0,98.0
7.3,105.0
6.1,106.0
6.3,113.0
5.7,106.0
6.0,117.0
5.5,118.0
5.9,113.0
3.7,109.0
4.5,118.0
5.3,153.0
5.5,139.0
