,SMR,CO2 hydrogenation,RCC no recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC no recycle,RCC recycle,RCC no recycle,RCC recycle,RCC no recycle,RCC recycle,RCC no recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,RCC recycle,CO RCC,CO RCC,CO RCC,CO RCC,CO RCC,CO RCC,CO RCC,CO RCC,RCC DoE,RCC DoE,RCC DoE,RCC DoE,RCC DoE,RCC DoE,RCC DoE,RCC DoE,RCC DoE
,None,None,CZA Orig,CZA Orig,CZA Ads 1,CZA Ads 2,CZA Ads 3,CZA Sel 1,CZA Sel 2,CZA Sel 3,CZA H2C 1,CZA H2C 2,CZA H2C 3,CZA,CZA,Ca_CZA,Ca_CZA,K_CZA,K_CZA,Na_CZA,Na_CZA,K_CZA IWI,K_CZA MLD,Na_CZA IWI,Na_CZA MLD,ZA-Z,K_ZA-Z,ZA,K_ZA,Na_ZA,Na_ZA 30,Au-Na_ZA,Au-Na_ZA 30,Case 1a,Case 1b,Case 1c,Case 2a,Case 2b,Case 2c,Case 3a,Case 3b,Case 3c
9,0.022972308447488588,0.02304873795027905,0.023362772291983767,0.01327807586250634,0.01304972000570776,0.01304972000570776,0.0129087492072552,0.013114212230466767,0.012940118876839168,0.012760173198883815,0.01327807586250634,0.01327807586250634,0.01327807586250634,0.026309267468924404,0.013466535625951294,0.02463682471144089,0.013293635736935566,0.016034007813292745,0.011514701014713342,0.014997483913622524,0.011626252073820396,0.011514701014713342,0.011514701014713342,0.011626252073820396,0.011626252073820396,0.014209153668822931,0.014066183526763063,0.014109041669837646,0.014151494406392693,0.014020710857432776,0.01344386320712836,0.013932767798706242,0.017519024083587013,0.011349819409563675,0.010382881259512937,0.011759718689751395,0.011644193600963979,0.011113084912480973,0.013059673883815324,0.011527224318239472,0.010674309265601216,0.011581936986301368
10,0.012271827,0.00079,0.577106889,0.171532198,0.100617825,0.062254312,0.038213177,0.173412342,0.175233588,0.177066291,0.171532198,0.171532198,0.171532198,-0.295326977,0.166447907,-0.515477742,0.107224976,-0.252868545,0.067171094,-0.188174182,0.055064493,0.091807878,0.084753411,0.077138125,0.073347753,0.17995129,0.053909067,0.142958581,0.052443142,0.064918417,3.271356147,0.047057658,0.014468911,0.165273375,0.26382378,0.228140636,0.147057801,0.175794164,0.187860353,0.217406517,0.260542202,0.328386332
11,-3.927111733378004e-17,-0.07661643800813879,-0.39382958406367025,-0.12829618053893904,-0.12829618053893904,-0.12829618053893904,-0.12829618053893904,-0.12420321844267627,-0.1201247470687298,-0.1161326628895986,-0.11001334688345348,-0.09429715447152925,-0.0785809620596275,-1.3194671610261455,-0.13166231195570852,-1.1997655441490531,-0.1300762518911013,-0.49775767428734846,-0.09753491681446719,-0.3961568508018744,-0.09944578735669865,-0.09753491681446719,-0.09753491681446719,-0.09944578735669865,-0.09944578735669865,-0.08663047638140588,-0.08670428669325601,-0.08619157616948883,-0.08801345770122124,-0.08603945403536077,-0.09469255344157305,-0.08635881374454797,-0.18654593586185653,-0.08490453552495429,-0.07399528672280782,-0.089412498612238,-0.08560846928376582,-0.0792450242311679,-0.10742594572845145,-0.08519649562429657,-0.07586159282273325,-0.08658898366889832
12,0.999999999999984,0.008884645703215103,0.01619184337987782,0.03923955290005013,0.03923955290005013,0.03923955290005013,0.03923955290005013,0.03786107187640337,0.036358211004278405,0.03474618359404822,0.045464195268724736,0.05264266838767154,0.06251303150769236,0.006337442501012316,0.04198787930039445,0.006398047071229438,0.04205137338723601,0.0069980883944998976,0.033134266533794185,0.007667462709779248,0.03453886869938787,0.033134266533794185,0.033134266533794185,0.03453886869938787,0.03453886869938787,0.2577766044623755,0.2581260370691262,0.25792011392071135,0.2570119980965858,0.25860220481959967,0.04968557316445084,0.259051784992244,0.04553176957651919,0.02648046813181336,0.01887451188630075,0.011323899420943327,0.03160482999766167,0.027094073406133935,0.015103934428579536,0.02781535252037579,0.020587009829874325,0.009855091779167598
13,0.0014338396071517572,0.0019279005604596817,0.6287921837454457,0.002008287684141764,0.002008287684141764,0.002008287684141764,0.002008287684141764,0.0023177290351146526,0.0014902903908520454,0.0024313420456521457,0.002473469205537311,0.002568737935873228,0.0032748681474324354,3.490929400366088,0.00010059268688357964,3.1194466029193464,0.0004551354595545988,0.9402990714824765,0.0018006413516924984,0.6254179775325097,0.0027124638496339713,0.0018006413516924984,0.0018006413516924984,0.0027124638496339713,0.0027124638496339713,0.0027156432935662254,0.0008052175909569694,0.0009926454221965495,0.0014548344415620167,0.004011392944780485,0.00021154936945510337,0.002204140266562201,0.0031431411335587542,0.0023827181969903145,0.0018488032568697629,0.0017664507746395755,0.001823029766728416,0.00037227223544623254,0.0008662038224739939,0.0023441091103944146,0.00016584982251360595,0.001778671956934046
14,0.008092061873941904,0.31171793381464125,0.7989468577255875,0.5402131573584089,0.5402131573584089,0.5402131573584089,0.5402131573584089,0.5217339867585278,0.504800065994183,0.4859008687006071,0.4652757930081616,0.40125984959325095,0.33643910654870207,0.7989468577255875,0.5585678117712636,0.7989468577255875,0.5514069526332122,0.7989468577255875,0.4077207403285176,0.7989468577255875,0.415162145034274,0.4077207403285176,0.4077207403285176,0.415162145034274,0.415162145034274,0.4709094148634328,0.4740543177246324,0.4708668124512839,0.479649202889956,0.4664899458770689,0.4047977132083636,0.4709094148634328,0.7903934989660824,0.35140852082329394,0.3041612781693509,0.36532111445260856,0.35697709530667715,0.3306327432174236,0.4422705923980508,0.3531670614975708,0.31466112183112127,0.3531670614975708
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.13442,0.020296,0.30690417,0.078377494,0.055031055,0.042401014,0.034486188,0.07735845099999998,0.07632071499999998,0.0753116,0.078377494,0.078377494,0.078377494,0.378428177,0.07831218299999998,0.260921395,0.05822828299999999,0.078128125,0.03181976,0.061446216,0.028732272000000003,0.03181976,0.03181976,0.028732272000000003,0.028732272000000003,0.05558974900000001,0.01588141,0.043679449,0.016033151,0.019052547,0.155387948,0.01363489,0.026978551,0.04546322900000001,0.067367222,0.062607648,0.043118534,0.049004265,0.06040081399999999,0.064828681,0.073918231,0.09571215000000001
17,0.038357005085042965,0.1992200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4.4563098264644e-18,0.008694088906674786,0.044690010485275926,0.01455847372954258,0.01455847372954258,0.01455847372954258,0.01455847372954258,0.014094022793401804,0.013631216199274926,0.013178212435612692,0.012483819968557427,0.010700417115906607,0.008917014263256156,0.14972720091975059,0.014940447188105749,0.13614399963215684,0.0147604682231283,0.05648330288826318,0.011067823829139834,0.0449540982510102,0.011284660826722756,0.011067823829139834,0.011067823829139834,0.011284660826722756,0.011284660826722756,0.009830436956721688,0.009838812619048225,0.009780632534030413,0.009987371458812526,0.00976337039821621,0.010745285213256956,0.009799609902125918,0.02116839406433429,0.009634584948410177,0.008396652443888685,0.010146128331108145,0.009714464186372016,0.008992369052764888,0.012190213318812789,0.009667715267787471,0.008608432468928276,0.009825728550265698
20,-0.029287664265680993,-0.3307771339865512,-1.21713723722034,-0.575088431466309,-0.575088431466309,-0.575088431466309,-0.575088431466309,-0.5551043344398813,-0.5375532657768197,-0.5166599069014715,-0.4948299017379984,-0.42651213471591726,-0.35680474513425886,-7.383780769585018,-0.5960556812127646,-6.569834427615199,-0.5881958416905344,-1.817392703980664,-0.43366139097686424,-1.2112108231117291,-0.4409601640017809,-0.43366139097686424,-0.43366139097686424,-0.4409601640017809,-0.4409601640017809,-0.5047355123162894,-0.5094165723647599,-0.5058661920791878,-0.5149360655745929,-0.49894754040085143,-0.43192501127075,-0.5051018285755244,-0.8416452830841756,-0.3729971428267634,-0.3228598322385621,-0.3880750935428832,-0.3794472138337706,-0.35223789744532924,-0.4709114520542528,-0.3748940816701208,-0.3352517953140888,-0.37502744065984417
21,0.008253225087682045,0.33077712563001643,1.2171370650484568,0.5750884218948653,0.5750884218948653,0.5750884218948653,0.5750884218948653,0.5551043236467654,0.5375532574779357,0.5166598962023048,0.49482989100371866,0.42651212401745936,0.3568047331692948,7.383780365042301,0.5960556800498582,6.569834043554692,0.5881958369219078,1.8173924945395905,0.4336613813894278,1.2112106509633604,0.4409601520226643,0.4336613813894278,0.4336613813894278,0.4409601520226643,0.4409601520226643,0.504735501595866,0.5094165664094659,0.5058661861118816,0.514936057176946,0.498947527207763,0.43192500773233206,0.5051018178547452,0.8416452711734996,0.3729971320427661,0.32285982270748925,0.38807508398251966,0.37944720428321566,0.3522378939239452,0.47091144608995456,0.3748940709091508,0.33525179300209734,0.3750274323074253
22,-1.362976078337456e-06,-1.8326194451690917e-06,-0.0005977158814806718,-1.9090336591708085e-06,-1.9090336591708085e-06,-1.9090336591708085e-06,-1.9090336591708085e-06,-2.203181733279514e-06,-1.416636939289494e-06,-2.311179737225094e-06,-2.351224879572525e-06,-2.441785218269944e-06,-3.1130169109544548e-06,-0.003318399938271692,-9.562117352188465e-08,-0.002965276643372921,-4.3264165718529123e-07,-0.0008938274089522291,-1.7116496683316568e-06,-0.0005945084360114084,-2.5784078790724447e-06,-1.7116496683316568e-06,-1.7116496683316568e-06,-2.5784078790724447e-06,-2.5784078790724447e-06,-2.5814301878442647e-06,-7.654219543502303e-07,-9.435866870860445e-07,-1.3829333015353025e-06,-3.8131410216852615e-06,-2.010941311123658e-07,-2.0952067732263875e-06,-2.9878001378334342e-06,-2.2649589868481222e-06,-1.7574313054941044e-06,-1.679148865316278e-06,-1.732931598314371e-06,-3.5387371712401125e-07,-8.233941112435474e-07,-2.2282580468167574e-06,-1.5765315698845306e-07,-1.6907660497163188e-06
23,0.0001177597193262706,0.004536274804470272,0.011626673051690324,0.007861451231822528,0.007861451231822528,0.007861451231822528,0.007861451231822528,0.007592533127002817,0.007346102268296205,0.007071071725592361,0.006770925339855163,0.005839333411075945,0.004896029636789805,0.011626673051690324,0.008128557315001245,0.011626673051690324,0.008024348922212337,0.011626673051690324,0.00593335551464299,0.011626673051690324,0.006041646546421297,0.00593335551464299,0.00593335551464299,0.006041646546421297,0.006041646546421297,0.006852908614180264,0.006898674808756189,0.006852288642635877,0.006980094367453938,0.006788594297815326,0.005890818166484438,0.006852908614180264,0.011502200310069335,0.00511387201749764,0.004426306583552407,0.005316335017213985,0.0051949086900325205,0.004811532542371936,0.006436142189516803,0.005139463178249082,0.004579105544044968,0.005139463178249082
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2.669877132,0.988,28.88611851,5.858573624,5.813588392,5.789252119,5.774001388,5.393409848,4.92732434,4.466774962,5.858573624,5.858573624,5.858573624,118.9107366,6.394659478,107.3555699,6.215437458,39.84102367999999,2.569029079,30.42295463,2.83527395,2.569029079,2.569029079,2.83527395,2.83527395,11.39177703,11.33431031,11.30463316,11.5044475,11.25233248,11.05370412,11.30316655,15.14056601,1.083934794,-0.0024416089999999995,2.008591679,1.42066988,0.8160483039999998,4.32442194,1.280615041,0.300773985,1.618616345
26,1.79455988076451,9.320650000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.4181879237447245e-15,2.76683004000006,14.222268121004427,4.63312750580742,4.63312750580742,4.63312750580742,4.63312750580742,4.485319401241815,4.338034596464024,4.193869470596553,3.9728841599996896,3.405329279999812,2.837774400000049,47.649583729450896,4.754687757948838,43.326829526531675,4.697410772146977,17.97539694696321,3.5222537722592513,14.306312115869618,3.591260556654479,3.5222537722592513,3.5222537722592513,3.591260556654479,3.591260556654479,3.1284644739832945,3.1311299670992168,3.1126145816821835,3.1784077284586454,3.1071210335441335,3.419608222959697,3.1186539899158014,6.7366861812044645,3.066136008538847,2.6721730668471704,3.22893093888806,3.0915569902584443,2.86175550917764,3.8794459967628776,3.0766794897330096,2.739570506813725,3.1269660581558503
29,-0.12011707892476278,-1.35661153273076,-4.991827557815112,-2.358601965814718,-2.358601965814718,-2.358601965814718,-2.358601965814718,-2.2766414742579935,-2.204659527159357,-2.118969892975234,-2.029438804754536,-1.749248123144916,-1.463358202389757,-30.28299455421822,-2.4445946475725946,-26.94476805339496,-2.4123592000591514,-7.453646725837923,-1.778569265683271,-4.967521640321412,-1.8085036191890624,-1.778569265683271,-1.778569265683271,-1.8085036191890624,-1.8085036191890624,-2.070064543865619,-2.0892629085488874,-2.074701784619496,-2.1118999271754326,-2.046326417360405,-1.7714478764078865,-2.0715669115048687,-3.45182777219075,-1.5297678516525972,-1.3241404162119619,-1.5916068354569184,-1.5562214357005024,-1.4446282552245493,-1.9313424088672408,-1.5375477398231268,-1.3749633972893562,-1.538094683141946
30,0.033848834111452,1.3566114984582236,4.991826851689029,2.358601926559493,2.358601926559493,2.358601926559493,2.358601926559493,2.2766414299923423,2.2046594931232617,2.118969849094895,2.029438760730188,1.7492480792674832,1.4633581533180202,30.282992895072965,2.444594642803183,26.9447664782531,2.4123591805016518,7.45364586686024,1.7785692263624546,4.967520934291768,1.8085035700592829,1.7785692263624546,1.7785692263624546,1.8085035700592829,1.8085035700592829,2.0700644998981,2.0892628841245258,2.0747017601458686,2.111899892734283,2.04632636325178,1.7714478618958232,2.071566867535889,3.4518277233416645,1.529767807424343,1.3241403771223095,1.591606796247136,1.5562213965309475,1.4446282407823474,1.9313423844059496,1.5375476956893144,1.3749633878072192,1.5380946488862894
