4.275735479979559273e+01,4.272989134634656239e+01,4.272091943993354590e+01,4.264351375262083366e+01,4.264351375262083366e+01
4.257737340278939087e+01,4.254671490681779034e+01,4.257647550385677704e+01,4.254998148662374291e+01,4.232833954618788397e+01
4.246837940965139069e+01,4.243376901277583357e+01,4.244394722558921984e+01,4.240407905801180988e+01,4.246303107377320174e+01
4.246503557341551982e+01,4.245868127750467380e+01,4.244733143703548706e+01,4.244249140276872367e+01,4.243338181636711681e+01
4.241309064175991494e+01,4.241556189963861812e+01,4.241363458269245967e+01,4.240837261565430794e+01,4.229819155826582033e+01
