Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,507663,-,-,-,40.85,-104.1,-7,1644,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2011,1,1,0,30,0,0,0,6.1000000000000005,-13,161.07,820,-22
2011,1,1,1,30,0,0,0,6.4,-13,153.98,820,-22
2011,1,1,2,30,0,0,0,6.9,-13,143.86,820,-22
2011,1,1,3,30,0,0,0,7.300000000000001,-12,132.77,820,-21
2011,1,1,4,30,0,0,0,7.4,-12,121.44,820,-22
2011,1,1,5,30,0,0,0,7.300000000000001,-12,110.24000000000001,820,-22
2011,1,1,6,30,0,0,0,7.2,-12,99.45,820,-22
2011,1,1,7,30,0,0,0,7.2,-11,89.35000000000001,830,-21
2011,1,1,8,30,158,45,669,7.5,-10,80.29,830,-21
2011,1,1,9,30,97,97,0,7.800000000000001,-9,72.71000000000001,830,-20
2011,1,1,10,30,103,103,0,7.9,-8,67.17,830,-20
2011,1,1,11,30,301,194,245,7.9,-8,64.21000000000001,830,-19
2011,1,1,12,30,109,109,0,7.800000000000001,-7,64.2,830,-19
2011,1,1,13,30,310,140,437,7.4,-7,67.16,830,-19
2011,1,1,14,30,140,122,61,6.6000000000000005,-7,72.7,830,-19
2011,1,1,15,30,81,65,95,5.300000000000001,-9,80.27,830,-19
2011,1,1,16,30,0,0,0,4.2,-11,89.33,830,-19
2011,1,1,17,30,0,0,0,4,-12,99.44,830,-20
2011,1,1,18,30,0,0,0,4.1000000000000005,-12,110.22,830,-20
2011,1,1,19,30,0,0,0,4.4,-13,121.41,830,-20
2011,1,1,20,30,0,0,0,4.6000000000000005,-13,132.74,830,-20
2011,1,1,21,30,0,0,0,4.7,-13,143.83,830,-20
2011,1,1,22,30,0,0,0,4.9,-13,153.93,830,-20
2011,1,1,23,30,0,0,0,5.1000000000000005,-13,160.99,830,-20
2011,1,2,0,30,0,0,0,5.1000000000000005,-12,161.02,830,-20
2011,1,2,1,30,0,0,0,5.1000000000000005,-12,153.99,830,-20
2011,1,2,2,30,0,0,0,5.1000000000000005,-12,143.9,830,-19
2011,1,2,3,30,0,0,0,4.800000000000001,-11,132.8,830,-19
2011,1,2,4,30,0,0,0,4.800000000000001,-11,121.47,830,-19
2011,1,2,5,30,0,0,0,5,-10,110.27,830,-19
2011,1,2,6,30,0,0,0,5.1000000000000005,-10,99.48,830,-18
2011,1,2,7,30,0,0,0,5.1000000000000005,-9,89.36,830,-18
2011,1,2,8,30,33,33,0,5.6000000000000005,-6,80.28,830,-17
2011,1,2,9,30,74,74,0,6.5,-4,72.69,830,-15
2011,1,2,10,30,274,164,281,7.1000000000000005,-2,67.12,830,-14
2011,1,2,11,30,340,176,376,7.2,0,64.13,830,-13
2011,1,2,12,30,325,185,320,7.1000000000000005,0,64.11,830,-12
2011,1,2,13,30,235,174,155,6.6000000000000005,0,67.04,830,-12
2011,1,2,14,30,191,122,231,5.7,0,72.57000000000001,830,-11
2011,1,2,15,30,99,63,213,4.2,-2,80.14,830,-11
2011,1,2,16,30,0,0,0,3.2,-5,89.19,830,-12
2011,1,2,17,30,0,0,0,3.1,-6,99.3,830,-13
2011,1,2,18,30,0,0,0,3.3000000000000003,-7,110.08,830,-13
2011,1,2,19,30,0,0,0,3.5,-8,121.28,830,-13
2011,1,2,20,30,0,0,0,3.4000000000000004,-8,132.6,830,-13
2011,1,2,21,30,0,0,0,3.1,-8,143.69,830,-13
2011,1,2,22,30,0,0,0,3,-8,153.8,830,-14
2011,1,2,23,30,0,0,0,3,-7,160.87,830,-13
2011,1,3,0,30,0,0,0,2.9000000000000004,-7,160.96,830,-13
2011,1,3,1,30,0,0,0,2.7,-7,153.99,830,-13
2011,1,3,2,30,0,0,0,2.7,-7,143.92000000000002,830,-13
2011,1,3,3,30,0,0,0,2.8000000000000003,-8,132.84,830,-13
2011,1,3,4,30,0,0,0,2.8000000000000003,-8,121.51,830,-13
2011,1,3,5,30,0,0,0,2.9000000000000004,-8,110.3,830,-13
2011,1,3,6,30,0,0,0,3.2,-9,99.5,830,-13
2011,1,3,7,30,0,0,0,3.6,-8,89.37,830,-13
2011,1,3,8,30,157,41,682,4.1000000000000005,-6,80.27,830,-13
2011,1,3,9,30,312,59,847,4.800000000000001,-3,72.65,830,-11
2011,1,3,10,30,428,70,918,5.4,-1,67.06,830,-10
