Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NREL M2,0,Arvada,CO,US,39.91,-105.22,-7,1835,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,16,30,33.0092,30.3411,0,2.0304,4.6155,87.74333333,810.3184,-10.7622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,17,30,0,0,0,2.396,3.7787,98.14,809.7652,-11.4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,18,30,0,0,0,2.7166,5.0552,109.0266667,809.0372,-12.5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,19,30,0,0,0,4.7727,8.5857,120.3366667,808.4416,-13.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,20,30,0,0,0,6.9201,8.1588,131.82,807.6609,-12.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,21,30,0,0,0,2.3223,4.9703,143.1366667,806.9916,-11.7812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,22,30,0,0,0,1.6276,4.651,153.6166667,806.6017,-12.5092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2,23,30,0,0,0,1.3761,3.0809,161.3633333,805.7801,-12.0582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,0,30,0,0,0,2.1418,4.6706,162.12,805.6978,-13.4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,1,30,0,0,0,4.5143,5.9439,155.2333333,805.7268,-13.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,2,30,0,0,0.3029,2.966,4.9604,145.0233333,805.2768,-13.7152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,3,30,0,0,0,1.8985,4.1466,133.7866667,804.9903,-14.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,4,30,0,0,0,2.2938,4.0092,122.2966667,804.882,-14.2752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,5,30,0,0,0,5.3798,5.2545,110.93,806.3394,-14.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,6,30,0,0,0.3035,5.8927,5.1514,99.94666667,806.9683,-14.7673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,7,30,17.1123,16.8821,0.0718,8.43,5.398,89.26,806.1496,-14.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,8,30,53.6596,52.4205,0,7.7656,5.9743,80.22,806.0641,-14.5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,9,30,189.4025,188.3547,1.34,6.8882,6.0022,72.37333333,806.0758,-13.7085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,10,30,304.2796,302.8526,0.0065,5.9291,6.2097,66.50666667,805.3936,-12.8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,11,30,407.2034,408.8214,0.5626,5.951,6.0085,63.22333333,804.8524,-12.4302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,12,30,556.2425,553.014,0,4.6907,5.2074,62.93666667,805.1473,-11.1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,13,30,524.574,506.8554,1.0618,5.1562,4.358,65.69666667,806.0686,-9.8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,14,30,283.0899,273.3616,0,5.2326,3.1985,71.13333333,806.6681,-8.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,15,30,212.2526,200.0801,0.586,3.7284,2.2494,78.66666667,807.4466,-7.8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,16,30,46.7053,43.9877,0,3.9269,1.8525,87.60333333,808.0486,-7.9805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,17,30,0,0,0,4.248,2.0302,97.99666667,808.6773,-8.2366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,18,30,0,0,0,4.3654,1.3289,108.88,809.3763,-7.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,19,30,0,0,1.006,3.9613,1.0117,120.1966667,810.1415,-7.4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,20,30,0,0,0.8024,3.4599,0.6849,131.6766667,810.6428,-7.9727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,21,30,0,0,0,2.7364,-3.0209,142.9933333,811.2841,-7.9835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,22,30,0,0,0,3.1834,-6.4697,153.47,811.3804,-8.6348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,3,23,30,0,0,0,1.2336,-7.2868,161.23,811.4968,-9.3292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,0,30,0,0,0,3.198,-7.6293,162.05,810.3875,-9.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,1,30,0,0,0.3973,4.3771,-6.8867,155.2233333,809.33,-8.9148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,2,30,0,0,0.5724,3.8048,-5.284,145.0466667,808.2714,-8.8205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,3,30,0,0,0,2.1207,-6.032,133.8133333,807.5612,-9.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,4,30,0,0,0,1.9884,-8.5002,122.3266667,807.0818,-10.6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,5,30,0,0,0.2251,2.629,-9.0213,110.9533333,806.6195,-10.9807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,6,30,0,0,0.2318,1.8759,-9.099,99.96333333,805.9613,-10.9945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
