Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,677817,-,-,-,32.33,-97.74,-6,244,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,1,0,30,0,0,0,3.2,5,170.59,980,4
2013,1,1,1,30,0,0,0,3,5,164.58,980,4
2013,1,1,2,30,0,0,0,3,4,152.88,980,4
2013,1,1,3,30,0,0,0,3.2,3,140.32,980,2
2013,1,1,4,30,0,0,0,3.3000000000000003,3,127.67,990,2
2013,1,1,5,30,0,0,0,3.4000000000000004,2,115.15,990,1
2013,1,1,6,30,0,0,0,3.4000000000000004,2,102.96000000000001,990,0
2013,1,1,7,30,0,0,0,3.7,2,91.29,990,0
2013,1,1,8,30,6,6,0,4.2,2,80.4,990,0
2013,1,1,9,30,50,50,0,4.4,3,70.71000000000001,990,0
2013,1,1,10,30,265,204,134,4.4,4,62.79,990,0
2013,1,1,11,30,202,194,13,4.3,5,57.39,990,0
2013,1,1,12,30,326,269,99,4.4,7,55.28,990,-1
2013,1,1,13,30,314,257,104,4.5,8,56.81,990,-1
2013,1,1,14,30,489,99,824,4.6000000000000005,7,61.730000000000004,990,-2
2013,1,1,15,30,344,86,727,4.4,6,69.3,990,-2
2013,1,1,16,30,102,73,146,3.4000000000000004,5,78.75,990,-2
2013,1,1,17,30,0,0,0,2.7,3,89.47,990,-2
2013,1,1,18,30,0,0,0,2.7,2,101.05,990,-2
2013,1,1,19,30,0,0,0,2.6,1,113.17,990,-2
2013,1,1,20,30,0,0,0,2.3000000000000003,0,125.64,990,-3
2013,1,1,21,30,0,0,0,2.1,0,138.29,990,-3
2013,1,1,22,30,0,0,0,2.1,0,150.88,990,-3
2013,1,1,23,30,0,0,0,2.1,0,162.82,990,-3
2013,1,2,0,30,0,0,0,1.9000000000000001,0,170.49,990,-4
2013,1,2,1,30,0,0,0,1.8,-1,164.61,990,-4
2013,1,2,2,30,0,0,0,1.9000000000000001,-1,152.94,990,-4
2013,1,2,3,30,0,0,0,2,-1,140.39000000000001,990,-4
2013,1,2,4,30,0,0,0,2,-1,127.73,990,-4
2013,1,2,5,30,0,0,0,1.9000000000000001,-1,115.21000000000001,990,-4
2013,1,2,6,30,0,0,0,1.8,-1,103.01,990,-4
2013,1,2,7,30,0,0,0,2.1,0,91.32000000000001,990,-4
2013,1,2,8,30,51,51,0,2.5,0,80.42,990,-4
2013,1,2,9,30,200,135,197,2.6,0,70.71000000000001,990,-5
2013,1,2,10,30,309,197,245,2.7,1,62.76,990,-5
2013,1,2,11,30,400,234,307,2.7,2,57.33,990,-5
2013,1,2,12,30,473,222,440,2.7,3,55.19,990,-5
2013,1,2,13,30,387,248,252,2.6,4,56.7,990,-5
2013,1,2,14,30,335,203,277,2.4000000000000004,4,61.6,990,-5
2013,1,2,15,30,259,128,367,1.8,4,69.16,990,-5
2013,1,2,16,30,158,53,529,1,3,78.61,990,-3
2013,1,2,17,30,0,0,0,0.7000000000000001,2,89.33,990,-3
2013,1,2,18,30,0,0,0,0.5,2,100.91,990,-4
2013,1,2,19,30,0,0,0,0.2,2,113.03,990,-4
2013,1,2,20,30,0,0,0,0.30000000000000004,1,125.51,990,-5
2013,1,2,21,30,0,0,0,0.7000000000000001,0,138.15,990,-5
2013,1,2,22,30,0,0,0,1,0,150.74,990,-5
2013,1,2,23,30,0,0,0,1.2000000000000002,0,162.68,990,-5
2013,1,3,0,30,0,0,0,1.3,-1,170.39000000000001,990,-5
2013,1,3,1,30,0,0,0,1.3,-1,164.63,990,-5
2013,1,3,2,30,0,0,0,1.5,-2,152.99,990,-5
2013,1,3,3,30,0,0,0,1.9000000000000001,-2,140.45000000000002,990,-5
2013,1,3,4,30,0,0,0,2.2,-2,127.79,990,-5
2013,1,3,5,30,0,0,0,2.4000000000000004,-2,115.26,990,-4
2013,1,3,6,30,0,0,0,2.5,-2,103.05,990,-4
2013,1,3,7,30,0,0,0,3,-2,91.35000000000001,1000,-4
2013,1,3,8,30,138,44,568,3.2,0,80.44,1000,-3
2013,1,3,9,30,322,65,777,3.3000000000000003,2,70.7,1000,-2
2013,1,3,10,30,475,75,871,3.7,5,62.730000000000004,1000,-2
2013,1,3,11,30,338,250,161,3.7,7,57.27,1000,-3
2013,1,3,12,30,614,77,938,3.6,8,55.09,990,-3
2013,1,3,13,30,304,251,96,3.4000000000000004,9,56.58,990,-4
2013,1,3,14,30,395,164,484,3.2,9,61.46,990,-4
2013,1,3,15,30,255,133,342,2.6,8,69.02,990,-4
2013,1,3,16,30,115,73,208,1.7000000000000002,5,78.47,990,-3
2013,1,3,17,30,0,0,0,1.2000000000000002,3,89.19,990,-1
2013,1,3,18,30,0,0,0,1.2000000000000002,3,100.76,1000,-2
2013,1,3,19,30,0,0,0,1.1,2,112.89,1000,-2
2013,1,3,20,30,0,0,0,1.1,2,125.37,1000,-2
2013,1,3,21,30,0,0,0,1,2,138.01,1000,-2
2013,1,3,22,30,0,0,0,0.9,2,150.6,1000,-2
2013,1,3,23,30,0,0,0,1,2,162.53,1000,-2
2013,1,4,0,30,0,0,0,1,2,170.27,1000,-2
2013,1,4,1,30,0,0,0,1,2,164.64000000000001,1000,-2
2013,1,4,2,30,0,0,0,0.9,2,153.03,1000,-2
2013,1,4,3,30,0,0,0,0.9,1,140.5,1000,-2
2013,1,4,4,30,0,0,0,0.9,1,127.84,1000,-2
2013,1,4,5,30,0,0,0,0.9,1,115.31,1000,-2
2013,1,4,6,30,0,0,0,0.7000000000000001,1,103.09,1000,-2
2013,1,4,7,30,0,0,0,0.4,2,91.38,1000,-2
2013,1,4,8,30,38,38,0,0.30000000000000004,4,80.45,1000,-1
2013,1,4,9,30,130,124,18,0.7000000000000001,6,70.69,1000,-1
2013,1,4,10,30,214,191,50,1.4000000000000001,7,62.690000000000005,1000,-2
2013,1,4,11,30,302,247,102,1.6,8,57.2,1000,-3
2013,1,4,12,30,608,86,909,1.5,9,54.99,1000,-3
2013,1,4,13,30,466,202,478,1.3,9,56.45,990,-3
2013,1,4,14,30,263,214,102,1,9,61.32,990,-3
2013,1,4,15,30,187,152,97,0.8,8,68.87,990,-2
2013,1,4,16,30,55,55,0,0.6000000000000001,7,78.32000000000001,990,-1
2013,1,4,17,30,0,0,0,0.7000000000000001,5,89.04,990,0
2013,1,4,18,30,0,0,0,0.8,5,100.62,990,-1
2013,1,4,19,30,0,0,0,0.8,4,112.75,990,0
2013,1,4,20,30,0,0,0,0.8,4,125.23,990,0
2013,1,4,21,30,0,0,0,0.8,3,137.88,990,0
2013,1,4,22,30,0,0,0,0.9,3,150.46,990,1
2013,1,4,23,30,0,0,0,0.9,2,162.38,990,1
2013,1,5,0,30,0,0,0,0.9,2,170.15,990,1
2013,1,5,1,30,0,0,0,0.9,1,164.64000000000001,990,1
2013,1,5,2,30,0,0,0,0.9,1,153.07,990,1
2013,1,5,3,30,0,0,0,0.9,0,140.55,990,0
2013,1,5,4,30,0,0,0,1,0,127.89,990,0
2013,1,5,5,30,0,0,0,1.1,0,115.35000000000001,990,0
2013,1,5,6,30,0,0,0,1.1,0,103.12,990,0
2013,1,5,7,30,0,0,0,1.7000000000000002,0,91.4,990,0
2013,1,5,8,30,136,48,527,2.6,2,80.45,990,0
2013,1,5,9,30,235,127,323,3,5,70.67,990,1
2013,1,5,10,30,267,205,134,3,7,62.64,990,1
2013,1,5,11,30,585,82,927,3,9,57.120000000000005,990,1
2013,1,5,12,30,629,79,955,3,10,54.870000000000005,990,0
2013,1,5,13,30,604,76,953,2.9000000000000004,11,56.31,990,0
2013,1,5,14,30,515,70,923,2.7,12,61.17,990,0
2013,1,5,15,30,369,62,846,1.8,11,68.71000000000001,990,0
2013,1,5,16,30,185,45,682,1.1,9,78.16,990,2
2013,1,5,17,30,15,11,193,1.2000000000000002,7,88.89,990,1
2013,1,5,18,30,0,0,0,1.3,5,100.47,990,0
2013,1,5,19,30,0,0,0,1.3,4,112.61,990,0
2013,1,5,20,30,0,0,0,1.3,3,125.09,990,0
2013,1,5,21,30,0,0,0,1.3,2,137.74,990,0
2013,1,5,22,30,0,0,0,1.3,1,150.32,990,0
2013,1,5,23,30,0,0,0,1.3,1,162.23,990,0
2013,1,6,0,30,0,0,0,1.4000000000000001,0,170.02,990,0
2013,1,6,1,30,0,0,0,1.6,0,164.63,990,-1
2013,1,6,2,30,0,0,0,2,0,153.11,990,-2
2013,1,6,3,30,0,0,0,2.5,0,140.59,990,-3
2013,1,6,4,30,0,0,0,3,0,127.93,990,-4
2013,1,6,5,30,0,0,0,3.1,-1,115.39,990,-4
2013,1,6,6,30,0,0,0,3,-2,103.15,990,-4
2013,1,6,7,30,0,0,0,3.4000000000000004,-1,91.42,990,-4
2013,1,6,8,30,145,39,640,3.6,1,80.45,990,-4
2013,1,6,9,30,335,56,843,3.3000000000000003,4,70.65,990,-3
2013,1,6,10,30,494,64,933,3.6,8,62.59,990,-2
2013,1,6,11,30,600,68,976,3.9000000000000004,11,57.03,990,-3
2013,1,6,12,30,642,71,990,3.7,12,54.76,990,-3
2013,1,6,13,30,616,70,982,3.6,13,56.17,990,-4
2013,1,6,14,30,526,66,949,3.4000000000000004,13,61.01,990,-4
2013,1,6,15,30,379,58,876,2.5,12,68.56,990,-4
2013,1,6,16,30,193,44,720,1.5,8,78.01,990,-1
2013,1,6,17,30,17,11,243,1.3,5,88.74,990,-1
2013,1,6,18,30,0,0,0,1.4000000000000001,5,100.32000000000001,990,-2
2013,1,6,19,30,0,0,0,1.3,4,112.46000000000001,990,-3
2013,1,6,20,30,0,0,0,1.3,4,124.95,990,-3
2013,1,6,21,30,0,0,0,1.3,3,137.59,990,-3
2013,1,6,22,30,0,0,0,1.3,2,150.17000000000002,990,-4
2013,1,6,23,30,0,0,0,1.3,1,162.08,990,-4
2013,1,7,0,30,0,0,0,1.2000000000000002,1,169.88,990,-4
2013,1,7,1,30,0,0,0,1.1,1,164.62,990,-4
2013,1,7,2,30,0,0,0,1.1,0,153.14000000000001,990,-4
2013,1,7,3,30,0,0,0,1.2000000000000002,0,140.63,990,-5
2013,1,7,4,30,0,0,0,1.2000000000000002,0,127.97,990,-4
2013,1,7,5,30,0,0,0,1,0,115.42,990,-4
2013,1,7,6,30,0,0,0,0.9,0,103.18,990,-4
2013,1,7,7,30,0,0,0,1,0,91.43,990,-4
2013,1,7,8,30,97,58,234,1.3,2,80.44,990,-2
2013,1,7,9,30,271,91,542,1.7000000000000002,5,70.61,990,-3
2013,1,7,10,30,408,120,624,2.5,7,62.52,990,-2
2013,1,7,11,30,489,157,608,3.2,9,56.93,990,-1
2013,1,7,12,30,469,235,404,3.1,10,54.63,990,-1
2013,1,7,13,30,455,220,420,2.9000000000000004,11,56.02,990,-1
2013,1,7,14,30,399,173,463,2.4000000000000004,10,60.85,990,-1
2013,1,7,15,30,215,156,158,1.6,9,68.39,990,0
2013,1,7,16,30,109,81,133,1.2000000000000002,7,77.84,990,1
2013,1,7,17,30,9,9,0,1.2000000000000002,5,88.58,990,1
2013,1,7,18,30,0,0,0,1.3,4,100.17,990,0
2013,1,7,19,30,0,0,0,1.3,4,112.31,990,0
2013,1,7,20,30,0,0,0,1.3,4,124.8,990,0
2013,1,7,21,30,0,0,0,1.4000000000000001,4,137.45000000000002,990,0
2013,1,7,22,30,0,0,0,1.5,4,150.03,980,0
2013,1,7,23,30,0,0,0,1.5,4,161.92000000000002,980,0
2013,1,8,0,30,0,0,0,1.4000000000000001,4,169.73,980,1
2013,1,8,1,30,0,0,0,1.2000000000000002,4,164.6,980,1
2013,1,8,2,30,0,0,0,1.1,4,153.16,980,1
2013,1,8,3,30,0,0,0,1,4,140.67000000000002,980,2
2013,1,8,4,30,0,0,0,0.9,4,128,980,2
2013,1,8,5,30,0,0,0,0.9,4,115.45,980,2
2013,1,8,6,30,0,0,0,1,4,103.19,980,2
2013,1,8,7,30,0,0,0,1.4000000000000001,5,91.43,980,3
2013,1,8,8,30,3,3,0,1.9000000000000001,6,80.42,980,4
2013,1,8,9,30,5,5,0,1.6,7,70.57000000000001,980,5
2013,1,8,10,30,207,189,40,1.6,8,62.46,980,6
2013,1,8,11,30,192,187,8,2,9,56.83,980,7
2013,1,8,12,30,26,26,0,2.4000000000000004,10,54.5,980,7
2013,1,8,13,30,300,254,81,2.9000000000000004,11,55.870000000000005,980,8
2013,1,8,14,30,102,102,0,3.3000000000000003,11,60.69,980,8
2013,1,8,15,30,51,51,0,3.1,10,68.22,980,8
2013,1,8,16,30,14,14,0,2.7,9,77.68,980,9
2013,1,8,17,30,1,1,0,2.6,8,88.42,980,8
2013,1,8,18,30,0,0,0,2.6,8,100.02,980,8
2013,1,8,19,30,0,0,0,2.8000000000000003,8,112.17,980,8
2013,1,8,20,30,0,0,0,3,8,124.66,980,7
2013,1,8,21,30,0,0,0,3.1,7,137.31,980,7
2013,1,8,22,30,0,0,0,3.5,7,149.88,980,7
2013,1,8,23,30,0,0,0,4.2,7,161.76,980,7
2013,1,9,0,30,0,0,0,3.7,7,169.58,980,7
2013,1,9,1,30,0,0,0,3.7,7,164.57,980,7
2013,1,9,2,30,0,0,0,4.6000000000000005,7,153.18,980,7
2013,1,9,3,30,0,0,0,4.6000000000000005,7,140.69,980,7
2013,1,9,4,30,0,0,0,4.6000000000000005,8,128.03,980,7
2013,1,9,5,30,0,0,0,4.6000000000000005,8,115.47,980,7
2013,1,9,6,30,0,0,0,4.800000000000001,8,103.21000000000001,980,8
2013,1,9,7,30,0,0,0,5.300000000000001,9,91.43,990,8
2013,1,9,8,30,16,16,0,5.4,9,80.4,990,8
2013,1,9,9,30,47,47,0,5,9,70.53,990,8
2013,1,9,10,30,76,76,0,4.7,10,62.38,980,9
2013,1,9,11,30,106,106,0,4.6000000000000005,10,56.72,980,9
2013,1,9,12,30,121,121,0,4.7,11,54.36,980,10
2013,1,9,13,30,48,48,0,5.4,12,55.7,980,10
2013,1,9,14,30,68,68,0,5.1000000000000005,12,60.52,980,11
2013,1,9,15,30,80,80,0,3.6,12,68.05,980,11
2013,1,9,16,30,34,34,0,3,11,77.51,980,11
2013,1,9,17,30,3,3,0,2.5,10,88.26,980,9
2013,1,9,18,30,0,0,0,2.4000000000000004,10,99.86,980,9
2013,1,9,19,30,0,0,0,2.9000000000000004,10,112.01,980,9
2013,1,9,20,30,0,0,0,2.6,10,124.51,980,9
2013,1,9,21,30,0,0,0,2,10,137.16,980,9
2013,1,9,22,30,0,0,0,1.5,9,149.73,980,9
2013,1,9,23,30,0,0,0,1.2000000000000002,9,161.59,980,8
2013,1,10,0,30,0,0,0,1.2000000000000002,8,169.42000000000002,980,8
2013,1,10,1,30,0,0,0,1.1,8,164.53,980,7
2013,1,10,2,30,0,0,0,1,8,153.19,980,7
2013,1,10,3,30,0,0,0,1.2000000000000002,8,140.72,980,8
2013,1,10,4,30,0,0,0,1.9000000000000001,8,128.05,980,8
2013,1,10,5,30,0,0,0,2.5,8,115.49000000000001,980,8
2013,1,10,6,30,0,0,0,2.5,8,103.21000000000001,980,7
2013,1,10,7,30,0,0,0,2.9000000000000004,8,91.42,980,7
2013,1,10,8,30,71,62,54,3.7,9,80.38,980,8
2013,1,10,9,30,100,100,0,4.5,10,70.48,980,8
2013,1,10,10,30,281,208,157,5,12,62.300000000000004,980,7
2013,1,10,11,30,154,154,0,5.2,13,56.61,980,6
2013,1,10,12,30,269,245,40,5,14,54.21,980,6
2013,1,10,13,30,150,150,0,4.7,15,55.54,980,6
2013,1,10,14,30,321,223,197,4.1000000000000005,15,60.34,980,7
2013,1,10,15,30,94,94,0,2.8000000000000003,14,67.88,980,7
2013,1,10,16,30,66,66,0,1.6,12,77.34,980,8
2013,1,10,17,30,7,7,0,1.4000000000000001,10,88.09,980,8
2013,1,10,18,30,0,0,0,1.8,9,99.7,980,7
2013,1,10,19,30,0,0,0,2.5,9,111.86,980,7
2013,1,10,20,30,0,0,0,3,9,124.36,980,6
2013,1,10,21,30,0,0,0,3.1,8,137.01,980,6
2013,1,10,22,30,0,0,0,3,7,149.58,980,6
2013,1,10,23,30,0,0,0,3,7,161.42000000000002,980,6
2013,1,11,0,30,0,0,0,2.9000000000000004,6,169.25,980,6
2013,1,11,1,30,0,0,0,2.9000000000000004,6,164.49,980,6
2013,1,11,2,30,0,0,0,2.9000000000000004,6,153.20000000000002,980,4
2013,1,11,3,30,0,0,0,3,6,140.74,980,4
2013,1,11,4,30,0,0,0,3.3000000000000003,6,128.07,980,5
2013,1,11,5,30,0,0,0,3.3000000000000003,6,115.5,980,5
2013,1,11,6,30,0,0,0,3.4000000000000004,6,103.22,980,5
2013,1,11,7,30,0,0,0,3.9000000000000004,7,91.41,980,5
2013,1,11,8,30,98,58,234,4.2,9,80.34,980,6
2013,1,11,9,30,243,118,370,4.3,12,70.42,980,6
2013,1,11,10,30,409,130,596,5.300000000000001,16,62.21,980,8
2013,1,11,11,30,506,148,649,6.4,19,56.49,980,8
2013,1,11,12,30,568,131,744,6.7,20,54.06,980,9
2013,1,11,13,30,486,210,485,6.5,21,55.36,970,9
2013,1,11,14,30,294,227,136,5.6000000000000005,20,60.160000000000004,970,9
2013,1,11,15,30,374,70,801,4.6000000000000005,19,67.7,970,10
2013,1,11,16,30,159,66,418,4.1000000000000005,17,77.17,970,11
2013,1,11,17,30,18,18,0,3.9000000000000004,15,87.93,970,11
2013,1,11,18,30,0,0,0,3.8000000000000003,14,99.54,980,12
2013,1,11,19,30,0,0,0,3.6,14,111.71000000000001,980,12
2013,1,11,20,30,0,0,0,3.5,13,124.21000000000001,980,13
2013,1,11,21,30,0,0,0,3.4000000000000004,13,136.86,980,13
2013,1,11,22,30,0,0,0,3,13,149.42000000000002,980,13
2013,1,11,23,30,0,0,0,2.5,12,161.25,980,11
2013,1,12,0,30,0,0,0,2,12,169.08,980,11
2013,1,12,1,30,0,0,0,1.7000000000000002,12,164.44,980,11
2013,1,12,2,30,0,0,0,1.5,12,153.20000000000002,980,11
2013,1,12,3,30,0,0,0,1.4000000000000001,12,140.75,980,11
2013,1,12,4,30,0,0,0,1.2000000000000002,12,128.09,980,11
2013,1,12,5,30,0,0,0,0.8,12,115.51,980,11
