Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,777539,-,-,-,43.09,-93.3,-6,369,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,11,12,30,13,13,0,4.4,2,64.8,950,2
2013,1,11,13,30,50,50,0,5,3,66.67,950,2
2013,1,11,14,30,82,82,0,5.4,3,71.2,950,4
2013,1,11,15,30,22,22,0,5.4,3,77.92,950,2
2013,1,11,16,30,5,5,0,4.800000000000001,3,86.28,950,2
2013,1,11,17,30,0,0,0,4.4,3,95.8,950,2
2013,1,11,18,30,0,0,0,5.1000000000000005,3,106.10000000000001,950,2
2013,1,11,19,30,0,0,0,6.7,3,116.87,950,2
2013,1,11,20,30,0,0,0,7,3,127.8,950,4
2013,1,11,21,30,0,0,0,5.800000000000001,3,138.53,950,2
2013,1,11,22,30,0,0,0,5.4,2,148.41,950,2
2013,1,11,23,30,0,0,0,5.7,1,155.99,950,1
2013,1,12,0,30,0,0,0,6.4,0,158.44,950,0
2013,1,12,1,30,0,0,0,7.2,-1,154.20000000000002,950,-1
2013,1,12,2,30,0,0,0,7.7,-2,145.74,960,-4
2013,1,12,3,30,0,0,0,7.9,-3,135.51,960,-7
2013,1,12,4,30,0,0,0,8,-4,124.67,960,-9
2013,1,12,5,30,0,0,0,8.1,-5,113.74000000000001,960,-10
2013,1,12,6,30,0,0,0,8.1,-5,103.07000000000001,960,-11
2013,1,12,7,30,0,0,0,8.1,-6,92.94,960,-12
2013,1,12,8,30,86,36,461,8.200000000000001,-6,83.68,960,-13
2013,1,12,9,30,71,71,0,8.200000000000001,-5,75.72,970,-13
2013,1,12,10,30,218,144,213,8,-5,69.54,970,-14
2013,1,12,11,30,181,165,37,7.9,-5,65.7,970,-14
2013,1,12,12,30,150,148,4,7.6000000000000005,-5,64.64,970,-14
2013,1,12,13,30,299,148,380,7.2,-5,66.49,970,-14
2013,1,12,14,30,164,135,91,7,-6,71.01,970,-14
2013,1,12,15,30,80,77,14,6.4,-7,77.73,970,-15
2013,1,12,16,30,20,20,0,5.5,-8,86.09,970,-15
2013,1,12,17,30,0,0,0,5,-9,95.62,970,-16
2013,1,12,18,30,0,0,0,4.2,-9,105.93,970,-16
2013,1,12,19,30,0,0,0,3.4000000000000004,-10,116.7,970,-17
2013,1,12,20,30,0,0,0,4,-10,127.63000000000001,970,-17
2013,1,12,21,30,0,0,0,5.1000000000000005,-10,138.36,970,-17
2013,1,12,22,30,0,0,0,5.6000000000000005,-10,148.23,970,-17
2013,1,12,23,30,0,0,0,5.4,-11,155.8,970,-17
2013,1,13,0,30,0,0,0,5,-12,158.28,970,-18
2013,1,13,1,30,0,0,0,4.6000000000000005,-13,154.1,970,-19
2013,1,13,2,30,0,0,0,4.1000000000000005,-13,145.68,970,-19
2013,1,13,3,30,0,0,0,4.1000000000000005,-13,135.47,970,-19
2013,1,13,4,30,0,0,0,4.5,-14,124.63000000000001,970,-19
2013,1,13,5,30,0,0,0,4.9,-14,113.71000000000001,970,-20
2013,1,13,6,30,0,0,0,4.800000000000001,-14,103.02,970,-20
2013,1,13,7,30,0,0,0,4.4,-14,92.88,970,-20
2013,1,13,8,30,62,37,225,4.1000000000000005,-13,83.60000000000001,970,-20
2013,1,13,9,30,244,64,725,3.6,-12,75.61,970,-20
2013,1,13,10,30,283,105,506,3.6,-12,69.41,970,-19
2013,1,13,11,30,351,121,556,4.3,-11,65.55,970,-19
2013,1,13,12,30,374,119,590,5.300000000000001,-10,64.46000000000001,970,-18
2013,1,13,13,30,344,125,545,6.1000000000000005,-10,66.3,970,-18
2013,1,13,14,30,339,82,782,6.4,-10,70.82000000000001,970,-17
2013,1,13,15,30,202,63,645,6.1000000000000005,-10,77.54,970,-17
2013,1,13,16,30,51,28,331,5.300000000000001,-11,85.91,970,-17
2013,1,13,17,30,0,0,0,4,-12,95.44,970,-17
2013,1,13,18,30,0,0,0,3,-13,105.75,970,-18
2013,1,13,19,30,0,0,0,2.5,-14,116.52,970,-18
2013,1,13,20,30,0,0,0,2.4000000000000004,-14,127.45,970,-18
2013,1,13,21,30,0,0,0,2.4000000000000004,-15,138.18,980,-18
2013,1,13,22,30,0,0,0,2.4000000000000004,-15,148.04,980,-19
2013,1,13,23,30,0,0,0,2.4000000000000004,-15,155.61,980,-19
2013,1,14,0,30,0,0,0,2.2,-15,158.11,980,-19
2013,1,14,1,30,0,0,0,1.9000000000000001,-16,153.99,980,-19
2013,1,14,2,30,0,0,0,1.7000000000000002,-16,145.61,980,-18
2013,1,14,3,30,0,0,0,1.7000000000000002,-16,135.42000000000002,980,-18
2013,1,14,4,30,0,0,0,1.7000000000000002,-16,124.59,980,-17
2013,1,14,5,30,0,0,0,1.7000000000000002,-16,113.66,980,-17
2013,1,14,6,30,0,0,0,1.8,-16,102.97,980,-17
2013,1,14,7,30,0,0,0,2.5,-15,92.81,980,-17
2013,1,14,8,30,91,32,517,3.2,-13,83.52,980,-17
2013,1,14,9,30,240,52,751,3.6,-10,75.51,980,-15
2013,1,14,10,30,364,63,851,4.4,-8,69.28,980,-14
2013,1,14,11,30,441,68,897,5,-6,65.39,980,-13
2013,1,14,12,30,464,68,912,5.300000000000001,-5,64.28,980,-13
2013,1,14,13,30,428,65,896,5,-4,66.11,980,-13
2013,1,14,14,30,338,60,836,4.2,-4,70.62,980,-13
2013,1,14,15,30,204,49,710,2.4000000000000004,-6,77.34,980,-14
2013,1,14,16,30,55,25,402,1.1,-7,85.71000000000001,980,-13
2013,1,14,17,30,0,0,0,0.5,-8,95.25,980,-15
2013,1,14,18,30,0,0,0,0.5,-8,105.57000000000001,980,-15
2013,1,14,19,30,0,0,0,1.1,-10,116.34,980,-15
2013,1,14,20,30,0,0,0,1.5,-11,127.28,980,-15
2013,1,14,21,30,0,0,0,1.8,-12,137.99,980,-15
2013,1,14,22,30,0,0,0,2.1,-12,147.85,980,-15
2013,1,14,23,30,0,0,0,2.4000000000000004,-12,155.41,980,-15
2013,1,15,0,30,0,0,0,2.5,-12,157.93,980,-15
2013,1,15,1,30,0,0,0,2.7,-12,153.87,980,-14
2013,1,15,2,30,0,0,0,2.8000000000000003,-12,145.53,980,-14
2013,1,15,3,30,0,0,0,2.8000000000000003,-12,135.36,980,-14
2013,1,15,4,30,0,0,0,2.6,-12,124.54,980,-14
2013,1,15,5,30,0,0,0,2.5,-12,113.61,980,-14
2013,1,15,6,30,0,0,0,2.5,-12,102.91,980,-14
2013,1,15,7,30,0,0,0,3,-12,92.74,980,-14
2013,1,15,8,30,80,43,326,3.6,-10,83.42,980,-14
2013,1,15,9,30,230,64,657,3.8000000000000003,-7,75.39,980,-13
2013,1,15,10,30,355,74,788,4.4,-4,69.14,980,-12
2013,1,15,11,30,434,77,850,5.1000000000000005,-1,65.22,970,-11
2013,1,15,12,30,455,80,857,5.300000000000001,0,64.09,970,-11
2013,1,15,13,30,422,76,848,5.4,0,65.91,970,-10
2013,1,15,14,30,334,67,797,5.1000000000000005,0,70.42,970,-10
2013,1,15,15,30,201,55,656,4.2,-2,77.14,970,-10
2013,1,15,16,30,54,27,345,3.7,-4,85.52,970,-10
2013,1,15,17,30,0,0,0,4.1000000000000005,-5,95.07000000000001,970,-11
2013,1,15,18,30,0,0,0,4.5,-5,105.39,970,-11
2013,1,15,19,30,0,0,0,4.800000000000001,-6,116.16,970,-11
2013,1,15,20,30,0,0,0,4.9,-6,127.10000000000001,970,-11
2013,1,15,21,30,0,0,0,5,-7,137.81,970,-11
2013,1,15,22,30,0,0,0,5.300000000000001,-8,147.65,970,-11
2013,1,15,23,30,0,0,0,5.6000000000000005,-8,155.20000000000002,970,-11
2013,1,16,0,30,0,0,0,5.9,-8,157.75,970,-11
2013,1,16,1,30,0,0,0,6,-8,153.74,960,-11
2013,1,16,2,30,0,0,0,6.1000000000000005,-8,145.44,960,-11
2013,1,16,3,30,0,0,0,6.4,-8,135.3,960,-11
