Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
WaveWatchIII,0,Hawaii,21.76 N,157.9 W,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,0,v1.10
wave height,wave period,Year,Month,Day,Hour,Minute,,,,,,,,,,,,,
1.86,8.54,2018,1,1,0,0,,,,,,,,,,,,,
1.85,8.51,2018,1,1,1,0,,,,,,,,,,,,,
1.84,8.49,2018,1,1,2,0,,,,,,,,,,,,,
1.83,8.49,2018,1,1,3,0,,,,,,,,,,,,,
1.83,8.49,2018,1,1,4,0,,,,,,,,,,,,,
1.82,8.48,2018,1,1,5,0,,,,,,,,,,,,,
1.82,8.48,2018,1,1,6,0,,,,,,,,,,,,,
1.8,8.48,2018,1,1,7,0,,,,,,,,,,,,,
1.77,8.48,2018,1,1,8,0,,,,,,,,,,,,,
1.75,8.47,2018,1,1,9,0,,,,,,,,,,,,,
1.74,8.49,2018,1,1,10,0,,,,,,,,,,,,,
1.73,8.51,2018,1,1,11,0,,,,,,,,,,,,,
1.72,8.52,2018,1,1,12,0,,,,,,,,,,,,,
1.7,8.52,2018,1,1,13,0,,,,,,,,,,,,,
1.68,8.51,2018,1,1,14,0,,,,,,,,,,,,,
1.66,8.5,2018,1,1,15,0,,,,,,,,,,,,,
1.64,8.52,2018,1,1,16,0,,,,,,,,,,,,,
1.63,8.56,2018,1,1,17,0,,,,,,,,,,,,,
1.62,8.59,2018,1,1,18,0,,,,,,,,,,,,,
1.61,8.61,2018,1,1,19,0,,,,,,,,,,,,,
1.6,8.62,2018,1,1,20,0,,,,,,,,,,,,,
1.6,8.63,2018,1,1,21,0,,,,,,,,,,,,,
1.61,8.65,2018,1,1,22,0,,,,,,,,,,,,,
1.64,8.68,2018,1,1,23,0,,,,,,,,,,,,,
1.68,8.69,2018,1,2,0,0,,,,,,,,,,,,,
1.72,8.68,2018,1,2,1,0,,,,,,,,,,,,,
1.77,8.66,2018,1,2,2,0,,,,,,,,,,,,,
1.81,8.64,2018,1,2,3,0,,,,,,,,,,,,,
1.84,8.65,2018,1,2,4,0,,,,,,,,,,,,,
1.87,8.67,2018,1,2,5,0,,,,,,,,,,,,,
1.88,8.69,2018,1,2,6,0,,,,,,,,,,,,,
1.87,8.73,2018,1,2,7,0,,,,,,,,,,,,,
1.86,8.8,2018,1,2,8,0,,,,,,,,,,,,,
1.85,8.85,2018,1,2,9,0,,,,,,,,,,,,,
1.86,8.88,2018,1,2,10,0,,,,,,,,,,,,,
1.87,8.91,2018,1,2,11,0,,,,,,,,,,,,,
1.88,8.93,2018,1,2,12,0,,,,,,,,,,,,,
1.88,8.94,2018,1,2,13,0,,,,,,,,,,,,,
1.88,8.94,2018,1,2,14,0,,,,,,,,,,,,,
1.88,8.94,2018,1,2,15,0,,,,,,,,,,,,,
1.88,8.94,2018,1,2,16,0,,,,,,,,,,,,,
1.89,8.92,2018,1,2,17,0,,,,,,,,,,,,,
1.89,8.9,2018,1,2,18,0,,,,,,,,,,,,,
1.89,8.87,2018,1,2,19,0,,,,,,,,,,,,,
1.87,8.85,2018,1,2,20,0,,,,,,,,,,,,,
1.86,8.82,2018,1,2,21,0,,,,,,,,,,,,,
1.84,8.78,2018,1,2,22,0,,,,,,,,,,,,,
1.82,8.74,2018,1,2,23,0,,,,,,,,,,,,,
1.79,8.7,2018,1,3,0,0,,,,,,,,,,,,,
1.76,8.68,2018,1,3,1,0,,,,,,,,,,,,,
1.72,8.65,2018,1,3,2,0,,,,,,,,,,,,,
1.69,8.63,2018,1,3,3,0,,,,,,,,,,,,,
1.67,8.6,2018,1,3,4,0,,,,,,,,,,,,,
1.65,8.58,2018,1,3,5,0,,,,,,,,,,,,,
1.63,8.56,2018,1,3,6,0,,,,,,,,,,,,,
1.61,8.54,2018,1,3,7,0,,,,,,,,,,,,,
1.59,8.52,2018,1,3,8,0,,,,,,,,,,,,,
1.58,8.51,2018,1,3,9,0,,,,,,,,,,,,,
1.58,8.49,2018,1,3,10,0,,,,,,,,,,,,,
1.58,8.48,2018,1,3,11,0,,,,,,,,,,,,,
1.58,8.47,2018,1,3,12,0,,,,,,,,,,,,,
1.59,8.45,2018,1,3,13,0,,,,,,,,,,,,,
1.59,8.43,2018,1,3,14,0,,,,,,,,,,,,,
1.6,8.41,2018,1,3,15,0,,,,,,,,,,,,,
1.61,8.38,2018,1,3,16,0,,,,,,,,,,,,,
1.62,8.35,2018,1,3,17,0,,,,,,,,,,,,,
1.63,8.32,2018,1,3,18,0,,,,,,,,,,,,,
1.65,8.28,2018,1,3,19,0,,,,,,,,,,,,,
1.68,8.23,2018,1,3,20,0,,,,,,,,,,,,,
1.71,8.17,2018,1,3,21,0,,,,,,,,,,,,,
1.73,8.07,2018,1,3,22,0,,,,,,,,,,,,,
1.76,7.94,2018,1,3,23,0,,,,,,,,,,,,,
1.79,7.86,2018,1,4,0,0,,,,,,,,,,,,,
1.81,7.83,2018,1,4,1,0,,,,,,,,,,,,,
1.84,7.81,2018,1,4,2,0,,,,,,,,,,,,,
1.87,7.79,2018,1,4,3,0,,,,,,,,,,,,,
1.92,7.77,2018,1,4,4,0,,,,,,,,,,,,,
1.97,7.75,2018,1,4,5,0,,,,,,,,,,,,,
2,7.73,2018,1,4,6,0,,,,,,,,,,,,,
2.02,7.76,2018,1,4,7,0,,,,,,,,,,,,,
2.04,7.79,2018,1,4,8,0,,,,,,,,,,,,,
2.05,7.81,2018,1,4,9,0,,,,,,,,,,,,,
2.04,7.81,2018,1,4,10,0,,,,,,,,,,,,,
2.02,7.8,2018,1,4,11,0,,,,,,,,,,,,,
2,7.79,2018,1,4,12,0,,,,,,,,,,,,,
1.97,7.79,2018,1,4,13,0,,,,,,,,,,,,,
1.93,7.78,2018,1,4,14,0,,,,,,,,,,,,,
1.89,7.78,2018,1,4,15,0,,,,,,,,,,,,,
1.87,7.77,2018,1,4,16,0,,,,,,,,,,,,,
1.85,7.76,2018,1,4,17,0,,,,,,,,,,,,,
1.84,7.74,2018,1,4,18,0,,,,,,,,,,,,,
1.86,7.72,2018,1,4,19,0,,,,,,,,,,,,,
1.9,7.7,2018,1,4,20,0,,,,,,,,,,,,,
1.92,7.67,2018,1,4,21,0,,,,,,,,,,,,,
1.94,7.64,2018,1,4,22,0,,,,,,,,,,,,,
1.95,7.62,2018,1,4,23,0,,,,,,,,,,,,,
1.96,7.6,2018,1,5,0,0,,,,,,,,,,,,,
1.95,7.61,2018,1,5,1,0,,,,,,,,,,,,,
1.92,7.62,2018,1,5,2,0,,,,,,,,,,,,,
1.9,7.63,2018,1,5,3,0,,,,,,,,,,,,,
1.91,7.62,2018,1,5,4,0,,,,,,,,,,,,,
1.92,7.59,2018,1,5,5,0,,,,,,,,,,,,,
1.93,7.57,2018,1,5,6,0,,,,,,,,,,,,,
1.95,7.56,2018,1,5,7,0,,,,,,,,,,,,,
1.97,7.55,2018,1,5,8,0,,,,,,,,,,,,,
1.98,7.54,2018,1,5,9,0,,,,,,,,,,,,,
2,7.54,2018,1,5,10,0,,,,,,,,,,,,,
2.02,7.54,2018,1,5,11,0,,,,,,,,,,,,,
2.03,7.55,2018,1,5,12,0,,,,,,,,,,,,,
2.01,7.57,2018,1,5,13,0,,,,,,,,,,,,,
1.99,7.6,2018,1,5,14,0,,,,,,,,,,,,,
1.97,7.63,2018,1,5,15,0,,,,,,,,,,,,,
1.96,7.64,2018,1,5,16,0,,,,,,,,,,,,,
1.96,7.64,2018,1,5,17,0,,,,,,,,,,,,,
1.95,7.65,2018,1,5,18,0,,,,,,,,,,,,,
1.93,7.65,2018,1,5,19,0,,,,,,,,,,,,,
1.91,7.65,2018,1,5,20,0,,,,,,,,,,,,,
1.89,7.65,2018,1,5,21,0,,,,,,,,,,,,,
1.87,7.65,2018,1,5,22,0,,,,,,,,,,,,,
1.86,7.64,2018,1,5,23,0,,,,,,,,,,,,,
1.85,7.64,2018,1,6,0,0,,,,,,,,,,,,,
1.84,7.64,2018,1,6,1,0,,,,,,,,,,,,,
1.83,7.64,2018,1,6,2,0,,,,,,,,,,,,,
1.82,7.64,2018,1,6,3,0,,,,,,,,,,,,,
1.8,7.63,2018,1,6,4,0,,,,,,,,,,,,,
1.79,7.62,2018,1,6,5,0,,,,,,,,,,,,,
1.77,7.61,2018,1,6,6,0,,,,,,,,,,,,,
1.75,7.58,2018,1,6,7,0,,,,,,,,,,,,,
1.72,7.56,2018,1,6,8,0,,,,,,,,,,,,,
1.71,7.53,2018,1,6,9,0,,,,,,,,,,,,,
1.72,7.52,2018,1,6,10,0,,,,,,,,,,,,,
1.73,7.5,2018,1,6,11,0,,,,,,,,,,,,,
1.73,7.49,2018,1,6,12,0,,,,,,,,,,,,,
1.73,7.47,2018,1,6,13,0,,,,,,,,,,,,,
1.73,7.46,2018,1,6,14,0,,,,,,,,,,,,,
1.73,7.45,2018,1,6,15,0,,,,,,,,,,,,,
1.73,7.46,2018,1,6,16,0,,,,,,,,,,,,,
1.73,7.47,2018,1,6,17,0,,,,,,,,,,,,,
1.73,7.48,2018,1,6,18,0,,,,,,,,,,,,,
1.73,7.48,2018,1,6,19,0,,,,,,,,,,,,,
1.72,7.48,2018,1,6,20,0,,,,,,,,,,,,,
1.72,7.48,2018,1,6,21,0,,,,,,,,,,,,,
1.71,7.47,2018,1,6,22,0,,,,,,,,,,,,,
1.71,7.46,2018,1,6,23,0,,,,,,,,,,,,,
1.71,7.45,2018,1,7,0,0,,,,,,,,,,,,,
1.7,7.44,2018,1,7,1,0,,,,,,,,,,,,,
1.69,7.42,2018,1,7,2,0,,,,,,,,,,,,,
1.68,7.41,2018,1,7,3,0,,,,,,,,,,,,,
1.68,7.41,2018,1,7,4,0,,,,,,,,,,,,,
1.69,7.4,2018,1,7,5,0,,,,,,,,,,,,,
1.7,7.4,2018,1,7,6,0,,,,,,,,,,,,,
1.71,7.4,2018,1,7,7,0,,,,,,,,,,,,,
1.72,7.39,2018,1,7,8,0,,,,,,,,,,,,,
1.73,7.39,2018,1,7,9,0,,,,,,,,,,,,,
1.76,7.38,2018,1,7,10,0,,,,,,,,,,,,,
1.79,7.38,2018,1,7,11,0,,,,,,,,,,,,,
1.81,7.38,2018,1,7,12,0,,,,,,,,,,,,,
1.8,7.38,2018,1,7,13,0,,,,,,,,,,,,,
1.79,7.39,2018,1,7,14,0,,,,,,,,,,,,,
1.78,7.4,2018,1,7,15,0,,,,,,,,,,,,,
1.77,7.41,2018,1,7,16,0,,,,,,,,,,,,,
1.75,7.42,2018,1,7,17,0,,,,,,,,,,,,,
1.73,7.43,2018,1,7,18,0,,,,,,,,,,,,,
1.71,7.42,2018,1,7,19,0,,,,,,,,,,,,,
1.69,7.42,2018,1,7,20,0,,,,,,,,,,,,,
1.68,7.41,2018,1,7,21,0,,,,,,,,,,,,,
1.67,7.4,2018,1,7,22,0,,,,,,,,,,,,,
1.67,7.39,2018,1,7,23,0,,,,,,,,,,,,,
1.66,7.39,2018,1,8,0,0,,,,,,,,,,,,,
1.65,7.38,2018,1,8,1,0,,,,,,,,,,,,,
1.63,7.37,2018,1,8,2,0,,,,,,,,,,,,,
1.62,7.37,2018,1,8,3,0,,,,,,,,,,,,,
1.61,7.37,2018,1,8,4,0,,,,,,,,,,,,,
1.59,7.37,2018,1,8,5,0,,,,,,,,,,,,,
1.58,7.37,2018,1,8,6,0,,,,,,,,,,,,,
1.57,7.36,2018,1,8,7,0,,,,,,,,,,,,,
1.56,7.34,2018,1,8,8,0,,,,,,,,,,,,,
1.56,7.34,2018,1,8,9,0,,,,,,,,,,,,,
1.55,7.34,2018,1,8,10,0,,,,,,,,,,,,,
1.55,7.34,2018,1,8,11,0,,,,,,,,,,,,,
1.54,7.34,2018,1,8,12,0,,,,,,,,,,,,,
1.53,7.35,2018,1,8,13,0,,,,,,,,,,,,,
1.52,7.35,2018,1,8,14,0,,,,,,,,,,,,,
1.51,7.36,2018,1,8,15,0,,,,,,,,,,,,,
1.51,7.38,2018,1,8,16,0,,,,,,,,,,,,,
1.52,7.42,2018,1,8,17,0,,,,,,,,,,,,,
1.53,7.44,2018,1,8,18,0,,,,,,,,,,,,,
1.53,7.45,2018,1,8,19,0,,,,,,,,,,,,,
1.55,7.45,2018,1,8,20,0,,,,,,,,,,,,,
1.56,7.45,2018,1,8,21,0,,,,,,,,,,,,,
1.58,7.45,2018,1,8,22,0,,,,,,,,,,,,,
1.61,7.45,2018,1,8,23,0,,,,,,,,,,,,,
1.62,7.44,2018,1,9,0,0,,,,,,,,,,,,,
1.63,7.44,2018,1,9,1,0,,,,,,,,,,,,,
1.63,7.44,2018,1,9,2,0,,,,,,,,,,,,,
1.63,7.44,2018,1,9,3,0,,,,,,,,,,,,,
1.64,7.44,2018,1,9,4,0,,,,,,,,,,,,,
1.65,7.43,2018,1,9,5,0,,,,,,,,,,,,,
1.66,7.43,2018,1,9,6,0,,,,,,,,,,,,,
1.65,7.43,2018,1,9,7,0,,,,,,,,,,,,,
1.65,7.43,2018,1,9,8,0,,,,,,,,,,,,,
1.64,7.43,2018,1,9,9,0,,,,,,,,,,,,,
1.63,7.43,2018,1,9,10,0,,,,,,,,,,,,,
1.6,7.44,2018,1,9,11,0,,,,,,,,,,,,,
1.58,7.45,2018,1,9,12,0,,,,,,,,,,,,,
1.55,7.46,2018,1,9,13,0,,,,,,,,,,,,,
1.52,7.48,2018,1,9,14,0,,,,,,,,,,,,,
1.5,7.49,2018,1,9,15,0,,,,,,,,,,,,,
1.49,7.51,2018,1,9,16,0,,,,,,,,,,,,,
1.48,7.53,2018,1,9,17,0,,,,,,,,,,,,,
1.48,7.55,2018,1,9,18,0,,,,,,,,,,,,,
1.48,7.54,2018,1,9,19,0,,,,,,,,,,,,,
1.5,7.54,2018,1,9,20,0,,,,,,,,,,,,,
1.52,7.53,2018,1,9,21,0,,,,,,,,,,,,,
1.55,7.51,2018,1,9,22,0,,,,,,,,,,,,,
1.58,7.46,2018,1,9,23,0,,,,,,,,,,,,,
1.61,7.44,2018,1,10,0,0,,,,,,,,,,,,,
1.63,7.45,2018,1,10,1,0,,,,,,,,,,,,,
1.65,7.46,2018,1,10,2,0,,,,,,,,,,,,,
1.67,7.47,2018,1,10,3,0,,,,,,,,,,,,,
1.71,7.49,2018,1,10,4,0,,,,,,,,,,,,,
1.74,7.5,2018,1,10,5,0,,,,,,,,,,,,,
1.76,7.51,2018,1,10,6,0,,,,,,,,,,,,,
1.76,7.54,2018,1,10,7,0,,,,,,,,,,,,,
1.75,7.58,2018,1,10,8,0,,,,,,,,,,,,,
1.75,7.61,2018,1,10,9,0,,,,,,,,,,,,,
1.75,7.62,2018,1,10,10,0,,,,,,,,,,,,,
1.75,7.63,2018,1,10,11,0,,,,,,,,,,,,,
1.75,7.63,2018,1,10,12,0,,,,,,,,,,,,,
1.74,7.63,2018,1,10,13,0,,,,,,,,,,,,,
1.71,7.61,2018,1,10,14,0,,,,,,,,,,,,,
1.68,7.61,2018,1,10,15,0,,,,,,,,,,,,,
1.65,7.61,2018,1,10,16,0,,,,,,,,,,,,,
1.63,7.61,2018,1,10,17,0,,,,,,,,,,,,,
1.61,7.61,2018,1,10,18,0,,,,,,,,,,,,,
1.59,7.61,2018,1,10,19,0,,,,,,,,,,,,,
1.57,7.61,2018,1,10,20,0,,,,,,,,,,,,,
1.56,7.6,2018,1,10,21,0,,,,,,,,,,,,,
1.56,7.61,2018,1,10,22,0,,,,,,,,,,,,,
1.56,7.63,2018,1,10,23,0,,,,,,,,,,,,,
1.56,7.65,2018,1,11,0,0,,,,,,,,,,,,,
1.56,7.66,2018,1,11,1,0,,,,,,,,,,,,,
1.57,7.67,2018,1,11,2,0,,,,,,,,,,,,,
1.58,7.68,2018,1,11,3,0,,,,,,,,,,,,,
1.61,7.7,2018,1,11,4,0,,,,,,,,,,,,,
1.64,7.72,2018,1,11,5,0,,,,,,,,,,,,,
1.65,7.75,2018,1,11,6,0,,,,,,,,,,,,,
1.65,7.77,2018,1,11,7,0,,,,,,,,,,,,,
1.65,7.8,2018,1,11,8,0,,,,,,,,,,,,,
1.64,7.82,2018,1,11,9,0,,,,,,,,,,,,,
1.64,7.85,2018,1,11,10,0,,,,,,,,,,,,,
1.64,7.89,2018,1,11,11,0,,,,,,,,,,,,,
1.64,7.93,2018,1,11,12,0,,,,,,,,,,,,,
1.63,7.97,2018,1,11,13,0,,,,,,,,,,,,,
1.59,8.02,2018,1,11,14,0,,,,,,,,,,,,,
1.57,8.07,2018,1,11,15,0,,,,,,,,,,,,,
1.56,8.12,2018,1,11,16,0,,,,,,,,,,,,,
1.55,8.18,2018,1,11,17,0,,,,,,,,,,,,,
1.55,8.23,2018,1,11,18,0,,,,,,,,,,,,,
1.54,8.27,2018,1,11,19,0,,,,,,,,,,,,,
1.54,8.31,2018,1,11,20,0,,,,,,,,,,,,,
1.53,8.34,2018,1,11,21,0,,,,,,,,,,,,,
1.53,8.37,2018,1,11,22,0,,,,,,,,,,,,,
1.53,8.39,2018,1,11,23,0,,,,,,,,,,,,,
1.53,8.42,2018,1,12,0,0,,,,,,,,,,,,,
1.53,8.44,2018,1,12,1,0,,,,,,,,,,,,,
1.54,8.45,2018,1,12,2,0,,,,,,,,,,,,,
1.54,8.47,2018,1,12,3,0,,,,,,,,,,,,,
1.56,8.48,2018,1,12,4,0,,,,,,,,,,,,,
1.59,8.49,2018,1,12,5,0,,,,,,,,,,,,,
1.6,8.49,2018,1,12,6,0,,,,,,,,,,,,,
1.61,8.5,2018,1,12,7,0,,,,,,,,,,,,,
1.61,8.5,2018,1,12,8,0,,,,,,,,,,,,,
1.61,8.5,2018,1,12,9,0,,,,,,,,,,,,,
1.62,8.5,2018,1,12,10,0,,,,,,,,,,,,,
1.64,8.5,2018,1,12,11,0,,,,,,,,,,,,,
1.64,8.5,2018,1,12,12,0,,,,,,,,,,,,,
1.64,8.5,2018,1,12,13,0,,,,,,,,,,,,,
1.63,8.49,2018,1,12,14,0,,,,,,,,,,,,,
1.62,8.48,2018,1,12,15,0,,,,,,,,,,,,,
1.64,8.48,2018,1,12,16,0,,,,,,,,,,,,,
1.66,8.47,2018,1,12,17,0,,,,,,,,,,,,,
1.69,8.46,2018,1,12,18,0,,,,,,,,,,,,,
1.7,8.45,2018,1,12,19,0,,,,,,,,,,,,,
1.72,8.44,2018,1,12,20,0,,,,,,,,,,,,,
1.73,8.43,2018,1,12,21,0,,,,,,,,,,,,,
1.75,8.4,2018,1,12,22,0,,,,,,,,,,,,,
1.77,8.37,2018,1,12,23,0,,,,,,,,,,,,,
1.78,8.35,2018,1,13,0,0,,,,,,,,,,,,,
1.78,8.35,2018,1,13,1,0,,,,,,,,,,,,,
1.78,8.35,2018,1,13,2,0,,,,,,,,,,,,,
1.77,8.35,2018,1,13,3,0,,,,,,,,,,,,,
1.77,8.35,2018,1,13,4,0,,,,,,,,,,,,,
1.77,8.35,2018,1,13,5,0,,,,,,,,,,,,,
1.76,8.35,2018,1,13,6,0,,,,,,,,,,,,,
1.77,8.35,2018,1,13,7,0,,,,,,,,,,,,,
1.77,8.35,2018,1,13,8,0,,,,,,,,,,,,,
1.77,8.36,2018,1,13,9,0,,,,,,,,,,,,,
1.78,8.36,2018,1,13,10,0,,,,,,,,,,,,,
1.78,8.36,2018,1,13,11,0,,,,,,,,,,,,,
1.79,8.36,2018,1,13,12,0,,,,,,,,,,,,,
1.78,9.93,2018,1,13,13,0,,,,,,,,,,,,,
1.77,12.82,2018,1,13,14,0,,,,,,,,,,,,,
1.76,14.38,2018,1,13,15,0,,,,,,,,,,,,,
1.75,14.36,2018,1,13,16,0,,,,,,,,,,,,,
1.74,14.31,2018,1,13,17,0,,,,,,,,,,,,,
1.73,14.26,2018,1,13,18,0,,,,,,,,,,,,,
1.73,14.2,2018,1,13,19,0,,,,,,,,,,,,,
1.73,14.13,2018,1,13,20,0,,,,,,,,,,,,,
1.73,14.05,2018,1,13,21,0,,,,,,,,,,,,,
1.75,13.93,2018,1,13,22,0,,,,,,,,,,,,,
1.78,13.79,2018,1,13,23,0,,,,,,,,,,,,,
1.81,13.67,2018,1,14,0,0,,,,,,,,,,,,,
1.83,13.62,2018,1,14,1,0,,,,,,,,,,,,,
1.84,13.58,2018,1,14,2,0,,,,,,,,,,,,,
1.86,13.5,2018,1,14,3,0,,,,,,,,,,,,,
1.88,12.06,2018,1,14,4,0,,,,,,,,,,,,,
1.9,9.5,2018,1,14,5,0,,,,,,,,,,,,,
1.91,8.13,2018,1,14,6,0,,,,,,,,,,,,,
1.9,8.17,2018,1,14,7,0,,,,,,,,,,,,,
1.88,8.25,2018,1,14,8,0,,,,,,,,,,,,,
1.87,8.32,2018,1,14,9,0,,,,,,,,,,,,,
1.86,8.37,2018,1,14,10,0,,,,,,,,,,,,,
1.84,8.41,2018,1,14,11,0,,,,,,,,,,,,,
1.83,8.44,2018,1,14,12,0,,,,,,,,,,,,,
1.8,8.47,2018,1,14,13,0,,,,,,,,,,,,,
1.77,8.5,2018,1,14,14,0,,,,,,,,,,,,,
1.73,8.51,2018,1,14,15,0,,,,,,,,,,,,,
1.7,8.51,2018,1,14,16,0,,,,,,,,,,,,,
1.67,8.51,2018,1,14,17,0,,,,,,,,,,,,,
1.64,8.51,2018,1,14,18,0,,,,,,,,,,,,,
1.62,8.51,2018,1,14,19,0,,,,,,,,,,,,,
1.59,8.52,2018,1,14,20,0,,,,,,,,,,,,,
1.58,8.52,2018,1,14,21,0,,,,,,,,,,,,,
1.58,8.52,2018,1,14,22,0,,,,,,,,,,,,,
1.58,8.52,2018,1,14,23,0,,,,,,,,,,,,,
1.58,8.52,2018,1,15,0,0,,,,,,,,,,,,,
1.58,8.52,2018,1,15,1,0,,,,,,,,,,,,,
1.58,8.52,2018,1,15,2,0,,,,,,,,,,,,,
1.59,8.53,2018,1,15,3,0,,,,,,,,,,,,,
1.6,8.52,2018,1,15,4,0,,,,,,,,,,,,,
1.61,8.51,2018,1,15,5,0,,,,,,,,,,,,,
1.61,8.51,2018,1,15,6,0,,,,,,,,,,,,,
1.6,8.5,2018,1,15,7,0,,,,,,,,,,,,,
1.59,8.49,2018,1,15,8,0,,,,,,,,,,,,,
1.58,8.48,2018,1,15,9,0,,,,,,,,,,,,,
1.58,9.8,2018,1,15,10,0,,,,,,,,,,,,,
1.58,12.24,2018,1,15,11,0,,,,,,,,,,,,,
1.58,13.55,2018,1,15,12,0,,,,,,,,,,,,,
1.57,13.51,2018,1,15,13,0,,,,,,,,,,,,,
1.54,13.42,2018,1,15,14,0,,,,,,,,,,,,,
1.52,13.32,2018,1,15,15,0,,,,,,,,,,,,,
1.51,13.19,2018,1,15,16,0,,,,,,,,,,,,,
1.5,13.06,2018,1,15,17,0,,,,,,,,,,,,,
1.5,12.99,2018,1,15,18,0,,,,,,,,,,,,,
1.5,13.03,2018,1,15,19,0,,,,,,,,,,,,,
1.5,13.11,2018,1,15,20,0,,,,,,,,,,,,,
1.5,13.18,2018,1,15,21,0,,,,,,,,,,,,,
1.51,13.23,2018,1,15,22,0,,,,,,,,,,,,,
1.53,13.28,2018,1,15,23,0,,,,,,,,,,,,,
1.55,13.3,2018,1,16,0,0,,,,,,,,,,,,,
1.58,13.2,2018,1,16,1,0,,,,,,,,,,,,,
1.61,13,2018,1,16,2,0,,,,,,,,,,,,,
1.63,12.82,2018,1,16,3,0,,,,,,,,,,,,,
1.65,12.73,2018,1,16,4,0,,,,,,,,,,,,,
1.67,12.65,2018,1,16,5,0,,,,,,,,,,,,,
1.68,12.56,2018,1,16,6,0,,,,,,,,,,,,,
1.71,12.44,2018,1,16,7,0,,,,,,,,,,,,,
1.74,12.29,2018,1,16,8,0,,,,,,,,,,,,,
1.76,12.16,2018,1,16,9,0,,,,,,,,,,,,,
1.77,12.02,2018,1,16,10,0,,,,,,,,,,,,,
1.77,11.89,2018,1,16,11,0,,,,,,,,,,,,,
1.78,11.84,2018,1,16,12,0,,,,,,,,,,,,,
1.78,13.04,2018,1,16,13,0,,,,,,,,,,,,,
1.79,15.27,2018,1,16,14,0,,,,,,,,,,,,,
1.79,16.47,2018,1,16,15,0,,,,,,,,,,,,,
1.8,16.34,2018,1,16,16,0,,,,,,,,,,,,,
1.8,16.07,2018,1,16,17,0,,,,,,,,,,,,,
1.8,15.83,2018,1,16,18,0,,,,,,,,,,,,,
1.8,15.68,2018,1,16,19,0,,,,,,,,,,,,,
1.8,15.55,2018,1,16,20,0,,,,,,,,,,,,,
1.8,15.44,2018,1,16,21,0,,,,,,,,,,,,,
1.79,15.38,2018,1,16,22,0,,,,,,,,,,,,,
1.78,15.33,2018,1,16,23,0,,,,,,,,,,,,,
1.77,15.25,2018,1,17,0,0,,,,,,,,,,,,,
1.76,15.08,2018,1,17,1,0,,,,,,,,,,,,,
1.75,14.82,2018,1,17,2,0,,,,,,,,,,,,,
1.74,14.63,2018,1,17,3,0,,,,,,,,,,,,,
1.74,14.54,2018,1,17,4,0,,,,,,,,,,,,,
1.73,14.47,2018,1,17,5,0,,,,,,,,,,,,,
1.72,14.4,2018,1,17,6,0,,,,,,,,,,,,,
1.7,14.32,2018,1,17,7,0,,,,,,,,,,,,,
1.69,14.25,2018,1,17,8,0,,,,,,,,,,,,,
1.68,14.16,2018,1,17,9,0,,,,,,,,,,,,,
1.67,14.01,2018,1,17,10,0,,,,,,,,,,,,,
1.66,13.83,2018,1,17,11,0,,,,,,,,,,,,,
1.65,13.69,2018,1,17,12,0,,,,,,,,,,,,,
1.64,13.6,2018,1,17,13,0,,,,,,,,,,,,,
1.63,13.53,2018,1,17,14,0,,,,,,,,,,,,,
1.63,13.47,2018,1,17,15,0,,,,,,,,,,,,,
1.62,13.39,2018,1,17,16,0,,,,,,,,,,,,,
1.61,13.31,2018,1,17,17,0,,,,,,,,,,,,,
1.6,13.22,2018,1,17,18,0,,,,,,,,,,,,,
1.59,13.11,2018,1,17,19,0,,,,,,,,,,,,,
1.58,12.98,2018,1,17,20,0,,,,,,,,,,,,,
1.57,12.86,2018,1,17,21,0,,,,,,,,,,,,,
1.56,12.78,2018,1,17,22,0,,,,,,,,,,,,,
1.55,12.7,2018,1,17,23,0,,,,,,,,,,,,,
1.53,12.63,2018,1,18,0,0,,,,,,,,,,,,,
1.52,12.55,2018,1,18,1,0,,,,,,,,,,,,,
1.51,12.47,2018,1,18,2,0,,,,,,,,,,,,,
1.49,12.38,2018,1,18,3,0,,,,,,,,,,,,,
1.48,12.28,2018,1,18,4,0,,,,,,,,,,,,,
1.46,12.18,2018,1,18,5,0,,,,,,,,,,,,,
1.44,12.09,2018,1,18,6,0,,,,,,,,,,,,,
1.42,12.03,2018,1,18,7,0,,,,,,,,,,,,,
1.39,11.99,2018,1,18,8,0,,,,,,,,,,,,,
1.37,11.94,2018,1,18,9,0,,,,,,,,,,,,,
1.35,11.88,2018,1,18,10,0,,,,,,,,,,,,,
1.33,11.83,2018,1,18,11,0,,,,,,,,,,,,,
1.31,11.76,2018,1,18,12,0,,,,,,,,,,,,,
1.29,11.65,2018,1,18,13,0,,,,,,,,,,,,,
1.26,11.53,2018,1,18,14,0,,,,,,,,,,,,,
1.24,11.43,2018,1,18,15,0,,,,,,,,,,,,,
1.22,11.38,2018,1,18,16,0,,,,,,,,,,,,,
1.2,11.33,2018,1,18,17,0,,,,,,,,,,,,,
1.19,11.31,2018,1,18,18,0,,,,,,,,,,,,,
1.17,11.31,2018,1,18,19,0,,,,,,,,,,,,,
1.16,11.32,2018,1,18,20,0,,,,,,,,,,,,,
