Project,Scenario,Dollar_year,Weather_year,Start_day,country
Standard_scenarios_2021,MidCase,2020$,2012,Sunday,usa
Geography,Time,Load,Load,Load,Load,Load,Load,Load,Load,Load,Operational,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Energy Capacity,Energy Capacity,Energy Capacity,Policy,Policy,Policy,Policy,Policy
unitless,unitless,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,MW/MW,$/MW,MW,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,$/credit,credit/sales,$/credit,credit/sales,$/ton
state,t,busbar_load,busbar_load_for_enduse,enduse_load,dac_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_dac,co2_captured_ccs,total_net_co2_c,total_net_co2,total_net_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,beccs_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh,battery_MW,beccs_MW,biomass_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,upv_MW,wind-ofs_MW,wind-ons_MW,dac_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
AL,2022,89055823.0,88251657.7,85078531.5,0.0,89827.9,86869155.3,89827.9,0.0,714337.4,0.0359,0.054,0.15,30007.08,19938.0,382.2,31.3,4.45,26.4,1238.4,0.26,384.2,61.2,445.4,402.5,34.2,4.88,26.8,1262.3,0.27,404.8,62.2,466.9,599.9,43.2,6.15,43.0,2043.7,0.34,602.8,100.3,703.1,749.1,58.7,8.45,49.8,2371.6,0.45,753.0,116.3,869.3,47361837.6,3883.7,551.6,3273492.0,153362.5,31.7,47616750.3,7576040.5,55192790.8,0.0,0.0,47361837.6,50635329.6,55192790.8,35.83,6.44,0.0,42.28,37.96,6.98,0.0,44.94,124781390.0,1382502.4,44133400.0,29954972.0,0.0,242483.2,40622708.0,0.0,127811.8,8207192.0,0.0,29293.4,0.0,0.0,0.0,0.0,1340987.8,41514.6,0.0,81015.7,0.0,78.8,0.0,6.4,4449.8,0.0,0.0,28.0,9702.9,0.0,1963.2,0.0,3043.0,5525.4,1738.0,0.0,601.1,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2024,92204132.0,91236429.2,87955984.3,0.0,116374.3,89846585.1,116374.3,0.0,851328.5,0.0359,0.054,0.15,30007.08,20612.6,365.3,25.6,3.58,29.1,1316.6,0.24,366.9,66.0,433.0,385.6,28.4,4.01,29.6,1339.8,0.26,387.5,67.2,454.7,568.4,39.3,5.56,42.1,1996.9,0.32,571.0,98.1,669.2,754.2,57.5,8.31,52.1,2396.4,0.48,758.0,119.3,877.4,49891980.1,3495.8,489.8,3974879.6,179800.2,32.9,50119653.2,9018009.8,59137662.9,0.0,0.0,49891980.1,53866859.8,59137662.9,32.86,6.43,0.0,39.29,34.81,6.98,0.0,41.79,137473890.0,1389844.0,44133400.0,25649084.0,0.0,491692.0,57134324.0,0.0,334118.0,8205433.5,0.0,29293.4,0.0,0.0,0.0,0.0,1322279.5,67564.5,0.0,106691.9,0.0,78.8,0.0,6.4,4449.8,0.0,0.0,45.5,9702.9,0.0,1963.2,0.0,3043.0,5525.4,1578.0,0.0,601.1,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2026,94145345.1,93140177.7,89791282.7,0.0,117169.9,91701345.4,117169.9,0.0,887997.5,0.0359,0.054,0.15,38843.8,21043.4,370.1,26.7,3.75,28.8,1309.3,0.24,371.8,65.5,437.4,389.7,29.5,4.17,29.2,1329.1,0.26,391.7,66.5,458.1,468.8,29.9,4.17,36.8,1748.9,0.24,470.7,85.8,556.6,755.2,57.9,8.31,51.4,2432.5,0.45,759.0,119.6,878.7,50277118.9,3626.9,509.7,3908938.9,177830.8,33.2,50513739.6,8897003.9,59410743.5,0.0,0.0,50277118.9,54186057.8,59410743.5,33.24,8.31,0.0,41.56,35.22,9.04,0.0,44.26,136753120.0,1438832.2,44133400.0,26819800.0,0.0,519348.9,54887372.0,0.0,341227.0,8477092.0,0.0,29293.4,0.0,0.0,0.0,0.0,1303832.4,134999.9,0.0,106748.2,0.0,78.8,0.0,6.4,4449.8,0.0,0.0,90.5,9702.9,0.0,1963.2,0.0,3128.0,5525.4,1578.0,0.0,601.1,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2028,94978292.1,94068135.4,90685875.3,0.0,114691.3,92506102.4,114691.3,0.0,795465.4,0.0359,0.054,0.15,45005.36,21253.6,378.1,28.8,4.06,28.0,1291.0,0.25,380.0,64.3,444.2,396.7,31.5,4.46,28.4,1310.1,0.27,398.8,65.1,463.9,397.7,24.4,3.4,32.2,1504.9,0.21,399.3,74.4,473.7,753.2,58.4,8.37,50.3,2427.4,0.43,757.1,118.4,875.5,50186496.1,3819.1,539.4,3721524.3,171292.1,33.2,50436360.1,8526512.3,58962872.4,0.0,0.0,50186496.1,53908020.3,58962872.4,34.32,9.65,0.0,43.97,36.36,10.47,0.0,46.83,133633140.0,1562033.1,44133400.0,28729004.0,0.0,488665.8,49754564.0,0.0,362158.5,8468818.0,0.0,29293.4,0.0,0.0,0.0,0.0,1294158.8,267874.4,0.0,105201.1,0.0,78.8,0.0,6.4,4449.8,0.0,0.0,179.3,9702.9,0.0,1963.2,0.0,3128.0,5525.4,1578.0,0.0,604.7,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2030,96285977.4,95024793.0,91608135.9,0.0,291563.0,82466363.4,291563.0,0.0,969621.4,0.0359,0.054,0.15,53469.57,21468.6,343.0,26.9,3.81,24.8,1147.9,0.23,344.8,57.0,401.8,359.1,29.0,4.12,25.3,1174.4,0.24,361.0,58.3,419.3,360.4,16.4,2.2,34.2,1554.0,0.18,361.5,77.7,439.2,736.3,56.7,8.14,49.9,2363.3,0.44,740.1,116.2,856.3,47152719.8,3705.3,524.4,3408233.0,157695.6,31.6,47395425.3,7832071.7,55227497.0,0.0,0.0,47152719.8,50560952.8,55227497.0,32.97,11.0,0.0,43.97,34.94,11.94,0.0,46.88,138429760.0,12558430.0,44133400.0,28211098.0,0.0,284749.5,44281104.0,0.0,202385.3,8475803.0,0.0,29293.4,0.0,0.0,0.0,0.0,12069979.0,488451.0,0.0,253488.1,0.0,150.7,0.0,6.4,4449.8,0.0,0.0,327.1,9702.9,0.0,1963.2,0.0,3128.0,5525.4,1578.0,0.0,5158.7,0.0,0.0,0.0,1895.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2032,97505401.5,96153648.9,92696403.2,0.0,290934.5,83579414.8,290934.5,0.0,1060818.1,0.0359,0.054,0.15,63526.8,21723.3,338.0,27.2,3.86,24.0,1112.0,0.23,339.8,55.1,394.9,350.1,28.9,4.1,24.2,1128.8,0.24,352.0,55.9,408.0,346.3,10.4,1.27,37.5,1675.7,0.16,346.9,84.5,431.4,724.3,55.6,7.97,48.9,2352.9,0.42,727.9,114.8,842.8,44863069.0,3615.3,512.5,3176566.7,147488.1,30.3,45100107.8,7314270.4,52414378.2,0.0,0.0,44863069.0,48039635.7,52414378.2,32.25,12.96,0.0,45.21,34.17,14.06,0.0,48.23,133709010.0,12574234.0,44133400.0,27771588.0,0.0,163524.1,40131576.0,0.0,130954.0,8519335.0,0.0,29293.4,0.0,0.0,0.0,0.0,11901583.0,672650.9,0.0,255099.4,0.0,160.4,0.0,6.4,4449.8,0.0,0.0,452.9,9702.9,0.0,1963.2,0.0,3144.0,5525.4,1578.0,0.0,5156.7,0.0,0.0,0.0,1930.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2034,98681114.4,97225105.4,93729335.0,0.0,298412.2,84699135.5,298412.2,0.0,1157596.9,0.0359,0.054,0.15,65679.31,21965.2,336.4,27.9,3.96,23.2,1082.6,0.23,338.3,53.6,391.9,345.6,29.3,4.18,23.3,1089.1,0.24,347.5,53.8,401.4,384.5,7.6,0.78,45.1,1998.6,0.17,384.9,101.2,486.1,727.7,57.0,8.13,47.7,2364.0,0.39,731.5,114.0,845.4,43364520.8,3595.8,511.0,2991091.2,139411.0,29.7,43600615.0,6902457.5,50503072.5,0.0,0.0,43364520.8,46355612.0,50503072.5,32.09,13.38,0.0,45.47,34.0,14.52,0.0,48.52,129874540.0,12525970.0,44133400.0,27857418.0,0.0,148112.0,36301204.0,0.0,99482.7,8520783.0,0.0,29270.0,0.0,0.0,0.0,0.0,11735560.0,790410.2,0.0,258905.2,0.0,170.1,0.0,6.4,4449.8,0.0,0.0,536.6,9702.9,0.0,1963.2,0.0,3144.0,5525.4,1578.0,0.0,5154.7,0.0,0.0,0.0,1965.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2036,99856917.5,98430493.9,94891383.3,0.0,303942.8,85991679.0,303942.8,0.0,1122480.8,0.0359,0.054,0.15,68688.33,22238.6,334.2,28.1,4.0,22.7,1061.9,0.23,336.0,52.5,388.5,342.1,29.3,4.18,22.8,1071.1,0.24,344.1,52.9,397.0,355.3,7.3,0.76,41.5,1838.1,0.16,355.7,93.0,448.7,711.4,54.9,7.82,47.4,2335.9,0.39,715.0,112.9,827.9,42286264.6,3566.5,507.4,2869502.8,134238.7,29.1,42520577.3,6635886.7,49156464.0,0.0,0.0,42286264.6,45155767.4,49156464.0,32.0,14.0,0.0,46.0,33.91,15.19,0.0,49.1,127528490.0,12438815.0,44133400.0,27782124.0,0.0,70011.0,34202550.0,0.0,96011.6,8510894.0,0.0,29270.0,0.0,0.0,0.0,0.0,11571828.0,866987.4,0.0,265398.8,0.0,178.6,0.0,6.4,4449.8,0.0,0.0,594.3,9702.9,0.0,1963.2,0.0,3144.0,5525.4,820.2,0.0,5152.8,0.0,0.0,0.0,2014.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2038,101096973.3,99741114.7,96154880.2,0.0,315543.2,87402829.6,315543.2,0.0,1040315.5,0.0359,0.054,0.15,71184.34,22533.9,328.4,27.7,3.94,22.4,1042.8,0.23,330.2,51.6,381.9,334.5,28.5,4.05,22.6,1054.5,0.23,336.4,52.2,388.6,331.0,7.9,0.88,37.6,1678.3,0.15,331.4,84.7,416.1,696.5,52.9,7.53,47.0,2319.3,0.37,700.0,112.1,812.1,40766328.1,3444.8,490.0,2773435.6,129307.3,28.3,40992644.4,6401535.9,47394180.3,0.0,0.0,40766328.1,43539763.7,47394180.3,31.37,14.49,0.0,45.87,33.24,15.73,0.0,48.97,125127064.0,12338285.0,44133400.0,26862970.0,0.0,40343.3,32839252.0,0.0,89125.2,8521004.0,0.0,29293.4,0.0,0.0,0.0,0.0,11410402.0,927883.1,0.0,273391.6,0.0,187.7,0.0,6.4,4449.8,0.0,0.0,642.4,9702.9,0.0,1963.2,0.0,3144.0,5525.4,549.6,0.0,5150.9,0.0,0.0,0.0,2067.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2040,102337653.4,100984769.5,97353818.8,0.0,334123.6,88726867.7,334123.6,0.0,1018760.4,0.0359,0.054,0.15,72646.58,22815.6,325.9,27.6,3.92,22.2,1033.5,0.23,327.7,51.2,378.9,330.1,28.0,3.98,22.5,1045.0,0.23,331.9,51.8,383.7,312.4,10.6,1.32,32.6,1483.0,0.14,313.0,74.2,387.3,676.8,50.1,7.1,46.8,2300.1,0.36,680.1,111.3,791.4,40068993.8,3393.2,482.7,2725283.2,126927.1,27.9,40291929.9,6286641.7,46578571.6,0.0,0.0,40068993.8,42794277.0,46578571.6,31.1,14.79,0.0,45.88,32.94,16.06,0.0,49.0,123954970.0,12257902.0,44133400.0,26494740.0,0.0,19452.8,32130996.0,0.0,82188.6,8516466.0,0.0,29270.0,0.0,0.0,0.0,0.0,11260896.0,997006.3,0.0,290549.5,0.0,200.2,0.0,6.4,4449.8,0.0,0.0,696.4,9702.9,0.0,1978.2,0.0,3144.0,5525.4,278.9,0.0,5154.9,0.0,0.0,0.0,2146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2042,108166875.3,102515421.4,98829435.5,0.0,4654379.5,85760593.2,4654379.5,0.0,997074.6,0.0359,0.054,0.15,73320.78,23160.5,304.5,26.2,3.73,20.4,952.9,0.21,306.2,47.1,353.4,318.0,27.2,3.87,21.5,999.2,0.22,319.8,49.5,369.3,377.3,19.4,2.6,33.5,1583.4,0.17,378.5,77.9,456.4,691.6,53.3,7.57,45.8,2294.9,0.36,695.1,110.2,805.2,39304922.2,3383.3,482.0,2630318.8,122834.0,27.6,39527371.5,6076975.0,45604346.5,0.0,0.0,39304922.2,41935241.0,45604346.5,30.37,14.24,0.0,44.61,32.37,16.1,0.0,48.47,130130410.0,16754829.0,44133400.0,26537916.0,0.0,43.2,30086628.0,0.0,72733.3,8526947.0,0.0,29293.4,0.0,0.0,0.0,0.0,15655354.0,1099475.0,0.0,3988610.8,0.0,2277.7,0.0,6.4,4449.8,0.0,0.0,773.1,9702.9,0.0,2210.5,0.0,3144.0,5525.4,8.3,0.0,7918.8,0.0,0.0,0.0,17374.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2044,109887184.7,104266104.9,100517172.5,0.0,4703777.5,87551268.3,4703777.5,0.0,917302.3,0.0359,0.054,0.15,75498.69,23557.9,302.4,26.5,3.78,19.9,929.9,0.21,304.2,46.0,350.1,315.2,27.1,3.86,21.2,985.5,0.22,317.0,48.9,365.9,440.9,26.4,3.62,35.8,1732.4,0.2,442.6,84.3,527.0,678.3,51.3,7.27,45.6,2294.3,0.34,681.6,109.9,791.5,38338405.1,3367.3,480.5,2514171.2,117711.1,27.1,38560011.8,5817274.2,44377286.1,0.0,0.0,38338405.1,40852576.2,44377286.1,30.31,14.67,0.0,44.99,32.31,16.58,0.0,48.89,127814400.0,16714837.0,44133400.0,26560272.0,0.0,49.4,27725916.0,0.0,85243.9,8520308.0,0.0,29266.7,0.0,0.0,0.0,0.0,15436707.0,1278128.6,0.0,4045103.5,0.0,2330.2,0.0,6.4,4449.8,0.0,0.0,901.0,9702.9,0.0,2379.2,0.0,3144.0,5525.4,8.3,0.0,7878.1,0.0,0.0,0.0,17649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2046,111646333.6,105921122.2,102112682.9,0.0,4846651.5,89306468.6,4846651.5,0.0,878560.0,0.0359,0.054,0.15,79377.68,23931.2,282.5,24.5,3.49,19.1,879.0,0.21,284.1,43.8,327.9,293.9,24.7,3.51,20.6,938.5,0.21,295.5,46.9,342.4,448.1,28.2,3.89,35.1,1716.2,0.21,449.9,83.2,533.1,634.6,44.6,6.25,45.6,2268.4,0.31,637.5,109.2,746.8,34504283.4,2994.2,426.8,2333912.0,107182.5,25.3,34701229.8,5341721.9,40042951.8,0.0,0.0,34504283.4,36838195.4,40042951.8,30.2,15.4,0.0,45.6,32.19,17.42,0.0,49.61,123171760.0,16614654.0,44133400.0,23782102.0,0.0,18.5,25837542.0,0.0,84986.0,8545474.0,0.0,29266.7,0.0,0.0,0.0,0.0,15091651.0,1523001.5,0.0,4144308.8,0.0,2380.0,0.0,6.4,3611.8,0.0,0.0,1074.0,9702.9,0.0,2333.2,0.0,3153.0,5525.4,8.3,0.0,7763.4,0.0,0.0,0.0,17910.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2048,114003331.0,107623972.7,103754306.6,0.0,5454951.5,90204092.7,5454951.5,0.0,924407.0,0.0359,0.054,0.15,78031.75,24316.4,282.1,24.6,3.51,18.9,872.7,0.21,283.7,43.4,327.2,294.3,24.9,3.54,20.4,934.8,0.21,295.9,46.7,342.6,404.2,22.0,2.98,34.7,1658.3,0.19,405.6,81.2,486.9,609.2,39.9,5.55,46.4,2273.1,0.29,611.8,110.1,721.9,34927795.4,3051.2,435.2,2339561.2,107846.9,25.5,35128551.1,5366031.6,40494582.8,0.0,0.0,34927795.4,37267356.6,40494582.8,31.09,15.06,0.0,46.14,33.17,17.08,0.0,50.25,124842380.0,17419880.0,44133400.0,24273698.0,0.0,0.0,25711708.0,0.0,52173.6,8540731.0,0.0,29266.7,0.0,0.0,0.0,0.0,15674808.0,1745072.2,0.0,4681512.5,0.0,2785.2,0.0,6.4,3611.8,0.0,0.0,1234.2,9702.9,0.0,1701.2,0.0,3153.0,5525.4,0.0,0.0,8177.1,0.0,0.0,0.0,20816.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2050,119889641.4,109508588.2,105571160.0,0.0,9432745.0,83537701.2,9432745.0,0.0,948308.2,0.0359,0.054,0.15,78097.85,24741.6,216.5,17.2,2.44,16.6,723.1,0.17,217.6,36.9,254.5,235.1,18.3,2.58,18.4,798.8,0.18,236.3,40.8,277.2,362.4,18.0,2.42,32.6,1539.2,0.17,363.5,75.8,439.3,610.4,40.3,5.61,46.2,2270.5,0.29,613.0,109.8,722.8,27916599.6,2227.7,315.3,2138115.1,93069.1,22.0,28062519.6,4749881.4,32812400.9,0.0,0.0,27916599.6,30054714.7,32812400.9,30.64,14.53,0.0,45.17,32.86,16.98,0.0,49.84,130144936.0,25970886.0,44133400.0,17278824.0,0.0,0.0,26099064.0,0.0,22668.6,8551562.0,0.0,29243.3,0.0,445981.2,0.0,0.0,23612302.0,1912603.0,0.0,8059281.0,0.0,4941.4,0.0,6.4,2626.8,0.0,0.0,1360.6,9702.9,0.0,1701.2,0.0,3153.0,5525.4,0.0,0.0,12305.7,0.0,133.4,0.0,37774.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2022,60050520.7,58778754.4,56665614.2,0.0,36491.2,57842967.8,9617.1,26874.1,1235275.1,0.0359,0.054,0.146,35670.97,13298.4,512.3,47.8,6.86,28.4,1469.9,0.3,515.5,69.7,585.2,503.7,49.2,7.09,25.1,1371.2,0.28,506.9,63.6,570.5,560.9,31.5,4.5,49.7,2083.5,0.39,563.0,108.2,671.2,775.7,63.3,9.17,49.6,2351.7,0.48,779.9,115.6,895.4,28927612.4,2698.9,387.5,1602838.0,82935.3,17.2,29105862.0,3929588.6,33035450.6,0.0,0.0,28927612.4,30530450.3,33035450.6,34.53,7.64,0.0,42.17,36.64,8.35,0.0,44.99,56935144.0,935786.6,14519437.0,22514978.0,0.0,193001.8,15552709.0,0.0,92131.5,3038476.5,0.0,58925.9,0.0,0.0,0.0,0.0,887752.1,48034.5,21555.1,8138.0,0.0,20.0,0.0,8.0,5163.4,0.0,0.0,31.3,4609.8,0.0,787.8,0.0,1355.0,1817.8,801.9,28.0,397.2,0.0,0.0,0.0,40.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2024,61714472.1,60589750.8,58411503.9,0.0,38902.8,59659263.5,10534.2,28368.5,1085818.5,0.0359,0.054,0.1459,35670.97,13707.9,445.4,35.7,5.08,30.6,1446.1,0.28,447.8,71.1,518.9,417.8,35.5,5.08,26.2,1290.9,0.25,420.2,62.4,482.6,477.7,23.7,3.34,44.9,1889.2,0.32,479.3,97.9,577.2,749.0,58.2,8.43,50.9,2333.9,0.49,752.8,116.4,869.2,24569828.0,1972.2,280.7,1683169.7,79726.3,15.5,24699441.2,3919610.5,28619051.7,0.0,0.0,24569828.0,26252997.8,28619051.7,31.07,7.66,0.0,38.73,32.96,8.35,0.0,41.31,55620076.0,930487.4,14519437.0,16048982.0,0.0,529738.4,20269598.0,0.0,207725.6,3022995.0,0.0,58925.9,0.0,0.0,0.0,0.0,875367.4,55120.0,23130.0,9055.1,0.0,20.0,0.0,8.0,5163.4,0.0,0.0,36.3,4609.8,0.0,787.8,0.0,1355.0,1817.8,801.9,28.0,397.2,0.0,0.0,0.0,40.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2026,63374435.3,62152179.1,59917761.7,0.0,37685.7,60927434.5,9852.6,27833.0,1184570.5,0.0359,0.054,0.1459,38833.13,14061.6,427.7,34.4,4.89,29.2,1399.7,0.26,429.9,68.5,498.4,360.6,31.1,4.44,22.2,1107.9,0.21,362.6,53.3,416.0,330.0,12.3,1.62,34.1,1480.9,0.18,330.7,75.6,406.3,713.8,56.0,8.05,47.4,2260.9,0.43,717.5,110.8,828.3,22525547.8,1815.1,257.5,1537198.4,73703.8,13.9,22644617.8,3604582.3,26249200.1,0.0,0.0,22525547.8,24062746.2,26249200.1,29.97,7.94,0.0,37.91,31.81,8.65,0.0,40.46,53180788.0,1224744.6,14519437.0,15050018.0,0.0,156255.3,18882370.0,0.0,275934.0,2982439.5,0.0,58925.9,0.0,0.0,0.0,0.0,1146301.5,78443.1,22314.7,8350.5,0.0,20.0,0.0,8.0,4502.3,0.0,0.0,51.8,4609.8,0.0,787.8,0.0,1355.0,1817.8,267.3,28.0,516.2,0.0,0.0,0.0,40.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2028,64444752.6,63121087.5,60851837.1,0.0,45714.6,61852647.9,14358.9,31355.7,1277950.5,0.0359,0.054,0.1459,43754.64,14281.1,433.0,37.2,5.3,27.5,1348.2,0.27,435.5,65.4,500.8,381.9,35.4,5.08,21.1,1100.2,0.22,384.2,52.0,436.2,302.0,11.3,1.49,31.3,1350.5,0.17,302.7,69.1,371.8,724.2,57.7,8.29,47.1,2280.1,0.42,728.0,111.1,839.1,21674867.9,1862.4,265.5,1376995.6,67435.2,13.4,21797367.0,3268737.0,25066104.0,0.0,0.0,21674867.9,23051863.5,25066104.0,31.11,8.87,0.0,39.98,33.03,9.66,0.0,42.68,50522910.0,1268439.6,14519437.0,15717048.0,0.0,84855.0,15695090.0,0.0,141778.6,2999638.8,0.0,58925.9,0.0,0.0,0.0,0.0,1130310.0,138129.6,25412.8,12288.8,0.0,20.0,0.0,8.0,3510.7,0.0,0.0,90.9,4609.8,0.0,787.8,0.0,1355.0,1817.8,267.3,28.0,516.2,0.0,0.0,0.0,40.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2030,65428271.2,64140724.1,61834817.0,0.0,61706.8,62707945.0,32186.3,29520.5,1225840.3,0.0359,0.054,0.1459,56825.34,14510.8,426.1,38.0,5.44,26.0,1282.2,0.27,428.6,61.9,490.5,366.6,35.2,5.06,19.3,1022.6,0.21,368.9,48.0,416.9,320.7,11.3,1.46,33.6,1473.6,0.17,321.4,74.9,396.3,731.3,59.1,8.52,47.0,2259.3,0.44,735.2,110.4,845.7,20021278.6,1790.0,255.9,1217900.6,60181.3,12.6,20139211.7,2906320.0,23045531.7,0.0,0.0,20021278.6,21239179.2,23045531.7,30.41,11.53,0.0,41.94,32.27,12.57,0.0,44.84,47463460.0,1432779.1,14519437.0,15290976.0,0.0,47386.2,12976109.0,0.0,71757.6,3015203.2,0.0,58925.9,0.0,0.0,0.0,0.0,1140926.1,291853.0,23627.2,27259.5,0.0,28.0,0.0,8.0,3510.7,0.0,0.0,191.1,4609.8,0.0,787.8,0.0,1355.0,1817.8,267.3,28.0,532.3,0.0,0.0,0.0,104.3,280.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,2032,66478132.5,65246598.7,62900934.6,0.0,53201.6,63325928.6,28293.7,24907.9,1178332.2,0.0359,0.054,0.1459,66395.04,14761.6,411.8,37.6,5.38,24.5,1214.7,0.26,414.3,58.6,472.9,357.2,34.5,4.97,18.7,989.2,0.21,359.5,46.4,405.9,304.2,8.1,0.96,34.1,1495.4,0.15,304.6,76.0,380.6,725.2,58.6,8.42,46.4,2261.7,0.42,729.1,109.8,838.9,18525663.3,1693.5,242.5,1102531.9,54562.2,11.9,18637346.8,2633423.6,21270770.5,0.0,0.0,18525663.3,19628195.2,21270770.5,29.86,13.46,0.0,43.32,31.68,14.66,0.0,46.34,45467184.0,1920670.2,14519437.0,14662862.0,0.0,30325.2,11161663.0,0.0,45269.0,3023831.8,0.0,58925.9,0.0,0.0,0.0,0.0,1420891.2,499779.0,20161.8,24038.3,0.0,27.9,0.0,8.0,3510.7,0.0,0.0,327.8,4609.8,0.0,787.8,0.0,1355.0,1817.8,267.3,28.0,645.5,0.0,0.0,0.0,103.4,280.0,0.0,0.0,0.0,0.0,0.0,0.0
