-94.003,44.1988
-93.3511869400778,44.4685964817756
-93.6266755543926,44.6661012141387
-94.003,44.7383929635512
-94.3793244456074,44.6661012141387
-94.6548130599222,44.4685964817756
-94.7556488912148,44.1988
-94.6548130599222,43.9290035182244
-94.3793244456074,43.7314987858613
-94.003,43.6592070364488
-93.6266755543926,43.7314987858613
-93.3511869400778,43.9290035182244
-93.2503511087852,44.1988
-93.6266755543926,44.1988
-93.8148377771963,44.4324506070693
-94.1911622228037,44.4324506070693
-94.3793244456074,44.1988
-94.1911622228037,43.9651493929306
-93.8148377771963,43.9651493929306
-81.1817,32.3478
-80.6285601986435,32.6175964817756
-80.8623445867873,32.8151012141387
-81.1817,32.8873929635512
-81.5010554132127,32.8151012141387
-81.7348398013566,32.6175964817756
-81.8204108264254,32.3478
-81.7348398013566,32.0780035182244
-81.5010554132127,31.8804987858613
-81.1817,31.8082070364488
-80.8623445867873,31.8804987858613
-80.6285601986435,32.0780035182244
-80.5429891735746,32.3478
-80.8623445867873,32.3478
-81.0220222933937,32.5814506070693
-81.3413777066064,32.5814506070693
-81.5010554132127,32.3478
-81.3413777066064,32.1141493929306
-81.0220222933937,32.1141493929306
