12.915,358.95
12.77,4.25
8.969999999999999,2.3000000000000003
9.205,181.9
8.485,2.85
8.27,9.0
8.89,7.75
7.99,6.05
5.46,350.70000000000005
3.71,337.6
3.7,344.4
3.4400000000000004,358.04999999999995
3.2350000000000003,355.95
2.43,358.25
1.9649999999999999,358.3
1.32,180.14999999999998
1.165,8.600000000000001
1.385,18.05
1.8599999999999999,33.5
2.415,44.650000000000006
2.815,50.7
3.09,59.95
2.9349999999999996,57.3
2.805,51.25
2.55,48.85
2.205,41.0
1.535,21.700000000000003
1.755,25.2
1.555,185.35
2.2800000000000002,353.5
2.3449999999999998,347.85
2.25,341.35
2.16,333.0
2.005,297.6
1.35,259.70000000000005
1.65,226.0
3.5700000000000003,217.95
5.45,226.85
5.775,230.39999999999998
6.27,237.15
5.890000000000001,236.10000000000002
6.47,227.45
8.129999999999999,222.3
10.43,226.89999999999998
11.285,236.75
11.350000000000001,239.0
12.065,235.5
12.945,234.14999999999998
13.35,231.14999999999998
13.965,229.55
14.83,228.85
15.190000000000001,231.55
15.135,231.55
15.405000000000001,231.65
15.879999999999999,235.60000000000002
15.8,235.65
14.059999999999999,236.2
11.59,237.4
8.245000000000001,241.45
7.905,245.15
7.84,255.1
6.5649999999999995,257.25
6.1850000000000005,260.6
5.58,262.2
4.99,266.95
4.5,277.9
3.63,311.0
4.705,303.8
7.565,319.5
10.075,328.3
8.455,179.4
7.65,6.449999999999999
8.51,11.6
8.64,3.1
9.405000000000001,181.75
9.725,181.85
9.855,8.9
8.73,8.5
7.795,181.6
7.84,183.1
7.67,179.5
6.855,179.1
5.109999999999999,352.4
3.865,335.8
3.885,330.04999999999995
4.25,331.05
3.99,326.9
3.6900000000000004,317.29999999999995
3.665,309.85
3.79,297.55
4.325,289.9
5.574999999999999,280.45000000000005
6.73,277.75
6.21,281.0
6.54,280.65
6.845000000000001,280.0
7.109999999999999,276.0
7.465,268.45000000000005
8.5,266.7
9.445,273.75
8.555,277.0
7.88,278.55
7.01,285.9
6.43,285.95
6.470000000000001,292.4
5.8149999999999995,287.15
4.795,264.05
2.7649999999999997,258.1
3.335,255.95
4.425000000000001,245.2
4.98,235.95
5.244999999999999,232.75
5.92,218.39999999999998
7.395,214.75
10.535,216.15
13.88,222.85000000000002
13.934999999999999,229.05
14.620000000000001,229.95
14.55,229.64999999999998
15.205,231.3
15.665,230.05
15.280000000000001,230.6
16.055,229.39999999999998
14.620000000000001,231.45
13.82,243.8
12.68,255.75
11.504999999999999,270.75
10.04,299.2
11.235,319.35
10.83,340.25
9.120000000000001,346.75
9.645,344.29999999999995
9.559999999999999,353.45
10.280000000000001,357.75
10.405000000000001,0.15000000000000002
10.11,3.7
9.835,7.8
9.375,12.25
9.835,11.3
12.260000000000002,15.05
10.605,16.8
9.35,11.05
10.19,16.55
10.58,21.25
10.305,24.45
8.440000000000001,21.35
8.21,18.9
6.720000000000001,9.7
6.7,13.75
7.0649999999999995,17.65
7.25,28.9
4.92,32.0
4.07,40.75
2.155,30.849999999999998
1.245,53.7
1.15,94.65
2.465,138.7
3.0599999999999996,157.3
4.625,164.1
5.42,165.8
6.105,171.15
6.625,163.95
8.56,144.4
9.64,144.35000000000002
10.43,143.75
10.899999999999999,140.55
11.695,142.8
11.92,142.0
11.33,140.8
11.315,138.55
6.41,111.30000000000001
7.21,111.45
7.055,106.25
4.720000000000001,84.8
4.925,31.95
6.875,22.799999999999997
6.949999999999999,19.049999999999997
6.3100000000000005,17.95
6.66,19.950000000000003
6.5600000000000005,16.9
6.925000000000001,21.95
7.29,24.0
8.055,26.799999999999997
8.135,27.8
8.21,27.299999999999997
7.765000000000001,31.65
7.619999999999999,32.55
8.7,32.5
9.035,37.6
7.375,34.85
6.529999999999999,28.549999999999997
6.86,24.0
6.91,16.549999999999997
6.8,14.95
6.484999999999999,14.5
6.59,16.45
6.04,11.0
5.42,8.75
4.745,10.8
4.03,179.8
4.68,356.5
4.125,343.25
3.935,342.75
4.885,346.85
4.555,355.4
4.66,0.7
4.345000000000001,1.2999999999999998
3.995,359.5
4.015000000000001,353.0
3.86,351.4
3.565,355.65
4.585000000000001,355.04999999999995
5.8149999999999995,354.79999999999995
6.805,354.1
6.3149999999999995,1.35
4.765000000000001,6.300000000000001
5.720000000000001,342.7
7.029999999999999,323.85
7.6850000000000005,322.7
7.95,325.5
6.115,331.85
5.54,335.0
4.745,337.05
5.1899999999999995,328.25
6.42,326.6
7.195,322.05
6.255,315.5
6.029999999999999,319.6
6.130000000000001,318.45
6.455,316.9
6.615,317.3
5.91,319.15
5.805,310.95
4.47,301.4
5.035,277.45000000000005
7.355,260.55
7.965,271.25
7.73,273.3
7.57,273.9
7.37,263.0
8.995000000000001,254.25
7.22,255.9
5.79,293.5
5.18,309.8
4.615,316.9
7.1850000000000005,311.95
9.265,318.55
11.165,326.0
12.66,354.8
13.155,355.0
12.865,4.5
13.395,6.35
13.895,4.35
14.29,4.8
14.84,2.45
14.55,1.7
15.5,4.45
14.879999999999999,5.95
11.985,4.4
13.31,358.6
12.995,1.35
12.635,7.0
12.99,12.65
12.555,10.5
11.33,6.199999999999999
11.885000000000002,4.85
8.655,180.65
8.05,344.20000000000005
9.254999999999999,341.70000000000005
10.26,339.15
8.37,333.25
10.629999999999999,337.54999999999995
8.7,330.95000000000005
9.719999999999999,337.95000000000005
7.57,340.8
6.88,333.75
6.725,318.0
6.675,302.29999999999995
6.82,299.4
6.995,299.25
6.23,299.05
5.359999999999999,302.5
5.71,294.1
8.215,273.7
9.245000000000001,274.1
10.565000000000001,267.0
9.445,280.79999999999995
6.34,289.29999999999995
3.625,301.55
2.5,301.75
1.19,338.4
2.02,321.45000000000005
2.44,300.20000000000005
3.38,271.6
4.32,272.7
3.9800000000000004,289.95
7.295,279.65
6.785,285.25
5.28,292.55
4.645,301.5
4.395,298.35
4.26,296.0
4.345,296.4
4.38,291.5
4.68,278.1
4.425,257.6
5.984999999999999,262.1
6.970000000000001,252.39999999999998
8.795,251.75
9.785,259.75
9.79,274.9
7.68,286.25
7.095000000000001,293.9
6.22,296.4
5.915,307.55
9.205,303.35
8.33,309.6
7.385,316.79999999999995
6.970000000000001,319.3
5.755,330.70000000000005
5.655,340.8
6.4350000000000005,329.6
4.245,315.1
2.235,341.9
1.775,348.4
0.6799999999999999,34.8
2.415,137.7
4.475,164.60000000000002
6.0,170.55
8.05,171.15
10.11,166.05
11.184999999999999,167.4
11.245000000000001,181.8
10.775,210.05
11.75,225.25
13.23,233.64999999999998
15.135,236.95
16.79,236.8
15.585,233.55
15.82,234.35000000000002
16.955,240.0
17.52,237.10000000000002
17.235,234.0
17.32,233.8
17.445,234.7
16.700000000000003,232.64999999999998
14.940000000000001,229.55
13.370000000000001,228.45
13.065000000000001,230.65
13.915,227.89999999999998
