Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2021,1,1,8,30,49.6537,39.84556173,56.39679506,7.9402,4.7557,80.24,809.1988,-15.7488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,9,30,106.8418,59.831408,155.454819,5.3525,6.0263,72.42,808.7211,-15.6625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,10,30,213.5391,103.639498,276.8357062,6.5289,6.9052,66.59,807.7718,-16.4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,11,30,415.426,110.9766856,679.6094374,3.8533,8.2069,63.35,806.6925,-17.7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,12,30,454.2554,65.0244625,859.9714125,6.721,8.2044,63.1,806.436,-16.4563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,13,30,406.3149,60.947235,845.8737464,6.227,5.758,65.89,807.0956,-13.1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,14,30,332.614,93.40530137,747.242411,8.6718,4.6671,71.34,807.7763,-10.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,15,30,156.9186,36.81888939,621.5379184,7.2531,3.7762,78.88,808.9063,-9.9678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,16,30,12.6642,8.141271429,119.4053143,5.3323,3.4835,87.81,808.9388,-11.9493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,17,30,0,0,0,7.851,3.0536,98.22,809.5688,-11.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,18,30,0,0,0,4.6312,2.6396,109.1,810.9559,-11.1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,19,30,0,0,0,5.8817,1.9294,120.41,810.6871,-10.7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,20,30,0,0,0,11.2274,1.8766,131.89,808.749,-11.4417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,21,30,0,0,0,7.8727,1.722,143.21,809.1535,-11.9417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,22,30,0,0,0,11.4156,1.8614,153.69,808.2996,-11.8693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,1,23,30,0,0,0,14.0775,1.991,161.43,807.6189,-12.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,0,30,0,0,0,14.7163,2.0307,162.16,807.4426,-12.5468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,1,30,0,0,0,13.8485,2.4003,155.24,806.9877,-12.6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,2,30,0,0,0,9.0117,3.1676,145.02,807.3815,-13.4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,3,30,0,0,0,7.2112,3.1117,133.77,808.111,-14.1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,4,30,0,0,0,10.6005,3.2273,122.29,807.1184,-12.8713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,5,30,0,0,0,10.2488,4.5046,110.92,806.6377,-11.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,6,30,0,0,0,9.0675,5.1965,99.94,806.956,-10.3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,7,30,9.6985,8.313,133.70075,9.3987,6.1764,89.26,807.4593,-9.9565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,8,30,127.76,25.552,603.9563636,7.1205,7.076,80.23,807.7764,-10.5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,9,30,266.0814,36.023328,761.40216,7.2497,8.1005,72.4,807.1238,-10.8882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,10,30,393.8849,44.93988792,876.7684016,8.962,8.3106,66.54,806.4017,-11.4658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,11,30,477.5404,50.16961401,949.5063984,10.4918,8.0967,63.27,805.6671,-10.0638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,12,30,473.7446,50.69251556,931.8206043,10.8214,7.8924,63,805.0797,-10.5642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,13,30,399.9332,48.45005727,857.1255586,11.1279,7.4434,65.77,805.5192,-10.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,14,30,65.4682,11.04524847,168.8918902,11.0172,7.2279,71.21,806.362,-10.5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,15,30,18.9198,18.9198,0,7.889,6.3351,78.74,807.5347,-9.7193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,16,30,8.102,8.102,0,8.1512,5.453,87.68,808.3081,-8.5658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,17,30,0,0,0,5.8526,5.5311,98.07,809.0471,-8.1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,18,30,0,0,0,8.0691,5.1395,108.96,809.2323,-7.7606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,19,30,0,0,0,7.8262,5.4812,120.27,810.5426,-7.6629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,20,30,0,0,0,3.6109,4.4834,131.75,811.9975,-7.6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,21,30,0,0,0,4.5414,4.7422,143.07,811.9287,-7.7852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,22,30,0,0,0,6.2601,4.8077,153.55,812.2342,-8.4958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,2,23,30,0,0,0,6.4883,4.6219,161.3,813.0357,-9.3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,0,30,0,0,0,8.7966,4.2429,162.1,813.521,-11.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,1,30,0,0,0,8.9734,4.2354,155.24,813.7689,-11.8928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,2,30,0,0,0,10.4228,4.0313,145.04,813.86,-12.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,3,30,0,0,0,9.515,3.9713,133.81,814.453,-12.4635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,4,30,0,0,0,4.4265,3.8598,122.32,815.1239,-13.3442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,5,30,0,0,0,3.996,4.2391,110.95,815.3348,-14.4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,6,30,0,0,0,2.7755,3.7533,99.96,815.4592,-15.6493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,7,30,8.962,7.583230769,113.7484615,2.0636,3.4181,89.27,816.2944,-13.6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,8,30,127.962,27.42042857,593.2783636,2.2215,6.6422,80.22,816.7131,-14.9572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,9,30,260.0637,36.42586026,738.6825616,2.8398,8.9787,72.37,816.351,-17.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,10,30,402.6921,87.15801616,789.9384756,3.4536,9.9903,66.49,815.322,-17.7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,11,30,481.6449,52.85130373,951.3234671,2.611,11.0978,63.19,814.1563,-17.3897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,12,30,173.0745,25.24765433,324.560426,2.5777,11.5488,62.89,813.6774,-17.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,13,30,99.4107,89.12683448,25.70966379,2.3007,11.815,65.64,813.7335,-17.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,14,30,68.8282,68.8282,0,2.2251,9.8934,71.07,813.8664,-11.9919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,15,30,126.3061,126.3061,0,1.1464,5.8636,78.6,813.8779,-7.4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,16,30,30.1306,30.1306,0,1.4171,4.222,87.54,813.64,-8.4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,17,30,0,0,0,1.858,3.1468,97.93,813.1818,-11.9927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,18,30,0,0,0,2.0321,3.4046,108.81,812.2811,-13.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,19,30,0,0,0,1.7655,2.068,120.13,811.562,-13.1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,20,30,0,0,0,1.1197,5.6296,131.61,810.9502,-13.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,21,30,0,0,0,3.5665,6.5457,142.92,810.3027,-10.8762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,22,30,0,0,0,2.1355,4.2604,153.4,809.672,-10.7182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,3,23,30,0,0,0,2.2052,3.3835,161.17,809.184,-9.4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,0,30,0,0,0,1.8885,5.6793,162.02,808.7193,-9.8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,1,30,0,0,0,2.0417,4.7911,155.23,808.6072,-9.4463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,2,30,0,0,0,2.1512,4.2345,145.06,807.7266,-9.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,3,30,0,0,0,2.3312,3.9099,133.83,807.1259,-8.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,4,30,0,0,0,2.0324,4.7522,122.35,807.1222,-7.9987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,5,30,0,0,0,1.1979,5.395,110.97,807.024,-6.8447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,6,30,0,0,0,2.4035,5.4754,99.98,807.3854,-7.0797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,7,30,8.3018,8.3018,7.115828571,4.9299,7.2366,89.27,807.3502,-5.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,8,30,106.8269,34.5842482,425.0019835,5.4741,8.5919,80.2,807.201,-5.6131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,9,30,267.5332,33.23393789,772.6890559,10.8814,9.1708,72.33,806.1253,-6.4135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,10,30,392.5383,40.51427408,880.5102234,12.8245,7.7259,66.42,805.3854,-5.5441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,11,30,472.5223,46.97040755,940.3475592,10.8819,7.3489,63.09,805.4115,-5.8437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,12,30,466.9355,47.2494256,917.1947321,8.6402,7.5202,62.77,806.6165,-7.1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,13,30,414.5112,46.0568,889.817376,10.2839,6.5456,65.51,807.6202,-8.3377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,14,30,308.5625,40.7193915,820.7219575,11.0124,5.2429,70.93,808.8143,-9.4498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,15,30,157.9319,30.08226667,636.7413111,11.2639,4.1203,78.45,810.0695,-10.6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,16,30,14.5497,7.898408571,145.9127057,8.6918,3.395,87.4,811.6549,-11.2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,17,30,0,0,0,7.6707,3.1385,97.78,812.9701,-11.2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,18,30,0,0,0,5.0508,2.3302,108.66,814.4825,-11.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,19,30,0,0,0,3.2158,0.5596,119.98,815.4798,-9.2783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,20,30,0,0,0,0.6483,-1.4102,131.46,816.1624,-6.5664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,21,30,0,0,0,1.5596,-2.4545,142.78,816.4879,-6.6378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,22,30,0,0,0,2.3583,-3.5659,153.25,816.6622,-7.3459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,4,23,30,0,0,0,2.5206,-3.5782,161.03,816.5425,-7.3227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,0,30,0,0,0,1.7974,-2.999,161.94,816.4425,-7.5805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,1,30,0,0,0,1.5863,-3.4435,155.21,816.6214,-7.3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,2,30,0,0,0,1.2667,-3.1589,145.07,816.3916,-8.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,3,30,0,0,0,0.8399,-3.3036,133.86,816.3221,-11.9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,4,30,0,0,0,1.9188,-2.0988,122.37,816.4036,-13.1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,5,30,0,0,0,3.0403,-1.3746,110.99,816.5968,-13.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,6,30,0,0,0,1.0859,-1.6273,99.99,816.9543,-13.9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,7,30,8.9603,7.680257143,51.20171429,0.9863,0.098,89.27,816.8459,-12.4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,8,30,112.8728,27.47561579,501.9869263,1.0889,2.2287,80.18,816.6534,-11.5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,9,30,243.1657,39.6035342,670.0917987,1.9215,3.3583,72.28,816.3681,-11.2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,10,30,399.1992,152.4215127,614.5248291,2.4736,1.9703,66.35,815.9505,-7.3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,11,30,358.9954,239.3302667,263.5867126,1.8881,2.8722,62.99,815.3222,-8.2716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,12,30,368.7255,267.9808279,217.6084918,2.0039,3.6348,62.65,815.0892,-8.4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,13,30,412.6601,228.486297,443.1249396,2.0721,3.5912,65.37,815.473,-8.7652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,14,30,289.8817,76.18051502,650.007771,1.8114,3.3523,70.78,815.759,-9.1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,15,30,206.0328,66.18023273,686.776,0.7564,1.5809,78.3,815.9321,-9.1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,16,30,37.7558,37.7558,2.696842857,1.6369,-0.6336,87.25,816.1839,-9.6595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,17,30,0,0,0,2.3317,-1.4264,97.63,816.3801,-9.9077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,18,30,0,0,0,2.398,-1.2263,108.51,816.1808,-10.3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,19,30,0,0,0,2.3723,-1.246,119.83,816.1564,-10.7532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,20,30,0,0,0,2.395,-1.066,131.31,816.0177,-10.6845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,21,30,0,0,0,2.7067,-0.526,142.62,815.7057,-10.9252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,22,30,0,0,0,2.1254,-0.159,153.1,815.4812,-10.9745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,5,23,30,0,0,0,2.2642,-0.8186,160.88,815.1038,-10.6165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,0,30,0,0,0,2.5706,-1.0907,161.85,814.6581,-10.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,1,30,0,0,0,2.0917,-0.0171,155.19,814.5007,-9.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,2,30,0,0,0,1.062,-0.088,145.08,814.3875,-9.7967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,3,30,0,0,0,0.844,-1.1956,133.87,814.2631,-9.7068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,4,30,0,0,0,1.0028,-1.5741,122.39,814.4444,-9.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,5,30,0,0,0,0.7804,-1.3005,111,814.7835,-9.9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,6,30,0,0,0,1.3011,-1.0896,99.99,815.0746,-9.7455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,7,30,12.2468,9.622485714,171.4552,1.9219,-0.1086,89.25,815.1036,-7.5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,8,30,134.1184,24.53385366,641.9691707,2.5966,3.0035,80.15,814.9826,-5.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,9,30,272.4985,31.21499845,789.655096,3.157,6.3339,72.23,814.7208,-6.6073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,10,30,398.2561,37.67287432,896.076225,2.8437,9.1679,66.27,814.1217,-7.8264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,11,30,475.2613,42.35001683,950.5226,2.3033,6.2706,62.89,813.48,-6.9799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,12,30,465.8548,40.03439688,922.6108734,1.9718,4.6488,62.52,813.1203,-7.2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,13,30,414.782,37.9539085,898.2425011,1.4099,4.129,65.22,813.1103,-7.1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,14,30,305.654,33.18529143,821.7726114,2.2072,3.1644,70.62,813.7551,-7.1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,15,30,162.0647,25.930352,663.6549465,1.5534,0.6401,78.14,814.6324,-7.6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,16,30,13.3902,6.02559,144.61416,1.2892,-0.9938,87.09,815.123,-7.7503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,17,30,0,0,0,1.5364,-0.2157,97.47,815.9416,-7.1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,18,30,0,0,0,2.3122,1.4935,108.36,816.5502,-7.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,19,30,0,0,0,2.8535,2.0449,119.68,816.6271,-9.5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,20,30,0,0,0,3.2672,2.5661,131.16,816.9393,-11.3793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,21,30,0,0,0,4.1874,1.9213,142.47,816.8051,-11.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,22,30,0,0,0,10.1106,2.64,152.94,815.7124,-11.3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,6,23,30,0,0,0,6.8859,1.9787,160.73,816.1189,-11.2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,0,30,0,0,0,4.9061,1.7553,161.76,816.9315,-11.6413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,1,30,0,0,0,5.3797,1.5225,155.15,817.3348,-11.7953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,2,30,0,0,0,4.1129,1.1,145.08,817.8269,-12.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,3,30,0,0,0,3.2632,0.0756,133.88,818.0099,-12.2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,4,30,0,0,0,2.1444,-1.8587,122.4,818.2497,-11.5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,5,30,0,0,0,1.8167,-3.336,111.01,818.6934,-11.2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,6,30,0,0,0,2.75,-3.8628,99.98,819.0706,-10.7015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,7,30,6.6265,6.6265,0,2.9405,-0.8008,89.24,819.3925,-8.9738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,8,30,49.8907,49.8907,0,3.7815,1.7454,80.12,819.4881,-9.5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,9,30,109.1848,103.6704162,17.64602828,3.5843,2.8703,72.17,818.9184,-10.0818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,10,30,222.9301,200.63709,54.49402444,4.1155,3.5635,66.18,817.8593,-9.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,11,30,245.6056,175.3021383,153.389371,3.8167,4.0294,62.77,816.8762,-10.3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,12,30,357.3275,274.8673077,177.7475256,3.1053,4.4564,62.38,816.3158,-11.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,13,30,328.5997,77.89029926,593.9135319,2.54,4.6349,65.06,816.0567,-11.3017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,14,30,177.2467,136.0006126,123.7382623,2.2172,4.1976,70.46,816.0564,-11.1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,15,30,157.6313,146.9805365,55.38397027,2.0941,1.3261,77.97,816.2169,-10.4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,16,30,15.3398,7.866564103,138.4515282,1.1806,-0.2415,86.94,816.6563,-10.6997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,17,30,0,0,0,2.2199,-2.0057,97.31,816.9978,-10.5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,18,30,0,0,0,2.3862,-2.2617,108.2,816.9654,-10.5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,7,19,30,0,0,0,2.3269,-3.0244,119.52,816.6357,-10.4722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
