Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NREL M2,0,Arvada,CO,US,39.91,-105.22,-7,1835,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,12,30,541.8039,546.5754,0.2181,5.9291,6.2097,62.82,805.3936,-12.8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,13,30,443.5968,431.6263,0.2463,5.951,6.0085,65.56666667,804.8524,-12.4302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,14,30,358.0206,332.4589,0.6049,4.6907,5.2074,70.99333333,805.1473,-11.1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,15,30,42.6819,41.3433,0,5.1562,4.358,78.51666667,806.0686,-9.8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,16,30,8.5014,8.1088,0,5.2326,3.1985,87.46666667,806.6681,-8.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,17,30,0,0,0,3.7284,2.2494,97.85,807.4466,-7.8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,18,30,0,0,0,3.9269,1.8525,108.7333333,808.0486,-7.9805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,19,30,0,0,0,4.248,2.0302,120.05,808.6773,-8.2366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,20,30,0,0,0,4.3654,1.3289,131.5333333,809.3763,-7.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,21,30,0,0,0,3.9613,1.0117,142.8466667,810.1415,-7.4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,22,30,0,0,0,3.4599,0.6849,153.3233333,810.6428,-7.9727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,23,30,0,0,0,2.7364,-3.0209,161.0933333,811.2841,-7.9835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,0,30,0,0,0,3.1834,-6.4697,161.9733333,811.3804,-8.6348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,1,30,0,0,0.0006,1.2336,-7.2868,155.21,811.4968,-9.3292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,2,30,0,0,0.0113,3.198,-7.6293,145.06,810.3875,-9.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,3,30,0,0,0,4.3771,-6.8867,133.84,809.33,-8.9148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,4,30,0,0,0,3.8048,-5.284,122.3533333,808.2714,-8.8205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,5,30,0,0,0,2.1207,-6.032,110.9766667,807.5612,-9.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,6,30,0,0,0,1.9884,-8.5002,99.97666667,807.0818,-10.6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,7,30,39.3252,38.753,0.2839,2.629,-9.0213,89.26,806.6195,-10.9807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,8,30,156.6475,154.1149,0.1155,1.8759,-9.099,80.18666667,805.9613,-10.9945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,9,30,237.7771,234.8562,0.5305,1.1786,-7.7458,72.29666667,805.0055,-8.7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,10,30,427.7831,424.7256,0.9724,1.6885,-6.8898,66.37666667,804.4749,-8.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,11,30,567.7905,572.4935,0.6282,2.2448,-4.3607,63.03333333,803.6865,-7.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,12,30,542.4783,539.6277,0.5571,2.6295,-3.2056,62.7,802.4611,-6.6981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,13,30,356.2976,351.3283,0.477,3.0967,-4.0192,65.43,801.7239,-6.9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,14,30,99.2072,98.2094,0,4.9856,-4.2149,70.84666667,802.1713,-7.2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,15,30,50.3917,49.8116,0,7.365,-6.8292,78.36666667,804.3132,-8.5268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,16,30,8.641,8.3968,0,5.9945,-10.2533,87.32,806.6012,-12.1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
