P [kW],Q [kVA]
-2.9,-3
64.7,-3.8
178,-6.4
270,-8.7
335,-11
379,-13
398,-13
379,-13
326,-11
235,-7
113,-4
5.13,-3.5
-4.3,-2.8
-4.4,-2.8
-4.4,-2.8
-4.4,-2.9
-4.4,-3
-4.5,-3.1
-4.5,-3.2
-4.5,-3.1
-4.5,-3.1
-4.5,-3.2
-4.5,-3.1
-4.4,-3
-2,-3.2
80,-4.2
208,-7.7
305,-10
364,-13
393,-15
395,-15
369,-12
316,-9.9
229,-6.3
100,-4.2
7.35,-3.9
-4.4,-3.1
-4.4,-3.1
-4.4,-3.1
-4.4,-3.2
-4.5,-3.4
-4.5,-3.6
-4.5,-3.7
-4.5,-3.7
-4.5,-3.7
-4.5,-3.6
-4.5,-3.4
-4.4,-3.2
-3.8,-3.1
14,-3.7
209,-7.5
302,-10
359,-11
386,-13
384,-13
369,-10
322,-8.7
235,-6.6
118,-3.9
6.98,-3.7
-4.2,-2.7
-4.2,-2.8
-4.3,-2.9
-4.4,-3.2
-4.4,-3.5
-4.5,-3.7
-4.5,-3.8
-4.5,-3.8
-4.5,-3.8
-4.5,-3.9
-4.5,-3.8
-4.5,-3.5
-0.7,-3.5
23.6,-1.8
213,-14
820,-41
194,-13
211,4.65
488,102
227,129
-0.00000035,0.000000142
0.00000414,0.00000201
0.0000098,0.00000097
0.0000174,0.00000716
0.000014,-0.000000045
-0.0000032,-0.000000091
0.000000491,-0.00000084
-0.0000023,0.00000171
0.0000016,0.000000012
0.0000114,0.000000522
-0.0000062,-0.000000078
-0.0000041,0.000000145
-0.0000059,-0.000000093
0.000000927,0.00000141
0.00000851,-0.0000031
0.00000979,0.00000109
0.0000052,-0.0000014
-0.000031,0.000000806
-0.000013,0.000000312
-0.0000059,0.000000985
-0.0000067,0.000000379
-0.0000047,-0.0000032
-0.0000077,-0.0000042
0.00000464,-0.0000012
53.5,-3.3
113,-3
43.9,-2.3
-0.016,-0.0088
0.00000394,0.00000135
-0.0000021,-0.0000013
0.0000011,-0.00000062
0.00000513,-0.00000064
0.00000776,0.000000535
-0.0000018,-0.000002
-0.000013,-0.00000042
-0.00000017,0.000000173
0.00000367,0.000000798
0.00000859,0.000000697
0.0000223,-0.000003
-0.0000022,-0.0000018
0.00000206,0.00000172
-0.000014,-0.00000082
-0.000019,-0.00000047
-0.000015,0.00000127
-0.000011,-0.0000045
0.000000992,8.82E-08
-0.00000036,-0.0000035
-0.00000068,0.000000192
189,-5.7
159,-4.2
60.2,-3.2
3.06,-3.7
-4.3,-3
-4.3,-3.2
-4.4,-3.4
-4.5,-3.7
-4.5,-3.8
-4.6,-4
-4.6,-4.1
-4.7,-4.3
-4.7,-4.4
-4.7,-4.4
-4.7,-4.5
-4.6,-4.2
1.57,-4.2
87.6,-4.2
50,-4.1
65.5,-4.2
64,-4.2
59.3,-4
123,-4.7
276,-8.7
252,-8.3
63.4,-4.5
20.2,-4.3
12.1,-4
-4.3,-3.3
-4.4,-3.3
-4.4,-3.5
-4.5,-3.6
-4.5,-3.9
-4.6,-4
-4.6,-4
-4.6,-3.8
-4.6,-3.9
-4.6,-3.8
-4.6,-3.8
-4.5,-3.7
-4.4,-3.7
-3.5,-4
-1.1,-3.9
3.43,-3.8
14.3,-3.8
19,-3.9
17.1,-3.8
18.7,-4
6.19,-3.9
1.97,-3.8
-1.4,-3.7
-4.1,-3.2
-4.4,-2.8
-4.4,-2.9
-4.4,-3
-4.5,-3.2
-4.5,-3.3
-4.5,-3.4
-4.5,-3.5
-4.6,-3.7
-4.6,-3.7
-4.6,-3.7
-4.6,-3.7
-4.6,-3.6
-4.6,-3.5
-4,-3.6
-2.9,-3.8
-2.4,-3.7
0.835,-3.7
-1.1,-3.6
-0.8,-3.6
-0.74,-3.6
-1.5,-3.5
-3,-3.4
-4.2,-3.3
-4.3,-2.7
-4.4,-2.8
-4.4,-2.9
-4.4,-3
-4.5,-3.2
-4.5,-3.2
-4.5,-3.3
-4.5,-3.2
-4.5,-3.3
-4.5,-3.3
-4.5,-3.2
-4.5,-3.1
-4.5,-3
-4.4,-2.8
-3.9,-3
0.571,-3.6
6.72,-3.6
44.3,-3.7
146,-5.1
233,-6.9
291,-9.3
159,-5.3
100,-4.2
105,-36
3.7,-7
0.0000319,0.00000186
0.0000228,0.00000022
0.00000401,0.000000174
-0.0000038,-0.00000017
0.00000567,0.00000125
0.00000313,-0.00000075
0.00000777,-0.00000057
0.00000554,-0.0000011
0.00000455,0.0000011
0.0000121,-0.00000076
0.000014,0.000000696
0.00000251,9.52E-09
0.00000918,-0.00000036
-0.0000081,-0.00000038
-4.2,-2.1
-0.34,-0.16
-0.000027,0.00000283
-0.0000069,-0.0000031
-0.000002,-0.0000012
0.00000258,0.00000378
-0.0000013,0.00000226
0.000000127,-0.00000011
0.0000235,-0.00000043
0.0000428,0.00000191
-0.0000069,-0.0000016
0.00000296,0.000000252
0.00000274,0.00000132
0.0000115,-0.000000037
0.0000125,0.00000294
0.00000583,0.000000286
0.00000744,0.00000101
0.00000237,9.71E-08
-0.00000097,0.00000185
-0.000002,0.000000433
0.00000711,-0.00000044
0.00000729,0.000000535
0.00000807,0.0000012
0.000000565,-0.0000006
-0.000011,0.00000381
7.64,-7.9
65.5,-69
43.8,-45
44.4,-3.2
62.5,-3.3
88.3,-3.7
36.9,-3.2
1.67,-1.3
1.14E-05,0.000000256
0.00000646,-0.00000035
2.61E-08,0.000000315
-0.0000015,0.000000366
-0.0000004,0.00000107
-0.0000024,-0.0000002
0.0000032,0.00000112
0.00000469,0.00000175
0.00000393,0.000000205
-0.000011,0.00000074
-0.0000035,0.00000184
-0.0000035,0.00000068
-0.000003,-0.0000024
0.0000153,-0.0000012
-0.00002,-0.0000013
-0.00002,0.000000615
-0.000023,-0.00000061
-0.000012,0.000000644
-0.000016,-0.0000011
-0.0000078,-0.0000019
241,-8.1
321,-10
242,-6.4
130,-4.1
18,-3.5
-4.3,-2.7
-4.4,-2.8
-4.4,-2.9
-4.4,-2.9
-4.5,-3
-4.5,-3
-4.5,-3
-4.5,-3
-4.5,-3
-4.5,-3.1
-4.5,-3.1
-4.5,-3.1
9.11,-3.2
111,-4.5
240,-8.2
340,-11
407,-16
428,-15
424,-16
407,-15
288,-10
259,-8.1
139,-4.7
18.2,-3.7
-4.4,-3
-4.4,-3
-4.4,-3.1
-4.4,-3.2
-4.5,-3.3
-4.5,-3.3
-4.5,-3.3
-4.5,-3.3
-4.5,-3.4
-4.5,-3.4
-4.5,-3.3
-4.4,-3.2
9.19,-3.6
119,-4.9
175,-6.3
324,-11
350,-13
383,-14
418,-16
348,-12
197,-5.9
96.7,-4
62.6,-3.8
27.4,-3.9
-4.2,-3.3
-4.4,-3.1
-4.4,-3.2
-4.4,-3.3
-4.5,-3.5
-4.5,-3.7
-4.6,-3.9
-4.6,-4
-4.6,-3.9
-4.6,-3.9
-4.6,-3.9
-4.5,-3.8
8.41,-4.2
108,-5.2
229,-7.5
319,-12
373,-14
397,-14
364,-13
237,-8.9
113,-5.3
62.5,-4.1
16.5,-4.3
-0.72,-4.1
-4.4,-3.3
-4.4,-3.2
-4.4,-3.3
-4.5,-3.5
-4.5,-3.8
-4.5,-3.7
-4.5,-3.7
-4.5,-3.8
-4.5,-3.7
-4.5,-3.6
-4.4,-3.3
-4.4,-2.9
8.18,-3.1
110,-4.4
235,-7.8
326,-12
379,-13
405,-15
405,-14
381,-13
326,-11
242,-6.7
128,-4.3
21.2,-4
-4.4,-3.5
-4.4,-3.4
-4.5,-3.6
-4.5,-3.7
-4.6,-4
-4.6,-4
-4.6,-3.9
-4.5,-3.7
-4.5,-3.7
-4.5,-3.6
-4.4,-3.3
-4.4,-3
3.78,-3.6
40.9,-3.5
165,-5.5
304,-9.6
365,-12
382,-12
396,-13
367,-11
318,-8.4
236,-5.9
130,-4
28.8,-4
-4.1,-3.4
-4.3,-3.2
-4.4,-3.4
-4.4,-3.5
-4.5,-3.7
-4.5,-3.7
-4.5,-3.8
-4.5,-3.8
-4.5,-3.7
-4.5,-3.8
-4.5,-3.7
-4.4,-3.3
-1.2,-3.4
28.2,-3.7
55.3,-3.7
75.6,-4.1
100,-4.5
111,-4.2
134,-4.8
145,-5.1
80.3,-4.2
27,-4.2
5.42,-4.3
-1.9,-3.9
-4.4,-3.3
-4.4,-3.4
-4.5,-3.5
-4.6,-3.8
-4.6,-3.9
-4.6,-4
-4.6,-4
-4.6,-3.8
-4.6,-3.7
-4.5,-3.6
-4.5,-3.3
-4.4,-3.2
-4.4,-3.1
-4.4,-3.1
-3.9,-3.4
-0.78,-3.7
19.5,-3.8
160,-6.3
259,-8.5
138,-5
138,-4.9
105,-4
57.5,-3.5
8.42,-4
-4.4,-3.3
-4.4,-3.3
-4.5,-3.4
-4.5,-3.4
-4.5,-3.6
-4.5,-3.5
-4.6,-3.6
-4.6,-3.7
-4.6,-3.6
-4.6,-3.7
-4.5,-3.5
-4.5,-3.3
8.33,-3.6
107,-4.9
245,-8.6
333,-12
384,-15
416,-16
409,-17
360,-13
277,-9.5
265,-8.6
109,-4.9
14.4,-4.3
-4.4,-3.5
-4.4,-3.4
-4.5,-3.5
-4.5,-3.6
-4.5,-3.6
-4.5,-3.6
-4.5,-3.6
-4.5,-3.7
-4.5,-3.6
-4.5,-3.6
-4.5,-3.5
-4.5,-3.4
14.3,-3.9
123,-5
259,-8.3
330,-12
389,-16
408,-15
401,-14
379,-14
162,-5.9
217,-6.8
71.6,-4.6
13.2,-4.6
-4.4,-3.7
-4.5,-3.6
-4.5,-3.6
-4.5,-3.7
-4.5,-3.7
-4.5,-3.7
-4.5,-3.8
-4.6,-3.9
-4.6,-4
-4.6,-4.1
-4.6,-4
-4.6,-3.9
1.59,-4.3
103,-5.4
220,-8.1
253,-8.7
349,-13
284,-10
316,-10
180,-6.4
129,-4.6
81.4,-4.3
39.4,-4.3
5.15,-4.5
-4.5,-3.7
-4.4,-3.6
-4.5,-3.6
-4.5,-3.8
-4.6,-4
-4.6,-4
-4.5,-3.9
-4.5,-3.9
-4.5,-3.8
-4.5,-3.6
-4.5,-3.4
-4.4,-3
-4.3,-3
-3,-3.5
0.581,-4
14.9,-3.9
28.5,-3.7
92.8,-4.4
195,-6.9
178,-6.1
103,-4.6
63.9,-4
27.9,-3.8
1.38,-3.9
-4.3,-3
-4.4,-3.1
-4.4,-3
-4.4,-3.3
-4.5,-3.5
-4.5,-3.5
-4.5,-3.6
-4.5,-3.5
-4.5,-3.5
-4.5,-3.4
-4.4,-3.1
-4.4,-2.9
1.15,-3.4
27.9,-3.5
57.7,-3.7
107,-4.4
116,-4.1
167,-6.1
303,-9.6
254,-8
125,-4.4
66.2,-4
49.4,-3.7
8.64,-4
-4.2,-3
-4.3,-2.9
-4.4,-3.1
-4.5,-3.3
-4.5,-3.4
-4.5,-3.4
-4.5,-3.5
-4.5,-3.5
-4.5,-3.4
-4.5,-3.2
-4.4,-3.1
-4.3,-2.8
19.6,-3.4
131,-4.9
254,-8.5
352,-11
407,-15
423,-15
421,-14
405,-15
350,-12
260,-7.8
142,-4.8
27.5,-4.2
-4.2,-3.5
-4.4,-3.2
-4.4,-3.3
-4.5,-3.6
-4.6,-3.9
-4.6,-4
-4.6,-4
-4.6,-4
-4.6,-3.8
-4.6,-3.9
-4.5,-3.6
-4.4,-3.3
20,-3.7
128,-4.9
214,-7.6
323,-11
257,-8.3
411,-14
408,-14
387,-11
333,-9.5
248,-6.1
135,-4.1
26,-4.2
-4.2,-3.7
-4.4,-3.5
-4.5,-3.7
-4.5,-3.9
-4.6,-4.3
-4.6,-4.2
-4.6,-4.1
-4.6,-4.2
-4.6,-4.3
-4.6,-4.2
-4.6,-4
-2.8,-2.3
0.000000222,0.000000508
79.6,-4.8
245,-8.9
328,-12
383,-14
406,-15
397,-13
377,-13
320,-10
229,-6.6
138,-4.3
30.9,-4.2
-4,-3.9
-4.4,-3.7
-4.5,-3.8
-4.5,-3.8
-4.5,-3.9
-4.6,-4
-4.6,-4.2
-4.6,-4.3
-4.6,-4.3
-4.7,-4.3
-4.6,-4.4
-4.4,-4
30.9,-4.5
114,-5.2
105,-5.1
256,-10
313,-12
403,-15
401,-14
379,-13
335,-11
300,-7.7
179,-5.6
43,-4.3
-4.1,-3.8
-4.4,-3.6
-4.4,-3.8
-4.5,-3.9
-4.5,-4.1
-4.6,-4.3
-4.6,-4.5
-4.7,-4.4
-4.7,-4.4
-4.7,-4.5
-4.7,-4.6
-4.7,-4.4
5.85,-4.9
41.5,-4.6
100,-5.2
156,-6.7
182,-6.8
223,-8
246,-7.8
215,-7.4
197,-6.1
164,-5.6
151,-4.7
23.3,-4.1
-3.9,-3.5
-4.4,-3.4
-4.4,-3.6
-4.5,-3.8
-4.6,-4.1
-4.6,-4.1
-4.6,-4.3
-4.6,-4.3
-4.6,-4.3
-4.6,-4.3
-4.6,-4.1
-4.5,-3.7
6.43,-4.2
20.1,-4.2
55.3,-4
131,-4.9
194,-5.9
228,-7.3
336,-10
373,-9.4
318,-7.8
173,-4.4
54.5,-3.5
8.45,-4.1
-4,-3.4
-4.3,-3.2
-4.4,-3.5
-4.5,-3.9
-4.5,-4.1
-4.5,-4.2
-4.6,-4.2
-4.6,-4.2
-4.6,-4.2
-4.6,-4.1
-4.5,-3.9
-4.4,-3.6
-3.3,-3.6
10.8,-4
52.6,-3.9
87.9,-4.1
104,-4
60.5,-3.9
44.8,-4.2
48.1,-4
69.3,-4.4
-1.8,-3.7
-1.5,-3.5
-3.8,-3.6
-4.4,-3
-4.4,-3.2
-4.5,-3.3
-4.5,-3.6
-4.6,-3.8
-4.6,-3.8
-4.6,-3.8
-4.6,-3.8
-4.6,-3.8
-4.5,-3.6
-4.5,-3.3
-4.4,-3
17,-3.6
144,-5.6
263,-9.2
253,-9.6
244,-9.1
322,-13
290,-11
267,-9.6
353,-13
83.5,-4.3
0.0000164,-0.00000014
0.0000126,-0.0000013
0.0000115,-0.00000053
0.0000275,0.00000254
0.0000142,0.00000237
0.00000535,-0.00000088
0.0000137,-0.0000016
-0.0000071,0.00000166
0.0000113,0.000000583
0.0000143,0.00000144
-0.000011,0.000000588
-0.000012,4.01E-08
0.00000535,0.000000501
0.00000585,0.000000812
-0.00000025,0.00000197
62,-2.7
259,-8
332,-10
392,-13
407,-14
404,-14
360,-12
199,-6.5
87.6,-4.2
65.1,-4.4
10.1,-4.5
-4.2,-3.7
-4.4,-3.5
-4.4,-3.6
-4.5,-3.8
-4.5,-3.9
-4.6,-4
-4.6,-4
-4.6,-4.2
-4.6,-4.1
-4.6,-4
-4.5,-3.8
-4.4,-3.5
22.3,-3.8
52.8,-3.6
78.6,-4.3
225,-7.8
360,-13
414,-15
410,-13
391,-13
336,-10
253,-7.2
136,-4.7
26.9,-4.3
-3.9,-4
-4.5,-3.8
-4.5,-4
-4.6,-4.2
-4.6,-4.4
-4.7,-4.4
-4.6,-4.4
-4.7,-4.4
-4.7,-4.3
-4.7,-4.3
-4.6,-4.1
-4.4,-4.1
25.1,-4.5
80.1,-5
249,-9.4
342,-13
382,-14
375,-12
379,-14
342,-11
319,-10
232,-6.9
140,-4.6
30.2,-4.3
-3.9,-4
-4.4,-3.7
-4.5,-3.9
-4.5,-4.1
-4.6,-4.3
-4.6,-4.5
-4.7,-4.6
-4.7,-4.6
-4.7,-4.6
-4.7,-4.5
-4.6,-4.3
-4.5,-4.2
10.7,-4.7
69.4,-5
145,-5.7
222,-8.4
328,-11
346,-12
246,-7.7
204,-6.5
139,-5.2
75.1,-4.8
32.9,-4.4
15,-4.7
-3.9,-4.2
-4.5,-3.9
-4.6,-4
-4.6,-4.2
-4.7,-4.4
-4.7,-4.5
-4.7,-4.5
-4.7,-4.5
-4.7,-4.4
-4.7,-4.2
-4.5,-3.7
-4.3,-3.3
32.4,-3.8
143,-5.7
259,-8.3
339,-11
389,-13
405,-13
400,-13
345,-9.8
132,-4.6
28.7,-4.1
31,-4.2
30.4,-4.1
-3.6,-3.4
-4.3,-3.2
-4.4,-3.5
-4.5,-3.7
-4.5,-4
-4.5,-4
-4.6,-4.1
-4.6,-4.2
-4.6,-4.1
-4.5,-3.9
-4.4,-3.6
-3.7,-3.2
31.4,-3.8
136,-5.4
126,-5.8
282,-10
345,-12
249,-8.6
382,-14
383,-13
295,-8.1
119,-4.5
0.00000791,-0.00000052
0.000022,0.0000014
0.0000242,0.000000748
0.0000103,0.00000164
0.0000143,0.00000129
0.00000243,0.000000615
0.00000669,-0.00000015
0.0000108,0.000000263
0.0000111,0.00000122
0.0000079,-0.00000034
0.00000489,-0.00000092
0.0000117,0.000000571
0.00000498,0.00000204
0.00000179,0.000000738
0.000000761,0.000000321
-0.0000051,-0.0000021
7.29,-1.2
366,-14
417,-14
413,-14
425,-14
413,-14
360,-12
255,-7.6
152,-5
36.2,-3.8
-3.6,-3.4
-4.3,-3
-4.4,-3.2
-4.5,-3.5
-4.5,-3.7
-4.6,-3.7
-4.5,-3.6
-4.6,-3.6
-4.5,-3.5
-4.5,-3.5
-4.4,-3.1
-3.9,-3.3
37.7,-3.7
157,-6
271,-9.1
354,-12
402,-16
416,-15
412,-16
392,-13
335,-11
251,-7.4
142,-4.8
34.8,-3.9
-3.4,-3.6
-4.4,-3.3
-4.4,-3.4
-4.5,-3.7
-4.6,-4
-4.6,-4
-4.6,-4
-4.6,-4
-4.6,-3.9
-4.5,-3.6
-4.5,-3.3
-3.6,-3.4
39.1,-3.8
154,-5.8
263,-8.2
342,-10
391,-13
407,-14
402,-15
374,-12
319,-8.1
240,-6.1
138,-4.8
34.4,-4.3
-3.4,-4.1
-4.4,-3.7
-4.4,-3.7
-4.5,-3.8
-4.5,-4
-4.5,-4
-4.5,-4
-4.5,-4
-4.5,-4
-4.5,-4.1
-4.5,-3.9
-4,-3.9
13.7,-4.5
45.2,-4.2
109,-4.9
314,-10
299,-9.2
289,-9.2
347,-11
214,-6.6
283,-8
251,-6.4
145,-4.8
24.4,-4.3
-3.6,-4
-4.4,-3.6
-4.4,-3.7
-4.5,-3.9
-4.5,-4
-4.6,-4.1
-4.6,-4.2
-4.6,-4.2
-4.7,-4.4
-4.7,-4.3
-4.6,-4.1
-3.9,-4.2
10.3,-4.7
105,-5.7
254,-10
363,-14
413,-17
424,-16
420,-16
399,-15
355,-12
267,-8.7
160,-5.3
32.4,-4.1
-3.4,-3.7
-4.4,-3.4
-4.5,-3.7
-4.6,-3.9
-4.7,-4.3
-4.7,-4.4
-4.7,-4.4
-4.7,-4.4
-4.7,-4.3
-4.6,-4.1
-4.6,-3.7
-3.1,-3.6
42.1,-3.7
159,-5.5
272,-9.4
354,-12
368,-13
215,-8
216,-7.6
202,-6
183,-5.5
119,-3.9
62.7,-3.4
8.08,-3.7
-4,-3.1
-4.3,-2.9
-4.4,-3.3
-4.5,-3.6
-4.5,-3.9
-4.6,-4.1
-4.6,-4.3
-4.6,-4.3
-4.6,-4.3
-4.6,-4.2
-4.5,-3.8
-2.6,-3.7
44.1,-4.1
92.2,-4.1
39.1,-3.5
69.5,-3.9
255,-9.5
400,-15
387,-14
412,-15
364,-12
276,-9.6
157,-5.6
43.3,-4.2
-1.7,-3.7
-4.4,-3.2
-4.5,-3.2
-4.5,-3.4
-4.6,-3.7
-4.6,-3.9
-4.7,-4.1
-4.7,-4
-4.7,-4.1
-4.7,-4
-4.6,-3.8
-2.4,-3.6
55.1,-4
174,-6.8
275,-10
383,-15
378,-14
360,-14
323,-12
262,-9.3
230,-7.5
128,-5.5
49.7,-3.7
34.4,-3.8
-3,-3.6
-4.5,-3.3
-4.5,-3.5
-4.6,-3.8
-4.7,-4.1
-4.7,-4.4
-4.7,-4.4
-4.7,-4.3
-4.7,-4.2
-4.7,-4.1
-4.6,-3.8
-2.4,-3.7
41.7,-4
-3,-1.8
-4.4,-2.2
33,-0.7
107,40.8
19.4,15.5
-3,-20
215,-9.5
308,-9.2
241,-6.6
98.7,-4.3
21,-4.4
-2.2,-4.3
-4.5,-3.9
-4.6,-4
-4.7,-4.3
-4.7,-4.5
-4.8,-4.7
-4.8,-4.8
-4.8,-4.9
-4.8,-5
-4.8,-4.9
-4.7,-4.5
-2.4,-4.2
44.4,-4.5
163,-6.2
276,-9.9
359,-12
407,-14
388,-14
381,-13
324,-10
225,-7
88.3,-4.7
45.5,-4.2
19.7,-4.3
-3.1,-4.1
-4.5,-3.7
-4.5,-3.9
-4.6,-4.2
-4.7,-4.6
-4.8,-4.8
-4.8,-4.9
-4.8,-4.9
-4.8,-4.9
-4.8,-4.8
-4.8,-4.5
-0.18,-4.5
55.8,-4.5
162,-6.8
278,-9.4
340,-12
402,-16
399,-13
300,-11
143,-5.5
84.1,-4.4
91.2,-4.2
66.3,-4.1
26.7,-4.1
-3.4,-3.8
-4.4,-3.4
-4.5,-3.6
-4.6,-3.9
-4.6,-4.2
-4.7,-4.4
-4.7,-4.7
-4.8,-4.8
-4.8,-4.7
-4.8,-4.7
-4.7,-4.6
-0.94,-4.9
49.8,-4.9
165,-7.3
275,-11
356,-14
401,-15
416,-15
416,-14
399,-14
342,-11
260,-9
149,-5.7
31.4,-4.5
-3,-4.4
-4.5,-3.9
-4.5,-3.9
-4.6,-4.3
-4.7,-4.7
-4.8,-4.8
-4.8,-4.9
-4.8,-5
-4.8,-5
-4.8,-4.8
-4.7,-4.5
-1,-4.2
19.3,-3.1
162,54.9
467,-11
807,-45
240,-78
765,-61
359,-17
695,168
229,56.4
0.00000424,-0.00000015
0.0000116,0.0000035
0.0000276,0.00000474
0.0000185,0.000000553
0.0000184,-0.00000032
0.0000226,-0.00000091
0.00000312,-0.00000023
0.000000731,-0.0000016
0.00000379,0.0000011
0.0000213,-0.0000021
0.00000709,0.00000164
0.0000175,-0.0000007
0.0000156,0.00000158
-0.00002,0.000000751
-0.0000015,0.00000175
2.71,-1.4
145,-4.9
260,-7.3
335,-11
353,-10
398,-12
376,-11
338,-8.8
268,-6.4
144,-4.5
123,-4
37.8,-3.8
0.325,-3.8
-4.3,-3.1
-4.4,-3.4
-4.5,-3.8
-4.5,-4.2
-4.6,-4.4
-4.6,-4.6
-4.6,-4.4
-4.6,-4.5
-4.7,-4.5
-4.6,-4.2
-0.27,-4.2
48.8,-4.2
158,-6.2
266,-8.9
345,-11
390,-13
364,-11
314,-9.4
375,-11
312,-7.6
232,-6.2
144,-4.3
39.2,-3.8
-1.9,-4
-4.3,-3.3
-4.4,-3.4
-4.4,-3.7
-4.5,-4.1
-4.6,-4.3
-4.6,-4.4
-4.6,-4.4
-4.6,-4.4
-4.6,-4.3
-4.6,-4.1
-0.16,-4
53,-4
140,-5.7
200,-7.3
235,-8.3
263,-9.2
277,-9.2
270,-8.7
250,-7.4
213,-6.2
159,-4.6
73.8,-3.8
27.2,-4.1
-1.6,-4
-4.3,-3.4
-4.4,-3.5
-4.4,-3.7
-4.5,-3.9
-4.6,-4.3
-4.6,-4.3
-4.6,-4.5
-4.6,-4.4
-4.6,-4.4
-4.6,-4.2
-1.6,-4.4
38.8,-4.3
124,-5.2
192,-7
234,-7.5
266,-7.9
269,-8.1
195,-7.4
156,-36
124,-55
35,-64
4.75,-63
-0.47,-69
-4.5,-22
-4.4,-3.5
-4.5,-3.7
-4.5,-3.8
-4.6,-4.1
-4.6,-4.3
-4.7,-4.5
-4.7,-4.7
-4.7,-4.6
-4.7,-4.5
-4.6,-4.3
-2.7,-44
13.4,-71
84.3,-71
138,-72
155,-72
205,-73
214,-74
250,-75
213,-73
190,-73
125,-71
95.4,-71
17.3,-70
-3.4,-55
-4.5,-3.7
-4.5,-3.8
-4.6,-4
-4.7,-4.3
-4.7,-4.4
-4.7,-4.5
-4.7,-4.4
-4.7,-4.3
-4.7,-4.3
-4.6,-4.1
-0.98,-50
38.2,-71
110,-72
126,-72
201,-74
131,-72
79.3,-70
60.4,-70
124,-72
97.4,-71
61.3,-70
38.6,-70
11.5,-70
-5.3,-49
-4.5,-3.5
-4.5,-3.7
-4.6,-4.2
-4.8,-4.7
-4.8,-4.8
-4.8,-5
-4.8,-5
-4.8,-5
-4.8,-4.9
-4.7,-4.6
-0.87,-52
24.5,-71
121,-72
195,-73
245,-75
277,-76
288,-75
151,-72
241,-74
185,-72
92.7,-70
63.4,-70
19,-70
-2,-58
-4.6,-4.1
-4.6,-4.2
-4.7,-4.4
-4.7,-4.5
-4.7,-4.6
-4.7,-4.5
-4.7,-4.6
-4.7,-4.5
-4.7,-4.3
-4.6,-4
-1.5,-52
37.7,-70
101,-71
188,-73
239,-74
267,-74
280,-74
267,-73
209,-71
132,-69
155,-69
79.6,-68
27.5,-68
-1.3,-57
-4.4,-3.5
-4.4,-3.6
-4.5,-3.8
-4.6,-4.1
-4.6,-4.4
-4.7,-4.6
-4.7,-4.7
-4.7,-4.6
-4.7,-4.7
-4.7,-4.6
-0.87,-46
33.7,-71
46.1,-70
106,-71
233,-74
228,-72
178,-70
96.3,-69
97.8,-69
106,-70
155,-70
52.7,-69
32.7,-69
-2.6,-59
-4.4,-3.6
-4.5,-3.7
-4.5,-4
-4.6,-4.4
-4.7,-4.6
-4.7,-4.8
-4.7,-4.7
-4.7,-4.7
-4.7,-4.6
-4.6,-4.3
3.04,-58
37.9,-70
113,-71
149,-71
217,-73
257,-73
274,-73
265,-72
215,-70
99.5,-68
79.7,-68
45.1,-68
6.51,-68
-4.6,-44
-4.3,-3.2
-4.3,-3.4
-4.4,-3.8
-4.5,-4.1
-4.6,-4.3
-4.6,-4.5
-4.7,-4.6
-4.7,-4.6
-4.7,-4.6
-4.6,-4.5
-1,-2
-0.0000087,-0.00000078
-0.000009,-0.00000097
-0.0000047,0.000000326
-0.0000016,-0.00000052
0.0000179,0.00000093
-0.0000032,0.00000233
0.00000153,0.000000568
-0.0000044,0.00000226
-0.00000045,-0.0000021
0.00000491,-0.0000011
0.000000375,-0.00000074
0.00000791,0.00000308
0.00000354,-0.00000019
0.00000258,0.00000132
-0.000000058,0.00000331
-0.00000014,0.000000382
0.00000327,-0.00000079
0.00000121,0.00000105
-0.00000069,-0.00000063
0.00000108,-0.00000058
0.00000302,0.000000225
0.00000225,-0.0000019
-0.00000048,-0.00000068
-0.00000091,-0.0000012
-0.0000099,0.000000612
-0.0000073,0.000000364
-0.0000071,-0.00000079
-0.000011,-0.0000012
-0.0000091,-0.00000065
-0.0000048,-0.0000024
-0.0000039,-0.0000041
0.00000271,-0.000004
-0.0000024,0.000000491
0.00000541,-0.0000011
-0.0000026,0.00000221
0.0000113,0.00000446
0.000018,0.00000218
0.00000434,-0.00000047
0.00000114,-0.0000024
0.00000526,-0.00000025
0.0000143,0.000000503
0.0000132,0.00000159
0.0000189,-0.00000098
-0.00001,-0.00000038
0.00000294,-0.00000089
0.0000104,-0.00000012
0.00000527,0.00000374
-0.0000037,-0.0000025
-0.000018,0.00000185
-0.000027,-0.00000098
-0.000015,-0.00000078
-0.000002,-0.00000034
-0.0000072,0.000000116
-0.0000072,-0.0000012
-0.00001,-0.000006
-0.0000025,0.000000577
0.0000184,0.00000574
0.0000082,-0.00000081
0.0000063,0.00000222
-0.00000061,-0.0000016
0.000000328,0.00000171
0.00000281,-0.00000064
-0.0000016,0.000000731
0.00000507,-0.00000026
0.0000121,-0.00000071
0.00000275,0.000000816
0.00000552,-0.00000043
0.00000811,2.28E-08
0.00000508,-0.0000017
0.00000322,-0.000001
0.00000573,-0.0000014
0.00000107,-0.00000096
-0.000005,-0.000003
-0.000011,-0.000000097
0.00000288,0.000000835
-0.000016,0.000000793
30.8,-28
52.1,-70
43.8,-70
48.4,-70
27.6,-70
21.3,-70
12.7,-70
1.97,-70
-5.3,-50
-4.5,-3.5
-4.5,-3.6
-4.6,-3.9
-4.6,-4.1
-4.6,-4.2
-4.7,-4.4
