1.104975879109277770e+01,1.104973842673247297e+01,1.104976349942487523e+01,1.104977314305079794e+01,1.104979986134154224e+01,1.104978632154318596e+01,1.104976410807600296e+01,1.104976266015604836e+01,1.104973674259505145e+01,1.104978688810507492e+01,1.104975722167163887e+01,1.104975185647480274e+01,1.104976264457005186e+01,1.104978542106445438e+01,1.104978339143653976e+01,1.104978276153713601e+01,1.104978963676654757e+01,1.104979487931791837e+01,1.104979726691502506e+01
1.104977473525485721e+01,1.104977681508316145e+01,1.104882464027958200e+01,1.104977152061893442e+01,2.354309842777958295e+00,2.397943145067053639e+00,1.104974168680749891e+01,1.104880241640299232e+01,1.104690999360671810e+01,1.104976313272158883e+01,1.104977712314571114e+01,1.104978347237335434e+01,1.104977885633644519e+01,2.390618826833483812e+00,2.342209157239011574e+00,2.295534925363290402e+00,2.391623960676049432e+00,1.104977032267154158e+01,1.104977879690979670e+01
1.104882703050942538e+01,1.000009827999475576e+01,1.000011227386936952e+01,1.000011739255418952e+01,7.904216280395033323e+00,4.259972559906135992e+00,1.000013129139365020e+01,1.000012755645045814e+01,1.000012966171305351e+01,1.104881439583510705e+01,1.000012523340371828e+01,1.000011175653281370e+01,1.000014062867434106e+01,1.000013792463917639e+01,8.952758770692026857e+00,4.229061260200674965e+00,4.230985945709305085e+00,4.242794416169038740e+00,4.261509910909140331e+00
1.104883904504534620e+01,1.104880744143152782e+01,1.104785330448102343e+01,1.104886975365289814e+01,1.000126861845427051e+01,1.000126944831495202e+01,1.000130164510739128e+01,1.104785463695356285e+01,8.952763196885513253e+00,1.104881583189366623e+01,1.104691068354797601e+01,1.104884145024626996e+01,4.311290867446521347e+00,4.249868076152341523e+00,2.356345331012546840e+00,4.332952047176036992e+00,1.104883141586228668e+01,1.000127066539692500e+01,1.104882770251803414e+01
1.104974315282637143e+01,1.104978359133746402e+01,1.104983256223883714e+01,1.104599677301918703e+01,1.104978703372597160e+01,1.104980358687379471e+01,1.104974831932986312e+01,1.104977588112586595e+01,1.104978318407794546e+01,1.104978578959394930e+01,1.104980424483188273e+01,1.104982108194410095e+01,1.104598906506405953e+01,1.104973892203847896e+01,1.104980605069021848e+01,1.104596932341451243e+01,1.104977713341722101e+01,1.104980724487054644e+01,1.104977823342266952e+01
1.104881459299646629e+01,1.104881331851343873e+01,1.104691722836552437e+01,1.104881126949462988e+01,1.104977018714770942e+01,4.429892202809795343e+00,1.104882919779968198e+01,1.104978826771141875e+01,1.000129940769617498e+01,1.000129712174040542e+01,1.104981493731339626e+01,1.104978171349603144e+01,1.104883903995597016e+01,1.104979436663913361e+01,2.356846993676763979e+00,1.104980460011003629e+01,1.104980097335353939e+01,1.104884417139225938e+01,1.104882212502815442e+01
1.104979765287387039e+01,1.104599781117793178e+01,1.104596570002868638e+01,1.104984354861122320e+01,1.104981093496488675e+01,1.104977920626571652e+01,1.104980276493220082e+01,1.104977010627301226e+01,1.104980215735397842e+01,1.104977449470746009e+01,1.104981747938584391e+01,1.104692866015093067e+01,1.104976577884220035e+01,1.104983249583673910e+01,1.104596903622672244e+01,1.104981131059375876e+01,1.104973870556385585e+01,1.104974334978498618e+01,1.104971052937115594e+01
1.104976019829862111e+01,1.104977301564132297e+01,1.104979635057176246e+01,1.104977297731280217e+01,1.104977164259380906e+01,1.104978557586410481e+01,1.104978714106340298e+01,1.104975733852297637e+01,1.104976539843112704e+01,1.104975486061019296e+01,1.104979374645634138e+01,1.104977889154075221e+01,1.104974768494521520e+01,2.489228353646389280e+00,1.104977613886685717e+01,1.104975176711033846e+01,1.104978206731616197e+01,1.104976763553268881e+01,1.104976808949487221e+01
1.104981996710325909e+01,1.104984130208273641e+01,1.104981392670486962e+01,1.104981505297347688e+01,1.104978137518720160e+01,1.104977913227322439e+01,1.104983010900867235e+01,1.104982468504246285e+01,1.104984550388230247e+01,1.104984700250221863e+01,1.104981248066690647e+01,1.104981107986279021e+01,1.104978936708609361e+01,1.104978390121271659e+01,1.104976347648818980e+01,1.104977058950496804e+01,1.104975876779938915e+01,1.104981985765145325e+01,1.104980672278317577e+01
1.104974726764274173e+01,1.104971798494671731e+01,1.104975642718746798e+01,1.104597042155675446e+01,1.104974391860437066e+01,1.104978691831280990e+01,1.104973795642469803e+01,1.104598727296477101e+01,1.104598784057227334e+01,1.104979470608800618e+01,1.104977981138474696e+01,1.104598394066402278e+01,1.104976167879966376e+01,1.104976737138222376e+01,1.104692998498502554e+01,1.104980530784017567e+01,1.104981849285052675e+01,1.104598255385353056e+01,1.104975961767268267e+01
1.104977018730271787e+01,1.104692647394647231e+01,1.104881537017771009e+01,1.104976420964958450e+01,1.104976054398021823e+01,1.104978007889052982e+01,1.104976270523854964e+01,1.104977567341581768e+01,1.104880715006745362e+01,1.104974888385191534e+01,1.104974067643414237e+01,1.104975492623434263e+01,1.104978172407160564e+01,4.352755330062412220e+00,1.104976746686076261e+01,2.405971088623408249e+00,4.314554786395987662e+00,1.104978307577911778e+01,1.104881769149642956e+01
1.104975487673568324e+01,1.104977832359257661e+01,1.104973829525580875e+01,1.104976544007419825e+01,1.104975505898536348e+01,1.104976480033327313e+01,1.104977830074414591e+01,1.104979420615620178e+01,1.104977960239079593e+01,1.104977053749674809e+01,1.104974677652030834e+01,1.104973618743239960e+01,1.104974841104340477e+01,1.104974067658657155e+01,1.104976789435774265e+01,1.104977980948172345e+01,1.104976333856548187e+01,1.104977140373553190e+01,1.104975236908534342e+01
1.104976780912727996e+01,1.104976977337980948e+01,1.104976585307081471e+01,1.104976369052490170e+01,2.418240579762821252e+00,2.480839122967450905e+00,1.104975277419102753e+01,1.104976008445529523e+01,1.104974854029805975e+01,1.104975987186058894e+01,1.104977801567431683e+01,1.104975958978670469e+01,2.404195998281017488e+00,2.362768238140075638e+00,2.391729686079165695e+00,2.385516832651508157e+00,2.370547939006527383e+00,1.104980200220021480e+01,1.104977358441439961e+01
1.104976316691119109e+01,1.104977384802286444e+01,1.104977701709753291e+01,1.104976548635972300e+01,1.104978006290155079e+01,1.104978014372254336e+01,1.104976087336701696e+01,1.104977847370230215e+01,1.104977130370853189e+01,1.104977135145002265e+01,1.104976820338729837e+01,1.104975627999342613e+01,1.104974208114213319e+01,1.104974756135123393e+01,1.104975823295034232e+01,1.104976846078330155e+01,1.104977182237190902e+01,1.104978243878265154e+01,1.104976518121179652e+01
1.104598393235442622e+01,1.104975667283015817e+01,1.104977112794679073e+01,1.104979037761537697e+01,1.104599309507906568e+01,1.104972591784390623e+01,1.104974362687531375e+01,1.104979026910229578e+01,1.104974741664909210e+01,1.104979786708074485e+01,1.104975803302929016e+01,1.104599452298829121e+01,1.104599010911846868e+01,1.104599280695390107e+01,1.104692655534732637e+01,1.104976222443441536e+01,1.104974827602887721e+01,1.104975639532633025e+01,1.104976033696495996e+01
1.104692137916526384e+01,1.104598719943321683e+01,1.104976634346446041e+01,1.104973584495439631e+01,1.104693009765207101e+01,1.104972773322684354e+01,1.104599617009245449e+01,1.104598230469394515e+01,1.104982404276342400e+01,1.104599121860840150e+01,1.104979559860827010e+01,1.104598394562412444e+01,1.104976914277676237e+01,1.104973769948083451e+01,1.104974781718205357e+01,1.104974744532813702e+01,1.104974083855407763e+01,1.104973415257853020e+01,1.104975033120305561e+01
1.104973669592175511e+01,1.104979266032552587e+01,1.104980098213257200e+01,1.104971893514652592e+01,1.104980448804934134e+01,1.104980552240376745e+01,1.104981727868007546e+01,1.104982090993576094e+01,1.104975416893479867e+01,1.104973788606960206e+01,1.104972227885472336e+01,1.104979765839486205e+01,1.104976650193601628e+01,1.104980525502847399e+01,1.104978332620984283e+01,1.104981095581731054e+01,1.104973807099528216e+01,1.104979126672458634e+01,1.104978015111636225e+01
1.104598208289633732e+01,1.104599395707755782e+01,1.104599809089364726e+01,1.104974817242176144e+01,1.104973852407516333e+01,1.104599527389717650e+01,1.104597047217245454e+01,1.104599336314536551e+01,1.104598038397693216e+01,1.104981578318249014e+01,1.104598198855348201e+01,1.104598416823444396e+01,1.104974433202417039e+01,1.104975098355729202e+01,1.104977112486449897e+01,1.104974390379622839e+01,1.104973272746463664e+01,1.104973291272077240e+01,1.104972807434469928e+01
1.104973674799027705e+01,1.104597652852205236e+01,1.104598037636269581e+01,1.104598837376695109e+01,1.104975451585676893e+01,1.104973650359427850e+01,1.104972892267915974e+01,1.104977516458697728e+01,1.104596897555968482e+01,1.104599401656026103e+01,1.104598002585329830e+01,1.104599881648992543e+01,1.104976137810875514e+01,1.104597905347869258e+01,1.104973551553180933e+01,1.104977102815931467e+01,1.104975361627191610e+01,1.104597847414846434e+01,1.104973828450870954e+01
1.104598315748169313e+01,1.104598294231671574e+01,1.104597910561351881e+01,1.104597771126517003e+01,1.104598886104179556e+01,1.104598753858611637e+01,1.104598394066387357e+01,1.104599157258635778e+01,1.104598858043127585e+01,1.104691964922054659e+01,1.104598715678721810e+01,1.104598026302817537e+01,1.104597697180195759e+01,1.104598472934845965e+01,1.104599086068497904e+01,4.439785323284158203e+00,4.415181923013659748e+00,4.401543911729800307e+00,6.408093396912075690e+00
1.104975669770519531e+01,1.104979110767604844e+01,1.104978125962139934e+01,1.104979876399969640e+01,1.104977366733972133e+01,1.104975829975439083e+01,1.104976041670871112e+01,1.104976472634342244e+01,1.104978681730374213e+01,1.104979106987781279e+01,1.104978542438045430e+01,1.104978766573561799e+01,1.104979312111635892e+01,1.104973985845147944e+01,1.104977903228454927e+01,1.104977139077081816e+01,1.104979408443403877e+01,1.104977139361140814e+01,1.104970169360275989e+01
1.104598417932960253e+01,1.104598602222758785e+01,1.104598099785289378e+01,1.104977194040814581e+01,1.104975256156092556e+01,1.104599558567054984e+01,1.104598619340537802e+01,1.104975192009107055e+01,1.104598828995268711e+01,1.104599468414599706e+01,1.104598828971260716e+01,1.104975660331697540e+01,1.104599628586197824e+01,1.104975004720620824e+01,1.104974993943057093e+01,1.104598215200424605e+01,1.104599572663703988e+01,1.104596781973671504e+01,1.104599461553810080e+01
1.104880438329603543e+01,1.104785750881939244e+01,1.104785294587926536e+01,1.104786903677966947e+01,1.104882449457167404e+01,1.104786015719492553e+01,1.104974649958382749e+01,1.104786299195083288e+01,1.104599362665723561e+01,1.104881297731872714e+01,1.104977865250715396e+01,1.104785326719411565e+01,1.104785595656148800e+01,1.104975582587400496e+01,1.104978262607943229e+01,2.474429364419729716e+00,1.104978435565929118e+01,1.104787047332684580e+01,1.104786863653083451e+01
1.104597911898933660e+01,1.104598741675718898e+01,1.104599287523274320e+01,1.104598990427150085e+01,1.104599013427168508e+01,1.104598971168514687e+01,1.104598685168145344e+01,1.104599192586545620e+01,1.104597854026557613e+01,1.104599319315883932e+01,1.104599354426087920e+01,1.104597822297939658e+01,1.104598479436400638e+01,1.104599269848007559e+01,1.104598551757129599e+01,1.104599026637401593e+01,1.104693516952473153e+01,4.403066239841701091e+00,1.104597867425148472e+01
1.104974623542265455e+01,1.104975154919466895e+01,1.104978476774289042e+01,1.104972961417515265e+01,1.104973260047474604e+01,1.104972922265098489e+01,1.104977242472065946e+01,1.104976488429641002e+01,1.104974573891837863e+01,1.104977427972846016e+01,1.104976174170841396e+01,1.104977457861748746e+01,1.104975028059300790e+01,1.104974744194032610e+01,1.104598251912455709e+01,1.104978708071127080e+01,1.104978329808436754e+01,1.104977261876695138e+01,1.104977662716441422e+01
1.104598612531335533e+01,1.104598918438647104e+01,1.104597946238607165e+01,1.104597781783090937e+01,1.104598157782149848e+01,1.104598335871340176e+01,1.104598569952360876e+01,1.104598948383843116e+01,1.104599105173656781e+01,1.104598919883843422e+01,8.273928168932163985e+00,8.303297088770602130e+00,1.014364854752163403e+01,1.104598102076273669e+01,1.104598635386178174e+01,1.104598053342598440e+01,1.104597867228853048e+01,1.104598638895914675e+01,1.104598212461731954e+01
1.104598858442345133e+01,1.104599470210801826e+01,1.104598583207781637e+01,1.104599347302891132e+01,1.104598383730993305e+01,1.104597966851313906e+01,1.104598446513636567e+01,1.104598179528134949e+01,1.104598596376536257e+01,1.104598940053531209e+01,1.104599218968682628e+01,1.104599203570637300e+01,1.104598131779289893e+01,1.104598035326337957e+01,1.104599159006666120e+01,1.104598477582791105e+01,1.104598577651799296e+01,1.104598432754400505e+01,1.104598548568276506e+01
1.104598521451814541e+01,1.104692545374532742e+01,1.104598485374948424e+01,1.104692420236984418e+01,1.104598265529316592e+01,1.104597564467340298e+01,1.104597815019672780e+01,1.104785889185831316e+01,1.104881285101084387e+01,1.104784585842139144e+01,1.104598248607379851e+01,1.104599264195874220e+01,1.104598402624874076e+01,1.104693622390534813e+01,1.104596471088765597e+01,1.104597985492144652e+01,1.104786733957050338e+01,1.104882337900635392e+01,1.104693655714432055e+01
