2.416340571016202532e-01,2.418087665859462443e-01,2.417349968966087392e-01,2.418628292699990523e-01,2.424585577794977909e-01,2.423203142299614754e-01,2.418570831761186757e-01,2.413556421018939191e-01,2.411992080251109949e-01,2.420031530469427539e-01,2.416150316564654732e-01,2.415572265514503436e-01,2.416452125491421465e-01,2.420701145922573572e-01,2.423577529303627687e-01,2.419939813540492313e-01,2.422906956460080807e-01,2.421742053146946350e-01,2.419080550895643944e-01
2.418931473504540852e-01,2.418930439914321884e-01,2.417058974605909849e-01,2.418633682665889961e-01,2.421761724246387637e-01,2.424221219721688914e-01,2.414823105580680696e-01,2.410756738807560140e-01,2.405937185596541961e-01,2.416763297433001667e-01,2.420676704260117384e-01,2.419668939700491961e-01,2.422106504955715278e-01,2.415694945189759413e-01,2.411574643139204888e-01,2.429844610328116550e-01,2.411907143949603427e-01,2.421205059084230726e-01,2.416927267387530553e-01
-5.059073346984519493e-01,-5.063344741350633837e-01,-5.064367969975006600e-01,-5.059978441816066486e-01,-5.056231009676444010e-01,-5.053640262051320997e-01,-5.056798174245482613e-01,-5.063244593118874093e-01,-5.060443666853594591e-01,-5.064872522644124908e-01,-5.061156119339813575e-01,-5.064683211101771443e-01,-5.058212060909977881e-01,-5.060679668892805738e-01,-5.058005756279013720e-01,-5.066434756370221670e-01,-5.058622105826888760e-01,-5.067840213528531645e-01,-5.063009211213395089e-01
-8.509423374002197393e-01,-8.520695108671658691e-01,-8.519916302245780226e-01,-8.506602396918133691e-01,-8.507372378512007005e-01,-8.509660400458116669e-01,-8.503456772291339005e-01,-8.522251661747342055e-01,-8.502961508037352178e-01,-8.516618751809713617e-01,-8.524086088360138813e-01,-8.509790927875475752e-01,-8.508644307951751529e-01,-8.507284944931912118e-01,-8.514262980496388744e-01,-8.509549060121330832e-01,-8.514090521455643934e-01,-8.505845126053592775e-01,-8.512887726418884027e-01
-1.932025980905504592e-01,-1.923478337498893131e-01,-1.919329844655381923e-01,-1.932199440447001093e-01,-1.921597684365899117e-01,-1.917719761207584972e-01,-1.928723750279719984e-01,-1.924026424679775860e-01,-1.922206649380232002e-01,-1.925165155833235553e-01,-1.916749435839127380e-01,-1.915220194741126813e-01,-1.940808849290381055e-01,-1.929161606331583623e-01,-1.920090225213845481e-01,-1.934547300113170498e-01,-1.922478255933202651e-01,-1.916070054023550628e-01,-1.920156428455290776e-01
-7.021245142915139015e-01,-7.015340122556601443e-01,-7.029399325993059833e-01,-7.016800260055765515e-01,-7.012070405680468355e-01,-7.016954883255251962e-01,-7.016039629038623993e-01,-7.010625850301843709e-01,-7.005389641514223609e-01,-7.003275972349883860e-01,-7.009218264914031105e-01,-7.008216632255250822e-01,-7.013091366191117615e-01,-7.006344728637423636e-01,-7.007458181594647950e-01,-7.010069239952203546e-01,-7.006419778263285325e-01,-7.012392790578995116e-01,-7.016547855773807019e-01
-1.455930643597164176e+00,-1.457636152263332319e+00,-1.457639974175235276e+00,-1.455649078014856768e+00,-1.455910309068791708e+00,-1.456065369242422358e+00,-1.456183426545960113e+00,-1.456431078304044613e+00,-1.455722660707766902e+00,-1.456570239920453202e+00,-1.455706960040242581e+00,-1.457310733851079343e+00,-1.456779186910004853e+00,-1.455484224364634427e+00,-1.457569646728087864e+00,-1.455942999892060774e+00,-1.457128607412663257e+00,-1.457371633276911771e+00,-1.457600520525871302e+00
-1.456544672967483578e+00,-1.456268121621284495e+00,-1.455963527186615147e+00,-1.456319026204559552e+00,-1.456364913794968574e+00,-1.456140672540766623e+00,-1.456094120916014978e+00,-1.456596624504025161e+00,-1.456795175200301440e+00,-1.456933384322584679e+00,-1.455912962887671469e+00,-1.456397519786388095e+00,-1.456854898519357455e+00,-1.456356994278014794e+00,-1.456223108175801695e+00,-1.456380527388531521e+00,-1.456522602329433980e+00,-1.456513327826792548e+00,-1.456314067228980935e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
