1.288421707981314501e+00,1.256883285239786430e+00,1.221875503482811043e+00,1.262290281196357444e+00,1.159997168515472410e+00,1.202826703446456369e+00,1.249852601502339011e+00,1.279085279650361784e+00,1.333384396901003299e+00,1.175595594743852335e+00,1.285993171400895640e+00,1.255910894343953643e+00,1.254085579088437097e+00,1.180251245962924411e+00,1.185968422191089999e+00,1.171258580472172683e+00,1.162308237885952167e+00,1.183164345967470776e+00,1.203691196155333820e+00
1.240709944748338733e+00,1.254515808530517029e+00,1.265294773013700746e+00,1.210136757863178980e+00,1.439217595631414381e+00,1.456341388062253328e+00,1.263056179213228214e+00,1.337977588879222024e+00,1.436343535580911768e+00,1.253275121487083421e+00,1.223133256290431126e+00,1.165854253616971148e+00,1.173939296726565606e+00,1.397140434380484741e+00,1.336767782399401749e+00,1.327676911666641590e+00,1.391790346733926542e+00,1.180316353226261938e+00,1.235125605633926593e+00
1.407980449944232326e+00,1.381161161772345380e+00,1.381049932977299610e+00,1.301359024572900314e+00,1.272628945600768224e+00,1.527035609852171572e+00,1.299915187378954284e+00,1.355610091473492318e+00,1.358692159833411184e+00,1.463673350003507512e+00,1.352347868849927970e+00,1.384970288454845377e+00,1.307499841110958849e+00,1.329125623030616543e+00,1.284977681910699499e+00,1.475869602435232908e+00,1.446800321245497400e+00,1.478286741033364216e+00,1.580533710048777074e+00
1.293474345247948687e+00,1.417625801124167806e+00,1.454254484771301037e+00,1.227910687001510626e+00,1.181427499512432977e+00,1.185986533110005015e+00,1.174754776696059988e+00,1.477027711973258217e+00,1.141919183377582581e+00,1.410833280388712474e+00,1.532663525222533352e+00,1.303519323408713015e+00,1.546926203093835328e+00,1.456017361167874835e+00,1.455140303442460592e+00,1.587678989809127694e+00,1.290871258037379565e+00,1.192328106445404989e+00,1.298501634471598720e+00
1.222056170788092810e+00,1.119388462522600047e+00,9.935704057411011147e-01,1.284376750481753149e+00,1.082796521487123131e+00,1.047444497908194050e+00,1.215574885596564014e+00,1.153265925726187024e+00,1.130795740809398042e+00,1.152555710811224987e+00,9.241238817872213795e-01,9.637173962528985394e-01,1.354708701564820927e+00,1.201036915412959871e+00,1.085056142383030720e+00,1.278557716762225294e+00,1.124011262957220758e+00,1.000982694905053538e+00,1.154410040304927110e+00
1.357718005771506142e+00,1.279026734902820372e+00,1.462854197752490482e+00,1.328002079634068799e+00,1.233134381403833579e+00,1.707146396815145017e+00,1.335224176153547715e+00,1.173008952093000268e+00,1.102086297181797292e+00,1.106896409596776376e+00,1.117182890466229539e+00,1.170718938022819788e+00,1.225259702012755580e+00,1.145905032538310220e+00,1.370868632732134440e+00,1.161101991630231201e+00,1.163580053831307470e+00,1.265593186772599354e+00,1.276279005929920052e+00
1.106679916785595630e+00,1.310321927314683332e+00,1.308088481658756574e+00,1.014098380076280392e+00,9.706930700324487571e-01,1.113930475461347491e+00,1.114256560555653142e+00,1.140847762414830546e+00,1.064561275021694398e+00,1.157759294609237211e+00,1.058357612759664113e+00,1.287902574767494812e+00,1.187694470861392348e+00,1.008852790629936935e+00,1.290851394496897564e+00,1.060088669142223328e+00,1.213115366100064429e+00,1.235229295680773332e+00,1.296802237452431061e+00
1.129836268099242647e+00,1.138389161236235569e+00,1.050334910703659697e+00,1.098968677243081338e+00,1.104180603652501036e+00,1.053784503053807775e+00,1.054806637287022841e+00,1.166957364932890373e+00,1.168027471311448240e+00,1.189764305760764973e+00,1.029623817187879542e+00,1.096751749476355897e+00,1.166289316839010493e+00,1.516198053948557334e+00,1.070771251254638790e+00,1.107141266460712092e+00,1.081418600990778911e+00,1.146300901353736634e+00,1.130264503930152431e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
