Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
WaveWatchIII,0,Hawaii,21.76 N,157.9 W,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,0,v1.10
wave height,wave period,Year,Month,Day,Hour,Minute,,,,,,,,,,,,,
1.805,9.75,2019,2,18,15,0,,,,,,,,,,,,,
1.8,9.73,2019,2,18,18,0,,,,,,,,,,,,,
1.8,9.71,2019,2,18,21,0,,,,,,,,,,,,,
1.8,9.69,2019,2,19,0,0,,,,,,,,,,,,,
1.795,9.67,2019,2,19,3,0,,,,,,,,,,,,,
1.79,9.645,2019,2,19,6,0,,,,,,,,,,,,,
1.79,9.63,2019,2,19,9,0,,,,,,,,,,,,,
1.79,9.605,2019,2,19,12,0,,,,,,,,,,,,,
1.79,9.585,2019,2,19,15,0,,,,,,,,,,,,,
1.79,9.565,2019,2,19,18,0,,,,,,,,,,,,,
1.785,9.55,2019,2,19,21,0,,,,,,,,,,,,,
1.78,9.525,2019,2,20,0,0,,,,,,,,,,,,,
1.78,9.51,2019,2,20,3,0,,,,,,,,,,,,,
1.78,9.485,2019,2,20,6,0,,,,,,,,,,,,,
1.78,9.47,2019,2,20,9,0,,,,,,,,,,,,,
1.78,9.445,2019,2,20,12,0,,,,,,,,,,,,,
1.78,9.435,2019,2,20,15,0,,,,,,,,,,,,,
1.78,9.415,2019,2,20,18,0,,,,,,,,,,,,,
1.78,9.4,2019,2,20,21,0,,,,,,,,,,,,,
1.775,9.385,2019,2,21,0,0,,,,,,,,,,,,,
1.77,9.375,2019,2,21,3,0,,,,,,,,,,,,,
1.77,9.37,2019,2,21,6,0,,,,,,,,,,,,,
1.77,9.355,2019,2,21,9,0,,,,,,,,,,,,,
1.77,9.35,2019,2,21,12,0,,,,,,,,,,,,,
1.77,9.345,2019,2,21,15,0,,,,,,,,,,,,,
1.77,9.34,2019,2,21,18,0,,,,,,,,,,,,,
1.77,9.34,2019,2,21,21,0,,,,,,,,,,,,,
1.77,9.34,2019,2,22,0,0,,,,,,,,,,,,,
1.77,9.34,2019,2,22,3,0,,,,,,,,,,,,,
1.77,9.345,2019,2,22,6,0,,,,,,,,,,,,,
1.775,9.35,2019,2,22,9,0,,,,,,,,,,,,,
1.78,9.35,2019,2,22,12,0,,,,,,,,,,,,,
1.78,9.355,2019,2,22,15,0,,,,,,,,,,,,,
1.78,9.365,2019,2,22,18,0,,,,,,,,,,,,,
1.78,9.37,2019,2,22,21,0,,,,,,,,,,,,,
1.78,9.375,2019,2,23,0,0,,,,,,,,,,,,,
1.78,9.395,2019,2,23,3,0,,,,,,,,,,,,,
1.78,9.405,2019,2,23,6,0,,,,,,,,,,,,,
1.78,9.41,2019,2,23,9,0,,,,,,,,,,,,,
1.78,9.425,2019,2,23,12,0,,,,,,,,,,,,,
1.785,9.445,2019,2,23,15,0,,,,,,,,,,,,,
1.79,9.45,2019,2,23,18,0,,,,,,,,,,,,,
1.79,9.465,2019,2,23,21,0,,,,,,,,,,,,,
1.79,9.475,2019,2,24,0,0,,,,,,,,,,,,,
1.79,9.49,2019,2,24,3,0,,,,,,,,,,,,,
1.79,9.505,2019,2,24,6,0,,,,,,,,,,,,,
1.795,9.53,2019,2,24,9,0,,,,,,,,,,,,,
1.8,9.545,2019,2,24,12,0,,,,,,,,,,,,,
1.8,9.56,2019,2,24,15,0,,,,,,,,,,,,,
1.8,9.575,2019,2,24,18,0,,,,,,,,,,,,,
1.8,9.59,2019,2,24,21,0,,,,,,,,,,,,,
1.8,9.61,2019,2,25,0,0,,,,,,,,,,,,,
1.805,9.63,2019,2,25,3,0,,,,,,,,,,,,,
1.81,9.645,2019,2,25,6,0,,,,,,,,,,,,,
1.81,9.67,2019,2,25,9,0,,,,,,,,,,,,,
1.81,9.685,2019,2,25,12,0,,,,,,,,,,,,,
1.81,9.71,2019,2,25,15,0,,,,,,,,,,,,,
1.815,9.725,2019,2,25,18,0,,,,,,,,,,,,,
1.82,9.745,2019,2,25,21,0,,,,,,,,,,,,,
1.82,9.77,2019,2,26,0,0,,,,,,,,,,,,,
1.82,9.795,2019,2,26,3,0,,,,,,,,,,,,,
1.82,9.82,2019,2,26,6,0,,,,,,,,,,,,,
1.83,9.85,2019,2,26,9,0,,,,,,,,,,,,,
1.83,9.87,2019,2,26,12,0,,,,,,,,,,,,,
1.835,9.9,2019,2,26,15,0,,,,,,,,,,,,,
1.84,9.93,2019,2,26,18,0,,,,,,,,,,,,,
1.84,9.965,2019,2,26,21,0,,,,,,,,,,,,,
1.845,10.005,2019,2,27,0,0,,,,,,,,,,,,,
1.85,10.04,2019,2,27,3,0,,,,,,,,,,,,,
1.85,10.075,2019,2,27,6,0,,,,,,,,,,,,,
1.855,10.11,2019,2,27,9,0,,,,,,,,,,,,,
1.86,10.145,2019,2,27,12,0,,,,,,,,,,,,,
1.865,10.175,2019,2,27,15,0,,,,,,,,,,,,,
1.87,10.2,2019,2,27,18,0,,,,,,,,,,,,,
1.875,10.225,2019,2,27,21,0,,,,,,,,,,,,,
1.88,10.25,2019,2,28,0,0,,,,,,,,,,,,,
1.88,10.28,2019,2,28,3,0,,,,,,,,,,,,,
1.885,10.295,2019,2,28,6,0,,,,,,,,,,,,,
1.89,10.315,2019,2,28,9,0,,,,,,,,,,,,,
1.895,10.34,2019,2,28,12,0,,,,,,,,,,,,,
1.9,10.365,2019,2,28,15,0,,,,,,,,,,,,,
1.9,10.39,2019,2,28,18,0,,,,,,,,,,,,,
1.91,10.405,2019,2,28,21,0,,,,,,,,,,,,,
1.935,10.43,2019,3,1,0,0,,,,,,,,,,,,,
1.995,10.45,2019,3,1,3,0,,,,,,,,,,,,,
2.02,10.47,2019,3,1,6,0,,,,,,,,,,,,,
2.015,10.495,2019,3,1,9,0,,,,,,,,,,,,,
1.99,10.52,2019,3,1,12,0,,,,,,,,,,,,,
1.975,10.55,2019,3,1,15,0,,,,,,,,,,,,,
1.965,10.585,2019,3,1,18,0,,,,,,,,,,,,,
1.965,10.625,2019,3,1,21,0,,,,,,,,,,,,,
1.975,10.67,2019,3,2,0,0,,,,,,,,,,,,,
2.005,10.715,2019,3,2,3,0,,,,,,,,,,,,,
2.05,10.77,2019,3,2,6,0,,,,,,,,,,,,,
2.055,10.815,2019,3,2,9,0,,,,,,,,,,,,,
2.01,10.835,2019,3,2,12,0,,,,,,,,,,,,,
1.945,10.835,2019,3,2,15,0,,,,,,,,,,,,,
1.88,10.805,2019,3,2,18,0,,,,,,,,,,,,,
1.825,10.725,2019,3,2,21,0,,,,,,,,,,,,,
1.77,10.625,2019,3,3,0,0,,,,,,,,,,,,,
1.71,10.505,2019,3,3,3,0,,,,,,,,,,,,,
1.66,10.37,2019,3,3,6,0,,,,,,,,,,,,,
1.63,11.46,2019,3,3,9,0,,,,,,,,,,,,,
1.62,13.395,2019,3,3,12,0,,,,,,,,,,,,,
1.645,12.2,2019,3,3,15,0,,,,,,,,,,,,,
1.755,10.29,2019,3,3,18,0,,,,,,,,,,,,,
1.93,10.16,2019,3,3,21,0,,,,,,,,,,,,,
2.14,10.005,2019,3,4,0,0,,,,,,,,,,,,,
2.24,11.195,2019,3,4,3,0,,,,,,,,,,,,,
2.23,13.325,2019,3,4,6,0,,,,,,,,,,,,,
2.2,13.23,2019,3,4,9,0,,,,,,,,,,,,,
2.195,13.045,2019,3,4,12,0,,,,,,,,,,,,,
2.22,12.58,2019,3,4,15,0,,,,,,,,,,,,,
2.29,12.115,2019,3,4,18,0,,,,,,,,,,,,,
2.38,12.1,2019,3,4,21,0,,,,,,,,,,,,,
2.415,12.205,2019,3,5,0,0,,,,,,,,,,,,,
2.37,11.955,2019,3,5,3,0,,,,,,,,,,,,,
2.3,11.675,2019,3,5,6,0,,,,,,,,,,,,,
2.285,11.365,2019,3,5,9,0,,,,,,,,,,,,,
2.275,11.045,2019,3,5,12,0,,,,,,,,,,,,,
2.22,10.845,2019,3,5,15,0,,,,,,,,,,,,,
2.17,10.655,2019,3,5,18,0,,,,,,,,,,,,,
2.16,10.48,2019,3,5,21,0,,,,,,,,,,,,,
2.175,10.375,2019,3,6,0,0,,,,,,,,,,,,,
2.18,10.28,2019,3,6,3,0,,,,,,,,,,,,,
2.185,10.18,2019,3,6,6,0,,,,,,,,,,,,,
2.2,10.05,2019,3,6,9,0,,,,,,,,,,,,,
2.215,9.935,2019,3,6,12,0,,,,,,,,,,,,,
2.275,9.925,2019,3,6,15,0,,,,,,,,,,,,,
2.46,9.94,2019,3,6,18,0,,,,,,,,,,,,,
2.64,9.225,2019,3,6,21,0,,,,,,,,,,,,,
2.685,8.15,2019,3,7,0,0,,,,,,,,,,,,,
2.655,9.49,2019,3,7,3,0,,,,,,,,,,,,,
2.615,11.585,2019,3,7,6,0,,,,,,,,,,,,,
2.595,11.38,2019,3,7,9,0,,,,,,,,,,,,,
2.55,11.185,2019,3,7,12,0,,,,,,,,,,,,,
2.46,11.095,2019,3,7,15,0,,,,,,,,,,,,,
2.385,11.05,2019,3,7,18,0,,,,,,,,,,,,,
2.345,11.03,2019,3,7,21,0,,,,,,,,,,,,,
2.36,11,2019,3,8,0,0,,,,,,,,,,,,,
2.46,9.66,2019,3,8,3,0,,,,,,,,,,,,,
2.565,7.52,2019,3,8,6,0,,,,,,,,,,,,,
2.62,7.72,2019,3,8,9,0,,,,,,,,,,,,,
2.625,7.805,2019,3,8,12,0,,,,,,,,,,,,,
2.625,7.85,2019,3,8,15,0,,,,,,,,,,,,,
2.615,11.6,2019,3,8,18,0,,,,,,,,,,,,,
2.59,17.755,2019,3,8,21,0,,,,,,,,,,,,,
2.61,17.165,2019,3,9,0,0,,,,,,,,,,,,,
2.725,16.66,2019,3,9,3,0,,,,,,,,,,,,,
2.835,16.265,2019,3,9,6,0,,,,,,,,,,,,,
2.88,15.9,2019,3,9,9,0,,,,,,,,,,,,,
2.915,16.245,2019,3,9,12,0,,,,,,,,,,,,,
2.945,16.46,2019,3,9,15,0,,,,,,,,,,,,,
2.965,16.055,2019,3,9,18,0,,,,,,,,,,,,,
2.97,15.75,2019,3,9,21,0,,,,,,,,,,,,,
2.97,15.92,2019,3,10,0,0,,,,,,,,,,,,,
2.98,16.34,2019,3,10,3,0,,,,,,,,,,,,,
2.995,16.415,2019,3,10,6,0,,,,,,,,,,,,,
3.06,16.155,2019,3,10,9,0,,,,,,,,,,,,,
3.07,15.8,2019,3,10,12,0,,,,,,,,,,,,,
2.935,15.51,2019,3,10,15,0,,,,,,,,,,,,,
2.9,15.25,2019,3,10,18,0,,,,,,,,,,,,,
3.01,12.565,2019,3,10,21,0,,,,,,,,,,,,,
3.12,8.49,2019,3,11,0,0,,,,,,,,,,,,,
3.155,8.685,2019,3,11,3,0,,,,,,,,,,,,,
3.16,8.84,2019,3,11,6,0,,,,,,,,,,,,,
3.14,8.925,2019,3,11,9,0,,,,,,,,,,,,,
3.115,8.965,2019,3,11,12,0,,,,,,,,,,,,,
3.01,8.99,2019,3,11,15,0,,,,,,,,,,,,,
2.96,9.01,2019,3,11,18,0,,,,,,,,,,,,,
2.88,9.045,2019,3,11,21,0,,,,,,,,,,,,,
2.77,9.105,2019,3,12,0,0,,,,,,,,,,,,,
2.67,11.54,2019,3,12,3,0,,,,,,,,,,,,,
2.565,15.37,2019,3,12,6,0,,,,,,,,,,,,,
2.46,14.815,2019,3,12,9,0,,,,,,,,,,,,,
2.38,14.41,2019,3,12,12,0,,,,,,,,,,,,,
2.335,14.035,2019,3,12,15,0,,,,,,,,,,,,,
2.285,13.68,2019,3,12,18,0,,,,,,,,,,,,,
2.27,13.525,2019,3,12,21,0,,,,,,,,,,,,,
2.28,13.35,2019,3,13,0,0,,,,,,,,,,,,,
2.27,13.095,2019,3,13,3,0,,,,,,,,,,,,,
2.235,12.86,2019,3,13,6,0,,,,,,,,,,,,,
2.19,12.73,2019,3,13,9,0,,,,,,,,,,,,,
2.135,12.595,2019,3,13,12,0,,,,,,,,,,,,,
2.075,12.42,2019,3,13,15,0,,,,,,,,,,,,,
2.025,12.2,2019,3,13,18,0,,,,,,,,,,,,,
1.955,11.98,2019,3,13,21,0,,,,,,,,,,,,,
1.91,11.88,2019,3,14,0,0,,,,,,,,,,,,,
1.905,11.785,2019,3,14,3,0,,,,,,,,,,,,,
1.94,11.685,2019,3,14,6,0,,,,,,,,,,,,,
1.97,11.565,2019,3,14,9,0,,,,,,,,,,,,,
1.97,11.405,2019,3,14,12,0,,,,,,,,,,,,,
1.945,11.265,2019,3,14,15,0,,,,,,,,,,,,,
1.925,12.06,2019,3,14,18,0,,,,,,,,,,,,,
1.91,13.305,2019,3,14,21,0,,,,,,,,,,,,,
1.905,12.8,2019,3,15,0,0,,,,,,,,,,,,,
1.905,12.515,2019,3,15,3,0,,,,,,,,,,,,,
1.905,12.28,2019,3,15,6,0,,,,,,,,,,,,,
1.88,12.05,2019,3,15,9,0,,,,,,,,,,,,,
1.835,11.915,2019,3,15,12,0,,,,,,,,,,,,,
1.765,11.775,2019,3,15,15,0,,,,,,,,,,,,,
1.695,11.645,2019,3,15,18,0,,,,,,,,,,,,,
1.65,11.52,2019,3,15,21,0,,,,,,,,,,,,,
1.625,14.17,2019,3,16,0,0,,,,,,,,,,,,,
1.64,18.46,2019,3,16,3,0,,,,,,,,,,,,,
1.725,17.655,2019,3,16,6,0,,,,,,,,,,,,,
1.84,16.99,2019,3,16,9,0,,,,,,,,,,,,,
1.925,16.36,2019,3,16,12,0,,,,,,,,,,,,,
1.93,15.91,2019,3,16,15,0,,,,,,,,,,,,,
1.88,15.33,2019,3,16,18,0,,,,,,,,,,,,,
1.835,15.43,2019,3,16,21,0,,,,,,,,,,,,,
1.795,15.245,2019,3,17,0,0,,,,,,,,,,,,,
1.745,14.775,2019,3,17,3,0,,,,,,,,,,,,,
1.72,14.48,2019,3,17,6,0,,,,,,,,,,,,,
1.765,14.27,2019,3,17,9,0,,,,,,,,,,,,,
1.95,13.83,2019,3,17,12,0,,,,,,,,,,,,,
2.39,15.045,2019,3,17,15,0,,,,,,,,,,,,,
3.505,17.2,2019,3,17,18,0,,,,,,,,,,,,,
5,16.44,2019,3,17,21,0,,,,,,,,,,,,,
5.57,16.21,2019,3,18,0,0,,,,,,,,,,,,,
5.54,16.1,2019,3,18,3,0,,,,,,,,,,,,,
5.27,16.045,2019,3,18,6,0,,,,,,,,,,,,,
4.925,15.945,2019,3,18,9,0,,,,,,,,,,,,,
4.55,15.78,2019,3,18,12,0,,,,,,,,,,,,,
4.19,15.55,2019,3,18,15,0,,,,,,,,,,,,,
3.86,15.34,2019,3,18,18,0,,,,,,,,,,,,,
3.58,15.02,2019,3,18,21,0,,,,,,,,,,,,,
3.32,14.57,2019,3,19,0,0,,,,,,,,,,,,,
3.09,14.315,2019,3,19,3,0,,,,,,,,,,,,,
2.895,13.985,2019,3,19,6,0,,,,,,,,,,,,,
2.725,13.59,2019,3,19,9,0,,,,,,,,,,,,,
2.57,13.4,2019,3,19,12,0,,,,,,,,,,,,,
2.44,13.15,2019,3,19,15,0,,,,,,,,,,,,,
2.325,12.78,2019,3,19,18,0,,,,,,,,,,,,,
2.23,12.58,2019,3,19,21,0,,,,,,,,,,,,,
2.145,12.445,2019,3,20,0,0,,,,,,,,,,,,,
2.075,12.18,2019,3,20,3,0,,,,,,,,,,,,,
1.99,11.85,2019,3,20,6,0,,,,,,,,,,,,,
1.905,11.695,2019,3,20,9,0,,,,,,,,,,,,,
1.88,14.485,2019,3,20,12,0,,,,,,,,,,,,,
1.965,19.14,2019,3,20,15,0,,,,,,,,,,,,,
2.195,18.32,2019,3,20,18,0,,,,,,,,,,,,,
2.44,17.335,2019,3,20,21,0,,,,,,,,,,,,,
2.56,16.6,2019,3,21,0,0,,,,,,,,,,,,,
2.555,16.03,2019,3,21,3,0,,,,,,,,,,,,,
2.45,15.455,2019,3,21,6,0,,,,,,,,,,,,,
2.3,15.13,2019,3,21,9,0,,,,,,,,,,,,,
2.18,14.74,2019,3,21,12,0,,,,,,,,,,,,,
2.145,14.34,2019,3,21,15,0,,,,,,,,,,,,,
2.21,14.045,2019,3,21,18,0,,,,,,,,,,,,,
2.33,13.815,2019,3,21,21,0,,,,,,,,,,,,,
2.42,13.645,2019,3,22,0,0,,,,,,,,,,,,,
2.45,13.41,2019,3,22,3,0,,,,,,,,,,,,,
2.465,13.085,2019,3,22,6,0,,,,,,,,,,,,,
2.495,12.76,2019,3,22,9,0,,,,,,,,,,,,,
2.505,12.63,2019,3,22,12,0,,,,,,,,,,,,,
2.545,12.56,2019,3,22,15,0,,,,,,,,,,,,,
2.585,12.495,2019,3,22,18,0,,,,,,,,,,,,,
2.6,12.38,2019,3,22,21,0,,,,,,,,,,,,,
2.6,12.245,2019,3,23,0,0,,,,,,,,,,,,,
2.625,13.375,2019,3,23,3,0,,,,,,,,,,,,,
2.7,15.335,2019,3,23,6,0,,,,,,,,,,,,,
2.73,14.98,2019,3,23,9,0,,,,,,,,,,,,,
2.72,14.425,2019,3,23,12,0,,,,,,,,,,,,,
2.66,13.935,2019,3,23,15,0,,,,,,,,,,,,,
2.555,13.46,2019,3,23,18,0,,,,,,,,,,,,,
2.42,13.075,2019,3,23,21,0,,,,,,,,,,,,,
2.285,12.68,2019,3,24,0,0,,,,,,,,,,,,,
2.165,12.41,2019,3,24,3,0,,,,,,,,,,,,,
2.105,12.11,2019,3,24,6,0,,,,,,,,,,,,,
2.11,11.895,2019,3,24,9,0,,,,,,,,,,,,,
2.16,11.815,2019,3,24,12,0,,,,,,,,,,,,,
2.23,12.755,2019,3,24,15,0,,,,,,,,,,,,,
2.29,14.235,2019,3,24,18,0,,,,,,,,,,,,,
2.305,13.725,2019,3,24,21,0,,,,,,,,,,,,,
2.27,13.29,2019,3,25,0,0,,,,,,,,,,,,,
2.23,12.885,2019,3,25,3,0,,,,,,,,,,,,,
2.2,12.545,2019,3,25,6,0,,,,,,,,,,,,,
2.17,12.3,2019,3,25,9,0,,,,,,,,,,,,,
2.13,12.005,2019,3,25,12,0,,,,,,,,,,,,,
2.08,11.75,2019,3,25,15,0,,,,,,,,,,,,,
2.085,11.605,2019,3,25,18,0,,,,,,,,,,,,,
2.15,11.44,2019,3,25,21,0,,,,,,,,,,,,,
2.185,11.25,2019,3,26,0,0,,,,,,,,,,,,,
2.125,11.24,2019,3,26,3,0,,,,,,,,,,,,,
2.035,11.43,2019,3,26,6,0,,,,,,,,,,,,,
1.95,11.56,2019,3,26,9,0,,,,,,,,,,,,,
1.865,11.48,2019,3,26,12,0,,,,,,,,,,,,,
1.775,11.29,2019,3,26,15,0,,,,,,,,,,,,,
1.695,11.105,2019,3,26,18,0,,,,,,,,,,,,,
1.63,10.945,2019,3,26,21,0,,,,,,,,,,,,,
1.565,10.76,2019,3,27,0,0,,,,,,,,,,,,,
1.525,10.535,2019,3,27,3,0,,,,,,,,,,,,,
1.5,10.32,2019,3,27,6,0,,,,,,,,,,,,,
1.47,10.16,2019,3,27,9,0,,,,,,,,,,,,,
1.455,12.18,2019,3,27,12,0,,,,,,,,,,,,,
1.445,15.64,2019,3,27,15,0,,,,,,,,,,,,,
1.465,16.235,2019,3,27,18,0,,,,,,,,,,,,,
1.53,17.33,2019,3,27,21,0,,,,,,,,,,,,,
1.63,16.545,2019,3,28,0,0,,,,,,,,,,,,,
1.715,15.94,2019,3,28,3,0,,,,,,,,,,,,,
1.795,15.27,2019,3,28,6,0,,,,,,,,,,,,,
1.86,14.73,2019,3,28,9,0,,,,,,,,,,,,,
1.88,14.36,2019,3,28,12,0,,,,,,,,,,,,,
1.865,14.045,2019,3,28,15,0,,,,,,,,,,,,,
1.805,13.7,2019,3,28,18,0,,,,,,,,,,,,,
1.74,13.54,2019,3,28,21,0,,,,,,,,,,,,,
1.68,13.445,2019,3,29,0,0,,,,,,,,,,,,,
1.655,13.275,2019,3,29,3,0,,,,,,,,,,,,,
1.725,12.96,2019,3,29,6,0,,,,,,,,,,,,,
1.895,12.7,2019,3,29,9,0,,,,,,,,,,,,,
2.055,12.58,2019,3,29,12,0,,,,,,,,,,,,,
2.18,12.5,2019,3,29,15,0,,,,,,,,,,,,,
2.37,12.565,2019,3,29,18,0,,,,,,,,,,,,,
2.59,12.9,2019,3,29,21,0,,,,,,,,,,,,,
2.71,13.015,2019,3,30,0,0,,,,,,,,,,,,,
2.715,12.85,2019,3,30,3,0,,,,,,,,,,,,,
2.64,12.67,2019,3,30,6,0,,,,,,,,,,,,,
2.535,12.495,2019,3,30,9,0,,,,,,,,,,,,,
2.43,12.235,2019,3,30,12,0,,,,,,,,,,,,,
2.355,11.88,2019,3,30,15,0,,,,,,,,,,,,,
2.29,14.57,2019,3,30,18,0,,,,,,,,,,,,,
2.23,19.015,2019,3,30,21,0,,,,,,,,,,,,,
2.175,18.125,2019,3,31,0,0,,,,,,,,,,,,,
2.135,17.495,2019,3,31,3,0,,,,,,,,,,,,,
2.1,16.82,2019,3,31,6,0,,,,,,,,,,,,,
2.065,16.43,2019,3,31,9,0,,,,,,,,,,,,,
2.01,15.925,2019,3,31,12,0,,,,,,,,,,,,,
1.955,15.675,2019,3,31,15,0,,,,,,,,,,,,,
1.905,15.485,2019,3,31,18,0,,,,,,,,,,,,,
1.855,15.32,2019,3,31,21,0,,,,,,,,,,,,,
1.805,15.17,2019,4,1,0,0,,,,,,,,,,,,,
1.77,14.95,2019,4,1,3,0,,,,,,,,,,,,,
1.75,14.755,2019,4,1,6,0,,,,,,,,,,,,,
1.735,14.675,2019,4,1,9,0,,,,,,,,,,,,,
1.73,14.645,2019,4,1,12,0,,,,,,,,,,,,,
1.735,14.645,2019,4,1,15,0,,,,,,,,,,,,,
1.73,14.6,2019,4,1,18,0,,,,,,,,,,,,,
1.71,14.44,2019,4,1,21,0,,,,,,,,,,,,,
1.71,14.16,2019,4,2,0,0,,,,,,,,,,,,,
1.725,13.985,2019,4,2,3,0,,,,,,,,,,,,,
1.8,13.875,2019,4,2,6,0,,,,,,,,,,,,,
1.95,13.645,2019,4,2,9,0,,,,,,,,,,,,,
2.14,13.41,2019,4,2,12,0,,,,,,,,,,,,,
2.295,13.355,2019,4,2,15,0,,,,,,,,,,,,,
2.4,13.365,2019,4,2,18,0,,,,,,,,,,,,,
2.445,13.275,2019,4,2,21,0,,,,,,,,,,,,,
2.465,13.035,2019,4,3,0,0,,,,,,,,,,,,,
2.48,12.81,2019,4,3,3,0,,,,,,,,,,,,,
2.455,12.745,2019,4,3,6,0,,,,,,,,,,,,,
2.405,12.755,2019,4,3,9,0,,,,,,,,,,,,,
2.35,12.785,2019,4,3,12,0,,,,,,,,,,,,,
2.275,12.755,2019,4,3,15,0,,,,,,,,,,,,,
2.19,12.61,2019,4,3,18,0,,,,,,,,,,,,,
2.095,12.415,2019,4,3,21,0,,,,,,,,,,,,,
2.005,12.195,2019,4,4,0,0,,,,,,,,,,,,,
1.935,11.98,2019,4,4,3,0,,,,,,,,,,,,,
1.875,11.835,2019,4,4,6,0,,,,,,,,,,,,,
1.825,11.705,2019,4,4,9,0,,,,,,,,,,,,,
1.785,11.54,2019,4,4,12,0,,,,,,,,,,,,,
1.755,11.325,2019,4,4,15,0,,,,,,,,,,,,,
1.755,11.115,2019,4,4,18,0,,,,,,,,,,,,,
1.77,12.91,2019,4,4,21,0,,,,,,,,,,,,,
1.815,15.93,2019,4,5,0,0,,,,,,,,,,,,,
1.855,15.27,2019,4,5,3,0,,,,,,,,,,,,,
1.875,14.71,2019,4,5,6,0,,,,,,,,,,,,,
1.895,14.325,2019,4,5,9,0,,,,,,,,,,,,,
1.9,13.93,2019,4,5,12,0,,,,,,,,,,,,,
1.925,13.525,2019,4,5,15,0,,,,,,,,,,,,,
2.02,14.825,2019,4,5,18,0,,,,,,,,,,,,,
2.125,16.96,2019,4,5,21,0,,,,,,,,,,,,,
2.2,16.065,2019,4,6,0,0,,,,,,,,,,,,,
2.215,15.15,2019,4,6,3,0,,,,,,,,,,,,,
2.2,14.325,2019,4,6,6,0,,,,,,,,,,,,,
2.155,13.73,2019,4,6,9,0,,,,,,,,,,,,,
2.11,13.255,2019,4,6,12,0,,,,,,,,,,,,,
2.08,12.875,2019,4,6,15,0,,,,,,,,,,,,,
2.065,12.61,2019,4,6,18,0,,,,,,,,,,,,,
2.065,12.33,2019,4,6,21,0,,,,,,,,,,,,,
2.095,13.535,2019,4,7,0,0,,,,,,,,,,,,,
2.13,15.805,2019,4,7,3,0,,,,,,,,,,,,,
2.175,15.625,2019,4,7,6,0,,,,,,,,,,,,,
2.235,15.48,2019,4,7,9,0,,,,,,,,,,,,,
2.275,15.41,2019,4,7,12,0,,,,,,,,,,,,,
2.31,15.365,2019,4,7,15,0,,,,,,,,,,,,,
2.33,15.27,2019,4,7,18,0,,,,,,,,,,,,,
2.33,15.085,2019,4,7,21,0,,,,,,,,,,,,,
2.32,14.82,2019,4,8,0,0,,,,,,,,,,,,,
2.29,14.625,2019,4,8,3,0,,,,,,,,,,,,,
2.275,14.485,2019,4,8,6,0,,,,,,,,,,,,,
2.25,14.36,2019,4,8,9,0,,,,,,,,,,,,,
2.225,14.22,2019,4,8,12,0,,,,,,,,,,,,,
2.22,14.175,2019,4,8,15,0,,,,,,,,,,,,,
2.215,14.245,2019,4,8,18,0,,,,,,,,,,,,,
2.195,14.405,2019,4,8,21,0,,,,,,,,,,,,,
2.19,14.58,2019,4,9,0,0,,,,,,,,,,,,,
2.19,14.705,2019,4,9,3,0,,,,,,,,,,,,,
2.195,14.665,2019,4,9,6,0,,,,,,,,,,,,,
2.19,14.63,2019,4,9,9,0,,,,,,,,,,,,,
2.19,14.52,2019,4,9,12,0,,,,,,,,,,,,,
2.19,14.45,2019,4,9,15,0,,,,,,,,,,,,,
2.19,14.385,2019,4,9,18,0,,,,,,,,,,,,,
2.19,14.365,2019,4,9,21,0,,,,,,,,,,,,,
2.19,14.375,2019,4,10,0,0,,,,,,,,,,,,,
2.19,14.415,2019,4,10,3,0,,,,,,,,,,,,,
2.19,14.43,2019,4,10,6,0,,,,,,,,,,,,,
2.19,14.44,2019,4,10,9,0,,,,,,,,,,,,,
2.19,14.42,2019,4,10,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,10,15,0,,,,,,,,,,,,,
2.19,14.4,2019,4,10,18,0,,,,,,,,,,,,,
2.19,14.405,2019,4,10,21,0,,,,,,,,,,,,,
2.19,14.395,2019,4,11,0,0,,,,,,,,,,,,,
2.19,14.405,2019,4,11,3,0,,,,,,,,,,,,,
2.19,14.395,2019,4,11,6,0,,,,,,,,,,,,,
2.19,14.405,2019,4,11,9,0,,,,,,,,,,,,,
2.19,14.39,2019,4,11,12,0,,,,,,,,,,,,,
2.19,14.395,2019,4,11,15,0,,,,,,,,,,,,,
2.19,14.38,2019,4,11,18,0,,,,,,,,,,,,,
2.19,14.39,2019,4,11,21,0,,,,,,,,,,,,,
2.19,14.39,2019,4,12,0,0,,,,,,,,,,,,,
2.19,14.405,2019,4,12,3,0,,,,,,,,,,,,,
2.19,14.395,2019,4,12,6,0,,,,,,,,,,,,,
2.19,14.41,2019,4,12,9,0,,,,,,,,,,,,,
2.19,14.405,2019,4,12,12,0,,,,,,,,,,,,,
2.19,14.415,2019,4,12,15,0,,,,,,,,,,,,,
2.19,14.405,2019,4,12,18,0,,,,,,,,,,,,,
2.19,14.415,2019,4,12,21,0,,,,,,,,,,,,,
2.19,14.405,2019,4,13,0,0,,,,,,,,,,,,,
2.19,14.415,2019,4,13,3,0,,,,,,,,,,,,,
